label,original_text,attacked_text
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('on hi ricy opc , tadle is er mu a te in e ght direction , wh s bln of franess , iviity n compaion .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there s a fabc f colex ideas hr , d eeligs that profoundly deepen them .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
0,has all the depth of a wading pool . ,"('h l the eth o a wdig po .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","('o ftn , t viewer i n reacting t humor s much s he e wicin ba i repugnae .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i o ' md avig my heartsrngs pulled , u d n treat m le a fo ."", {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('a udy i sads of ga , fering tslf u n sble lt mneuers ...', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","(""a broad , melodramatic estrogen pra ha 's rett toi n i o right ."", {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
1,"a gripping movie , played with performances that are all understated and touching . ","('a gripig movie , played th performances that a a undestaed n touhng .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('h vivid lead erfomances stain intert a mathy , t e journey i r re interesting hn t inl dstiation .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""y ie i a acres is an uttey charin renh omed tt feels s arican n sensibili a sle t 's vitally i n hollywood rmke ."", {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('ver dac ecmes about sedtion , hee backstabbing d trayals r clebraed , and s s currency .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
1,the story and structure are well-honed . ,"('h story n trucure e well-honed .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,a strangely compelling and brilliantly acted psychological drama . ,"('a strngly compllin a brilliaty acted psyhologicl drama .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""ti s a story f two misit w o n't tad a hace aon , t togehr they e magnicent ."", {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
0,it 's not the ultimate depression-era gangster movie . ,"(""i 's t h ultimate depressin-ra gagser ovi ."", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","("". a sty we av ' se n e g seen eore , d i 's a story tt e a aeicans , a human eing , should know ."", {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gis o t tedy pue o le n a bauiful ty view through h ys f a charcer o , in spi o agic ss and incrasng decreitde , kns in his bns tt e is n o h luckiest n alive .', {'total_alterations': 54, 'delete': 54, 'replace': 0, 'insert': 0})"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a big , ggeous , sprawlg washbucklr ta delirs t diverion in ran , uncomplated fashi .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","("". esigne o rovde a x f smie n tas , ` cssroads ' instead ovokes a hanul f unintentional howlers and nuerus ywn ."", {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a very on mvi , dl n streces , wi entirely o mh focus o ma preparati and igo onstructon .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,"this is a good script , good dialogue , funny even for adults . ","('is i a od scrt , oo diaoge , unn even f adut .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('tre i ry ltte dread r apphension , and thgh i le t creepy das , ty a t xecute ih anthig mo tn perfuntoy ski .', {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"('worth athing r og e s perormane -- a f the a t documents a ultur n t thre f rpi chag .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
0,it 's everything you do n't go to the movies for . ,"(""i ' everthng you o n't o to h vies o ."", {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('the in ng was a rarin succe en i w released eit yrs o , t on imax t seems bett , not just bigr .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a itflly amung romp at , f nothing ls , will peal to fans o malcolm in e mdle a t pubescent tr , fraie muniz .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a delctale d intriguing trille fill it surprises , re my li i an orgial .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
1,"it is amusing , and that 's all it needs to be . ","(""t is amusing , and th ' l t needs to b ."", {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('hi -do s s mb d so exloitativ n s iolenc ht , irically , it beoms everytig at t rather clum oriial s railing against .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('irectr f photogahy benoit delhomme ho e oie n delicus clor , d h ostume n se r grn .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('without vr becong didact , drectr carlos arrer xperly weaves this oveistic ory f ntanled interrelationships a omlex mralit .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('somethi akin t a japanese lce through the looking gls , except ha i ems o te islf a more srously .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('haig had h od ens t st atrs w e , generly seakin , ared b the movie-oig pbli , kour then gs terifi pefrmances om tm l .', {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","('hee s too mc falsess t the scnd al , a what ean as n itiguing ok t yth fizzles no a ll , ridiculous atept t hear-ugging .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('m mendes h come valedictorian t t school f of andngs and ay as out .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('may reawaken discussion f e kennedy assassiaion b ti fitonal film lok made f cal rather th for t i screen .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('fis-time wrier-diector ser sho a rmakable gift o strytellig with this mong , effective little film .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
0,"at its worst , it implodes in a series of very bad special effects . ","('a s wos , t implde n a seri f very b special effects .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,"('i s gra scpist f at recreates a pla d time tt il eve appe ain .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,"the jabs it employs are short , carefully placed and dead-center . ","('t jabs t employs are short , areully plac and ded-cnter .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('t fl flat les wn t shou peak and s mo miss opportunity a ifle tn dr , dcaden rufle .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sade i a gaging ok a t cntrovesial eponmou a fiercely atheisi hero .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","('o anyone unfamiir th pntacotal practcs i geral n tatrical henomeon f he hous n particular , it s an ey-openr .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('mr. ta is a very orginl arit i i medium , n what ie is it hee ?', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
0,my reaction in a word : disappointment . ,"('y reaction i a word : diappoinment .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('tayl appears to ae low his entire udge o sundtrck igts a h nothing et er r oks .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('a subject lk th shud nsire ractio i its adence ; the pians oe o .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","('while unispted is t ectly a ih , i s a gripping , ty ltte oie that tks mr. hl ighe ta e s ee n a while .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('it takes aent to mk a lifles movie bot h ms eious a w ever ied .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('dsite the 2-d nimatio , e wl hornberry mie makes for a urrisingly cinmatc eperiene .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","(""whether u ie rap music or late t , y ca n't deny either the tragic ls o two ong e i the pie of the talt o the power of ts mve ."", {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
0,directed in a paint-by-numbers manner . ,"('directed i a paint-by-umbrs manner .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""elcity represents everything wog with ' inependen film ' s a cmmodifie , sold-o conpt o t ameian filmakng sne ."", {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""t s t charm o t rigina amrcan rd movies , feasting n t orgeou , ramshackle ladscpe f h filmmaker 's mterland ."", {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""f steven oderbrgh 's ` solas ' i a falre i s a glorious filre ."", {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
0,the film tries too hard to be funny and tries too hard to be hip . ,"('h fi ris t ad o e funny n rie o ar o e p .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,filmmakers who can deftly change moods are treasures and even marvels . ,"('flmmakes o can deft chng mod are reaures and ev marvels .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('t reity of the n live-acto iocchio e rected , owrot d strrd i borders o t grtesqe .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
0,manages to show life in all of its banality when the intention is quite the opposite . ,"('mangs to ow li n a of t analiy we e intention is qie the oppsie .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""i s s go ta t relntles , polished i can withand o ol inept school pouctions , but ee oier aker ' ove daptaion ."", {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('ile ( il ) h learned n riks , h rick aln a t nogh t savag this lifeless xing im .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('n e heels o h ig cms a siilaly morose and huoless hrro movie ht , although flae , is to be cmmendd for s strght-ahead proach to creepnes .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('ha s on iginal has been cooted s frequently ha i w ses pedstrin .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a sellbnding afcan lm aou t modn condion f rootlesnss , a tat expeiencd y millions aron t globe .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""it wi ip ev viers who r n't interste n a , s i cuts o h hat of mercan scety n an unnevin way ."", {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a romant cedy ericed b a sharp eye f aners a ors .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('h haacter f zigzag is t sufficiently develpe o supot a fm costucted arod h .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","('t s f h quaty o a lesser harrison ford movie - s as , evn nits , mae , o that dreaul sabrina reke .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","('beautiuly observed , miraculously unsentimental cmedy-drma .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,a sequence of ridiculous shoot - 'em - up scenes . ,"(""a eqence of riiculus oot - 'em - p scenes ."", {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""s refresngly incisive i grt ht o h rst ie h ' probbl appa re t us than t tir gilfrinds h drag tm to ts mie o e gh fato ."", {'total_alterations': 49, 'delete': 49, 'replace': 0, 'insert': 0})"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('( a ) n utrly charin a hilaous fm that reminded e f h bt f h dsny codies fm e 6 .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","('tee i n nearly enug f he , dspie h peence f some appealing ngreients .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('in qees is o oy an a frhteningly cable debut d genre iee , u ao a sapsot f a dangerous politic situation n the vge o omin t a ed .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('e iretor kws w o app textua gloss , t i potait o sex-as-war is sricty sico .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,old-form moviemaking at its best . ,"('old-fo moviemaki t i best .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,leigh 's film is full of memorable performances from top to bottom . ,"(""leigh ' im i ul o merable performces ro t t bottom ."", {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thanks to sct s chrismaic ger d eisenberg ' swe neph , ogr dodr s e o e mo copellig varatons n i e comny of men ."", {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","('thog mooligh le i reple th aclimed cors n actresses d ackls a sbjec ta s potetialy ovig , the mie i too predictable a o sefconscious to reach a eel o ig rma .', {'total_alterations': 46, 'delete': 46, 'replace': 0, 'insert': 0})"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"('a ret nsembe as a t lift ts eartelt entepise out o e familiar .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
1,one of the more intelligent children 's movies to hit theaters this year . ,"('o f e or intelient children s movies t hit theaters hi ya .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
1,it 's fun lite . ,"('t s fun ie .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('you il mere with a lerer ve f how t gears f usice grind on d e deh report mes to are airim alongside the fm eort .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
1,"smart , provocative and blisteringly funny . ","('mar , provocative d blisterily fun .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,do not see this film . ,"('o o see this film .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('le izzyin than ju zzy , t jaunt is actically or befr it eins .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","('while h iea abu techno-aturaton are r fr nel , they e prsnted ih a w dr hor .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","('r mvi lovers s wl a era lovr , tsc i a al tea .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","('th i t or of bly action flk whe one coincidence ummes nothe , narrative ecesity i a drunken roundhouse , n whatever pass r loi i a fcto of the lt lo device et standing .', {'total_alterations': 37, 'delete': 37, 'replace': 0, 'insert': 0})"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","('i o e an actor h a relate to the each o inr eac b dmatically deictig h ive f others onstage , tn eter s sto s a opelling que f tru .', {'total_alterations': 43, 'delete': 43, 'replace': 0, 'insert': 0})"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,"('feels o formula d too famili t rodce e transgressive trils o early underground work .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,"(""... wi ` the brne identity '' w rtur t the more tradtonal atio enr ."", {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","(""i hunt y , u a n't fret t , u admire i concpion d e able t reolv se of e conusons u d hil atcing t ."", {'total_alterations': 39, 'delete': 39, 'replace': 0, 'insert': 0})"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","('writer/director o carnahan s gim crime ama i a maal o pecict ciche , b i mov ft enough o cve s clnk dialou n laps i ogc .', {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
1,` easily my choice for one of the year 's best films . ' ,"(""` easi m coce for one o the year s es fis . '"", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,they should have called it gutterball . ,"('he shud have aled it gtterbal .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","('nce-inducing dalogu , thrit-sho ostums , prosteic makeup by silly put and kmart blue-light-peial efcts all consie to test trekkie lyaty .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,"(""aaglia ' abliy to ovey gef d pe wrk with aver 's senitiv reactions to mk ti a o-actor mase cls ."", {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","(""at times , h supens s palpable , but b h d her ' a ens that e crux o t mytey hinges o a techicaity ht stras crdulit a leas the viewer hnted y the waste o otntial ."", {'total_alterations': 41, 'delete': 41, 'replace': 0, 'insert': 0})"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","('t gets onto t seen st bou a mu o the nvela s one col reaonbly exec , a s engrosng and moving in t n right .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","(""i s o th ng o i n fuy so f e me - i st is n't a funie tn bad martial arts mies are all y hemselve , ithou l oedeer s mpih agmentatio ."", {'total_alterations': 48, 'delete': 48, 'replace': 0, 'insert': 0})"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,"('few films aptur o perfcty the ops d dems of ittl os o baseball fields a el as the gwn n w sit in h sand .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","('n t best moments , resmble a d hh scol producti o gres , whout enfit o song .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,"(""biliantly explores e conflict eteen foloing one ' het n olloing e dmads o adition ."", {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,"('. a holl je ol y a cinmtic gymns having too mc fun embeishing e misathropc tale t actull enga i .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
0,the movie fails to live up to the sum of its parts . ,"('the mve fls t live up to h s o i prs .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,"(""a oking cas `` us vs. them '' opera tt lees n heartstring untugg a n beral cau unplundered ."", {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
1,"a quiet , pure , elliptical film ","('a uet , ue , llipical lm', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","('it ees like a afer-schol peial gussied u wi sm any spcia effects , n wtchng t te lt poin onect i aou s exitng s gang t n egg ier for 9 minutes .', {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,"('e talented n clever oert rodriguez eraps t a itle too uc hrt in s fit fm and d t resve enug r his eond .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","('i o v er enteained h noon of ong ha h title o hi il imple , what e it strager actually sws may u you f t de foevr .', {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
1,the most compelling wiseman epic of recent years . ,"('t most cmpellig wiema ep f recent yes .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","('a misogynstc pee f ilh tt attept o pa itel f a i , you adl ntertanment .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
1,it 's made with deftly unsettling genre flair . ,"('t s de th ftly usetting gnr flair .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
0,but what are adults doing in the theater at all ? ,"('but wt r duts ing in t heaer t l ?', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","('h rsut i a gaudy b of tae cdy , omthing from a halloween ht di .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","('escain h studio , picli s wrly afeting n so i this aoitly minimait mvi .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
0,but this films lacks the passion required to sell the material . ,"('but this ims lacks h asion required t el the matera .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,good old-fashioned slash-and-hack is back ! ,"('go od-fahioned slash-n-hack i back !', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","('mort uses r face a h bo laguag to bri us orver s ul , even though t chaacte is lmot completely deada .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
0,one long string of cliches . ,"('o lg sing of cliches .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","(""nks , semngly ucertai ha ' gng o me popl aug , ru h aut ro tle aody o runch x ga o formula roantc cedy ."", {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
1,seldom has a movie so closely matched the spirit of a man and his work . ,"('seldom has a moi o close matched t piri f a a a h ok .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
0,suffers from the lack of a compelling or comprehensible narrative . ,"('suffers rm the la of a cmpellin o comprehensible naratie .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","('a moody , multi-dimensional le story n sc-i mystery , olari is a thought-rovokin , unting fl ha lows the eed f h imagination t germinate .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
