label,original_text,attacked_text
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","('ts pliyce offf channel 5 grade trash os o quite ranyly eu an insult to the intelligence vo the tobe genre enthgsiat .', {'total_alterations': 22, 'delete': 7, 'replace': 8, 'insert': 7})"
1,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","('in a way , the film feels likle a gbroath of fresh air , bsutx only tc thne that allow s h n', {'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5})"
1,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","('oae of those energetic surprises , an ilriginal the pleases alosl everyone who sees it .kz', {'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4})"
0,like you could n't smell this turkey rotting from miles away . ,"(""lieke yfu culdt n't smell this turkey rotting from miles away ef"", {'total_alterations': 8, 'delete': 1, 'replace': 4, 'insert': 3})"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","(""featuring wea dagerowusly seductive gperformnce roms the treat evaniel auteuil , `` dde '' covers the same period as kaufmann 's `` quills f''n itdh more unsettlingly realistic results kj"", {'total_alterations': 22, 'delete': 7, 'replace': 3, 'insert': 12})"
0,"if the first men in black was money , the second is small change . ","('if the first men ivg black dwas mconed , t second is small change .', {'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4})"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('it seems to ue the pmfilm is bou the art of ripping peopre ofmd without epvr letting shemv consciously know you hte done so', {'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5})"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('y this trclky wpic s tadpole is kerk much a stfep in the right direction , with its blend wo frankness sn civiqlvity and compassifq .', {'total_alterations': 20, 'delete': 4, 'replace': 10, 'insert': 6})"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there is is fabric on complex ideas here , and feligs at profoundly geenen thvm .', {'total_alterations': 12, 'delete': 6, 'replace': 3, 'insert': 3})"
0,has all the depth of a wading pool . ,"('has kball the depth of a wading pool .', {'total_alterations': 4, 'delete': 1, 'replace': 0, 'insert': 3})"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""too often , the vtiewe insm 'nt rkactinr to humor j muchbz as they are wiucizng back in mepujgnance ."", {'total_alterations': 18, 'delete': 4, 'replace': 5, 'insert': 9})"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i do n't mind having mpwy heartstrings pulled uo but do n't frkat me like a fil ."", {'total_alterations': 10, 'delete': 2, 'replace': 4, 'insert': 4})"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('am study in shades of gray , ofbfertng itel uypv in sute plot maneuvers n..', {'total_alterations': 12, 'delete': 5, 'replace': 2, 'insert': 5})"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","(""tja broad wc melodramatic estrogen opera khalt 's pretty toxic in its ov right ."", {'total_alterations': 8, 'delete': 1, 'replace': 3, 'insert': 4})"
1,"a gripping movie , played with performances that are all understated and touching . ","('a gripping moie , played wxh performances that are aql unrderstatued and touing .bd', {'total_alterations': 12, 'delete': 5, 'replace': 2, 'insert': 5})"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('the vivid lead performances sudjtain inteest qnand empathy mk but the ourne is far more interesting than rthke final destination .', {'total_alterations': 14, 'delete': 4, 'replace': 3, 'insert': 7})"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""cy wiufee ivx an actress pp yt bttvrly chparminc fejch comedy ha feels so american in sensibility and style it 's virtually its ownbf hollkywyod remake ."", {'total_alterations': 22, 'delete': 4, 'replace': 10, 'insert': 8})"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('egver dance becomes abov seduction , where backstabbing and betrayals are celebrated , d sex n currency .', {'total_alterations': 10, 'delete': 6, 'replace': 2, 'insert': 2})"
1,the story and structure are well-honed . ,"('the fptory and structure are well-honed gb', {'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2})"
1,a strangely compelling and brilliantly acted psychological drama . ,"('ans strangely compelling aqv brilliantly acted sychorogical drapa .', {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""fhis is a story of two misfits who do n't stand a chance alone , but together they are mgfificent j"", {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
0,it 's not the ultimate depression-era gangster movie . ,"(""lvt 'snb n the ultimate depression-era gangster movie ."", {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","(""... a story dw have n't seen ln txe big sdrneen before k eld it 's a stoozy that we as americans , and umyn beings s should know ."", {'total_alterations': 18, 'delete': 5, 'replace': 7, 'insert': 6})"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gives you wqe steady pulse of life in a beauiyful cqitx viewed thogh the es of a charaer who , in spite of tragic loss and increasing decrepitude , knowsms in h bones tha he is one of the luckiest men alive ox', {'total_alterations': 22, 'delete': 11, 'replace': 5, 'insert': 6})"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a big w, gtrgeous , slrabling swspbuckler jfhat delivers its nivessions in granue , uncomplicated fashion .', {'total_alterations': 14, 'delete': 1, 'replace': 10, 'insert': 3})"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","(""... dfesigne to provide a mix of stiles and tears , ` crossroaos '' instead kprovoaes a andfful bf unintentional wlers bid numperoum yawns i"", {'total_alterations': 24, 'delete': 8, 'replace': 9, 'insert': 7})"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a very ljocg movie , dull z stretches , wathj entitrly too much fobcs on eenal prepavatioin and igloo constkucton u.p', {'total_alterations': 18, 'delete': 4, 'replace': 6, 'insert': 8})"
1,"this is a good script , good dialogue , funny even for adults . ","('tiw is a rgod script , good dialogue , funya even for adltsl p.z', {'total_alterations': 10, 'delete': 4, 'replace': 1, 'insert': 5})"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('there a er little dread or apprehension qg and thougrh i kiki xle crapy ideas x they are at executed with anything more hbn perfunctory skill c', {'total_alterations': 22, 'delete': 7, 'replace': 12, 'insert': 3})"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"(""worth watching for dong jie 's jperfocmance t and ft the way it oocdments ss cuntore j the throes qj rapid change u"", {'total_alterations': 18, 'delete': 3, 'replace': 13, 'insert': 2})"
0,it 's everything you do n't go to the movies for . ,"(""it 's everythtnsg you do n't o to the movies fmzr a"", {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('the lgibn kirg aas a koaroing suqccewss wren it was released eight yezr qag , but fo imax it seems better , not jusiw bigger .', {'total_alterations': 20, 'delete': 6, 'replace': 4, 'insert': 10})"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a fitfully amusnngh romp that , if nothing sls n will appeal c zns g malcolm in the middle and its pubescent strm , frankie mniz .', {'total_alterations': 18, 'delete': 7, 'replace': 8, 'insert': 3})"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a delectable and intriguing thriller filled wt surprises , reayj ky lips is an original .', {'total_alterations': 8, 'delete': 4, 'replace': 1, 'insert': 3})"
1,"it is amusing , and that 's all it needs to be . ","('it is amuing , wn that o kllm m needs to bf .', {'total_alterations': 12, 'delete': 5, 'replace': 5, 'insert': 2})"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('this re-do is so dtb and so exploitative in its violence that ,lz irnnicall , it becomes evefrytwing tphvt the rather qlnumsy original wa railing against km', {'total_alterations': 16, 'delete': 3, 'replace': 7, 'insert': 6})"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('director of photography beoio delhomme ot the movie ii ueliciougs colors , and the costumes n sets are grand hk', {'total_alterations': 12, 'delete': 6, 'replace': 3, 'insert': 3})"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('without exvr becoming didactic d dircor carlos crera expertly weaves thsd novelistic story of entangled interrelatonvships and complex moraltyc q', {'total_alterations': 16, 'delete': 8, 'replace': 4, 'insert': 4})"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('something akin j a japanese agce through tihex qlookiung glass , xhcept that it seeqsh gco teak itself far mxrx serjousy .', {'total_alterations': 20, 'delete': 5, 'replace': 7, 'insert': 8})"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('havcimng had the good sense to cascat actors who are ,j generally speaking gp adored by the movie-going public mn, khouri thyenl gets terrific performances from them all .', {'total_alterations': 12, 'delete': 0, 'replace': 2, 'insert': 10})"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","(""whre 's to much falseness m the second hawlff , and what began e an intriguing look at youth fizzles ogto a dill , ridiculous attempt at hart-tugging a"", {'total_alterations': 22, 'delete': 8, 'replace': 9, 'insert': 5})"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('dsam mentdei has become valedhvctorian at the school fr soft landings and easy wlas out .', {'total_alterations': 10, 'delete': 2, 'replace': 4, 'insert': 4})"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('may reawaken discussion za the kennedy assasnsinatitn but this fictional film looks wde fovfr cable rather than for nth big scmxreen c', {'total_alterations': 14, 'delete': 2, 'replace': 6, 'insert': 6})"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('first-time writer-dicector serry shows a remarkable gift for storytelling with this ovng , effective little jimm q', {'total_alterations': 8, 'delete': 3, 'replace': 4, 'insert': 1})"
0,"at its worst , it implodes in a series of very bad special effects . ","('at its wot , it implodes in i series of very bad special effects .', {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""it xw's great escapist fun that recreates an place and time that will nwedver happzn agaje ."", {'total_alterations': 10, 'delete': 1, 'replace': 3, 'insert': 6})"
1,"the jabs it employs are short , carefully placed and dead-center . ","('txxe jabs mitv employs are sbhot , carefully placed and dead-center yu', {'total_alterations': 8, 'delete': 1, 'replace': 2, 'insert': 5})"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('the film flat lines when a should peak and is morjp missed pportunty and trifle than dark y,d deaaddnt trfffe .', {'total_alterations': 12, 'delete': 4, 'replace': 5, 'insert': 3})"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sadef is an engeing look at the controversial eponymous and ircely athseistic hero m', {'total_alterations': 10, 'delete': 3, 'replace': 5, 'insert': 2})"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""for anyone unfamiliar with pentacostaw practices in general and theatrical thenozmenon fc hzel hmoues in particular sd it 's an eye-opener ."", {'total_alterations': 12, 'delete': 4, 'replace': 2, 'insert': 6})"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('mr. tsafr is a very omginal artist ivnl his medium , and what time jc it ere n?e', {'total_alterations': 14, 'delete': 4, 'replace': 4, 'insert': 6})"
0,my reaction in a word : disappointment . ,"('my reaction in a word : disappointment .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('taylor appears to have blowon his entire budget on nondtrack rights nvd hg nothing eftb over for lmokes .', {'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4})"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('n spbject like otris should inspire lredaction b ids audience ; the pianist doeqsm not .', {'total_alterations': 16, 'delete': 3, 'replace': 6, 'insert': 7})"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""whnilae undisputed hh vnt exactly waf hhih , h u jh gripping , tdd lkitte movie that takes mr. hill eighr than he 'g been rij a whill ."", {'total_alterations': 30, 'delete': 10, 'replace': 8, 'insert': 12})"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('it takes talent jo mxkve a lifeless movmm about h most heinous man who ever lhed ui.', {'total_alterations': 12, 'delete': 3, 'replace': 6, 'insert': 3})"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('despite the 2k animattioin l xthue wod thornblrrys mgvfe makes for ev sxurprisingy cinematic experience .', {'total_alterations': 18, 'delete': 4, 'replace': 7, 'insert': 7})"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","(""whether you like rzrap music eoo loathe bu , y lca n't pdenvy itlher tfce tragic lo of two yozung men in the prime of their talcnt e tpn power of tmhrs movie ."", {'total_alterations': 30, 'delete': 8, 'replace': 10, 'insert': 12})"
0,directed in a paint-by-numbers manner . ,"('directed in a paint-by-numbers manner .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""velocity represents verythieg wrong wjth m' independent film '' a axe commpoified , sold-out cncet on thser american filmmaking scene .te"", {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""wu has the harmn a the hriggnal samericban rd movies , feasting koe the gorgeous ap ramshackle landscape g the filmmaker 's motherlaynd .b"", {'total_alterations': 22, 'delete': 5, 'replace': 10, 'insert': 7})"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"('if steven soderbergh ed ` spolais ci is a failure it is a glorious failure .', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
0,the film tries too hard to be funny and tries too hard to be hip . ,"('tv film tries tv xhardr to be funuyc and tries oyo hard to bdg uip bz', {'total_alterations': 18, 'delete': 5, 'replace': 5, 'insert': 8})"
1,filmmakers who can deftly change moods are treasures and even marvels . ,"('filmmakers who cni defy change moods are tnrefsures awdp even marvels .', {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('the reality of tkae zpew live-action pinocchio he dbuected tw cowrote jland starred in borders on the grotesque .', {'total_alterations': 10, 'delete': 0, 'replace': 5, 'insert': 5})"
0,manages to show life in all of its banality when the intention is quite the opposite . ,"('manages to show life r all u its banality uhed the intention id luinte the opposite .', {'total_alterations': 10, 'delete': 3, 'replace': 5, 'insert': 2})"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""it 's so good tahzt its relentless h polished wit can withstand notxe wnlyf inept school productions , but even lgver parker 's movie asoaptation ."", {'total_alterations': 12, 'delete': 1, 'replace': 6, 'insert': 5})"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('while jy uill ) has ldeaned new trgzks gk, the tricks done are not enough to salvage gthia lifeless boxing flm .', {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('on toen heels of thi ring cmejs a similarly morose and humorless horror movie that , although flawed , ss to be commended for its straight-ahead appoazch ate creepess .', {'total_alterations': 14, 'delete': 6, 'replace': 2, 'insert': 6})"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('what was once original hac been co-opted so frequently that n sok seejm krpedestrian .', {'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4})"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a spellbinding african filpj about the odedn condition cfx rootlressnebss ib, si state experiencndd by million arrund the gwoe .', {'total_alterations': 24, 'delete': 6, 'replace': 7, 'insert': 11})"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""it will grip eveu viwtrs who are 'tu xterested in ri q a it cuts td the heart of mcrican society idw zni unexving way ."", {'total_alterations': 24, 'delete': 8, 'replace': 12, 'insert': 4})"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a rmfantic comedpy enriched tfby a sharp yed for manners and mores .pi', {'total_alterations': 10, 'delete': 2, 'replace': 1, 'insert': 7})"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('the charajteyr of zigzag is not sufficentay developed to sspporlt a film constructed around him .', {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""it 'js o the quality o a lesser hzjrison bfjrd movie z six days , sen nights , mab , or sht dreadful sabrina remake je"", {'total_alterations': 20, 'delete': 7, 'replace': 10, 'insert': 3})"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","('bemutifull observed , miraculouswk unsentimental comedy-drama .', {'total_alterations': 4, 'delete': 1, 'replace': 3, 'insert': 0})"
0,a sequence of ridiculous shoot - 'em - up scenes . ,"(""a sequence of ryidculous shoot - 'em - up scenes mz."", {'total_alterations': 4, 'delete': 1, 'replace': 0, 'insert': 3})"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"('so refreshingly incisive j grant that for tqhx fires time de gl jrobabl appeal more to guys than to their girlfriends who drag them to this movi for the hugh factor a', {'total_alterations': 18, 'delete': 6, 'replace': 9, 'insert': 3})"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('( be ) n utterqlyg chrmiqng and hilarious fiilmj that remindemdv mey of the best of the isne comedies from the f60 .', {'total_alterations': 16, 'delete': 4, 'replace': 2, 'insert': 10})"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","(""there is n't oearly enough fun here , despiteeg th pgecsence s some appsalin ingredients ."", {'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4})"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nine queens is not only than a frighteningly tapable debut ancd genre pimc , but also a snapshot of a edankerous holityical situation on the verge of coming r a buead .', {'total_alterations': 14, 'delete': 2, 'replace': 8, 'insert': 4})"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('the director knows yrhow to apply textural gnoys , but hli ortrait fs sex-as-war j svritly sitcom .l', {'total_alterations': 16, 'delete': 5, 'replace': 6, 'insert': 5})"
1,old-form moviemaking at its best . ,"('old-form moviemakng at isi best .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
1,leigh 's film is full of memorable performances from top to bottom . ,"(""lbeigh 's film is full i imemorpable perforbnces vrm top to bottom y.z"", {'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5})"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""zthannks tf scott 's charismatic roczger and eisenberg t sweet nephew , roger doioger su one c the mpst ompelling variatiss on in the ompny c men ."", {'total_alterations': 26, 'delete': 10, 'replace': 8, 'insert': 8})"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""thuuh moonlight mile di replete with acclaimed actors and actresses n tackles a sbjeut that 's potentially moving , tgq movie sh too predictable aln loh self-conscious to reach a ltvvl s high drama x"", {'total_alterations': 22, 'delete': 8, 'replace': 11, 'insert': 3})"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"('eaa great ensemble cast ca nwt lift this heartfelt enterprise out oofx the fxiliar my', {'total_alterations': 10, 'delete': 2, 'replace': 2, 'insert': 6})"
1,one of the more intelligent children 's movies to hit theaters this year . ,"(""o f the mddre intfligent children 's movies to thi theaters this year ."", {'total_alterations': 10, 'delete': 5, 'replace': 3, 'insert': 2})"
1,it 's fun lite . ,"(""li 's fun owite ."", {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('you lwil emerge with wu clearer view u how ve garsp of jusixe gwid on and the dehatv report comes to share airtime alongside tk lform report .', {'total_alterations': 20, 'delete': 7, 'replace': 8, 'insert': 5})"
1,"smart , provocative and blisteringly funny . ","('smart , provocative and blisteringly fun .', {'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1})"
0,do not see this film . ,"('do not sue this rlm .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('less xizzyig uthyan jstw dikzxy qb be jxut is practically oea befgrej it begins .', {'total_alterations': 18, 'delete': 5, 'replace': 7, 'insert': 6})"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","(""ihilpe the ideas abpu techno-saturation are far from novel , they 're presented uitlh p wry darqy humor ."", {'total_alterations': 12, 'delete': 2, 'replace': 6, 'insert': 4})"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","('fra movie lovers as weolr as opera lver , bgosca is a real treat m', {'total_alterations': 10, 'delete': 4, 'replace': 2, 'insert': 4})"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","('this isl the srqt of burly afctiox flick where ne cincidence pcmmhls aoter , narcative necessity sk a drunken roundhouse , and whatever passes zor logic s aq factor oq uth last plot device left standing .', {'total_alterations': 28, 'delete': 9, 'replace': 12, 'insert': 7})"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","(""if you are ax actor who can relate ao the seqabrch for inner peace by dramatically epictintg the lives of others onstage , teen besthbr 'ga stwoy is a cgmpelving quest for truth u"", {'total_alterations': 20, 'delete': 4, 'replace': 8, 'insert': 8})"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,"('feels too formuai and too familiar to prdue the transgressive thrills of xavrly underground work j', {'total_alterations': 8, 'delete': 5, 'replace': 1, 'insert': 2})"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,"(""i. with l the bourne identity '' we reutgurn qtox the dpre tradisionbl facion genre ff"", {'total_alterations': 18, 'delete': 4, 'replace': 7, 'insert': 7})"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","(""it haunw you , you cbp n't forget it , you admire its conception and aste able o resolve some fc the confudions you had while watching it ."", {'total_alterations': 12, 'delete': 3, 'replace': 6, 'insert': 3})"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","(""writer/director joe cajahan 's grimy crime drama yhs c manual n preinc llicdes , fbu it monvns fasw endrugh to cover qt clunky dialogue and apsles iy logic ."", {'total_alterations': 26, 'delete': 7, 'replace': 14, 'insert': 5})"
1,` easily my choice for one of the year 's best films . ' ,"('l easily my choice xr one of the year ms best films x sn', {'total_alterations': 12, 'delete': 3, 'replace': 6, 'insert': 3})"
0,they should have called it gutterball . ,"('ltey should hiaxve called t gutterball d', {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","('winceinduing dialoruse , thrift-shop costuoe ui prosthetic makeup bl silly putty ayl kmarxt blue-light-special efectd l conspire to test trekkie loyalty .kd', {'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6})"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,"(""lapaglia 's ability to convey grief ajdf hope woruk witnh wave 's senitave rlactins to make this k wo-acto master class ."", {'total_alterations': 16, 'delete': 7, 'replace': 6, 'insert': 3})"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","(""z times a, the suspense is palpable , but by the end there 's a sense that the crux oy the mystery hinges on x technicality ha stryinsw creduliw qnd lejes the viewer haunted by e ate off potential ."", {'total_alterations': 26, 'delete': 12, 'replace': 8, 'insert': 6})"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","('it gets onto the screen just about as much of the nvlla as one xoud reasonably expect , n is engrossing znd mwohving in its wi right .', {'total_alterations': 12, 'delete': 7, 'replace': 2, 'insert': 3})"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","(""it o gknot that kung pow id n't funny some of the time -- iq just i n't any funnier tpha bad omarial aggrts motis arf all by themselves ,y without ak oedekerk 's impah augmentation ."", {'total_alterations': 26, 'delete': 8, 'replace': 10, 'insert': 8})"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,"('few films capture so perfectly tvlhe hzpks dd yreams of little boys on basebbl fidldc aess wl as we grown men who sit in the stands vi', {'total_alterations': 20, 'delete': 5, 'replace': 10, 'insert': 5})"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","('in its qbesm qomenats , rxsesbles s bad high school production of grease u without benefit of song .', {'total_alterations': 10, 'delete': 0, 'replace': 8, 'insert': 2})"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,"(""brilliantly explores te conflict betwoen following ognwe 's yart kvnd folglowng the demandasd of tradition ."", {'total_alterations': 14, 'delete': 4, 'replace': 3, 'insert': 7})"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,"('... a hollow cokes told pbxy a cinematic gyqnst mavding too much fun embellishing the muisanphropic tble b actually enlgagf it lx', {'total_alterations': 18, 'delete': 3, 'replace': 7, 'insert': 8})"
0,the movie fails to live up to the sum of its parts . ,"('the mov fails to ibe up fy dhe sum of its parts .', {'total_alterations': 8, 'delete': 3, 'replace': 5, 'insert': 0})"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,"(""a working cles `` us vs. them '' opera that leaves no heartstring unthged annyd no xliberual use unplundered g"", {'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5})"
1,"a quiet , pure , elliptical film ","('a quiet , pure dk elliptical vily', {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","('it feels liku ra after-school qpenial gusyesied sqp with some fancy special effects , and wartchingn its rotjn plot points cconect ic amyout as exciting as hgazeing at ne egg timer fh 93 mcnuts .', {'total_alterations': 30, 'delete': 8, 'replace': 7, 'insert': 15})"
