id,label,result_original,result_attacked,original_text,attacked_text
98,0,negative,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""alo xhe amped-qp txny haww-styse stts d thrsshing rap-petaf cy dn'ty iswuise dh fact dat hw rreaylly dv v qe been er yq onj stha i"", {'total_alterations': 50, 'delete': 19, 'replace': 17, 'insert': 14})"
99,1,positive,negative,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('y iy ufakt grteep weddcne uresq stereotsypek in nd dezisghtful bld ohu sqwert rotacnce au lvidgly kisrhed u htueor .', {'total_alterations': 38, 'delete': 9, 'replace': 16, 'insert': 13})"
100,0,negative,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","('combbnoing quick-ct eiqting ab cv blainig hsahy mebbal much ola thjt ztimo sc be seekme f o unejr mnhe ilusioq ght hhs js shrting bh latct szystemi oofd a dfownd cieo ee.', {'total_alterations': 60, 'delete': 16, 'replace': 22, 'insert': 22})"
101,1,positive,negative,blanchett 's performance confirms her power once again . ,"(""blvanchewt l' perfonmande confrm dhr poer onnea pgaein n"", {'total_alterations': 18, 'delete': 5, 'replace': 8, 'insert': 5})"
102,1,positive,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","('ga opergatif w, prawhling ictuhe jhat xs rntertainingay actaedl ,dz magnificetlyu ht tnd grippig enkoulgh mtf snstai ot lf ivsn 170-minute klegth .o', {'total_alterations': 44, 'delete': 14, 'replace': 12, 'insert': 18})"
103,0,negative,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impstor hu sal yandfuml kf thrillkng momentoqs anssd j uple qof gooo perfrrmances ut it tdhk mfve dqes ' qdnuite flby bq"", {'total_alterations': 44, 'delete': 11, 'replace': 16, 'insert': 17})"
104,1,positive,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","('inuot oel mzre the special effectn ang fnarrativwe fl mszch improv mh fn daiil radlifhe myoe emotusnally assverive shis vtie droud n rry cq rut qe film conjeresf atho agcic bf qzuthor gdk. roping v books .wh', {'total_alterations': 70, 'delete': 23, 'replace': 26, 'insert': 21})"
105,0,negative,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""ysu wonder hgy ekoughb as n'eft sut a music viedet raohir uhn ez fuyll-lengjh move ."", {'total_alterations': 30, 'delete': 9, 'replace': 10, 'insert': 11})"
106,1,positive,negative,... a magnificent drama well worth tracking down . ,"('iu.. an magnifment drae eill oth tracing deswn rb.', {'total_alterations': 18, 'delete': 6, 'replace': 6, 'insert': 6})"
107,1,positive,negative,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('hh rjagic tu e nwilm lizsc nolp mi ha mysterisouws sspringl bust i tp rjchnes oi itsu dperformknces i', {'total_alterations': 38, 'delete': 10, 'replace': 14, 'insert': 14})"
108,0,negative,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","('hishl camaedy prmisxs e ofzn hayckneyee a jkstu slainj cxue , calcculatedw dtf provoke shocks ilaughter m wisbout folldwning py onde a depr evcl bo', {'total_alterations': 48, 'delete': 13, 'replace': 18, 'insert': 17})"
109,1,positive,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","(""ccqonaughey p' fgjn rtoa watck r e dragons areil ky r, kt much fiyrb hny heo scritpo mi"", {'total_alterations': 32, 'delete': 9, 'replace': 9, 'insert': 14})"
110,1,positive,negative,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,"('othe chctead clevrl probeq thb cross-cuturl diffmerenbces bewen aul aqznd yanks i', {'total_alterations': 22, 'delete': 11, 'replace': 3, 'insert': 8})"
111,1,positive,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","('mt psycologicalp thriqler vixth ax genuinely spooky kremnse jnsd b abov-hverage csti s jaztor rll pasxtoo ats directqing debutm y pa ckepy sliya ow ckothic purl amevijcana yc', {'total_alterations': 54, 'delete': 10, 'replace': 27, 'insert': 17})"
112,1,positive,positive,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","('mdody j hearvbreakingi hm abu ufilmxed g a natural j unfbrrced styld hvat mgaes xiys characters stem entjrely convizncoing devn swhenu ohits scrct p eott ns', {'total_alterations': 50, 'delete': 11, 'replace': 17, 'insert': 22})"
113,0,negative,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","('demlivers tj sle bd same uld w tartqet tul wh latuion flava aod turunled oauh iy hollood pvlaybas qo', {'total_alterations': 34, 'delete': 9, 'replace': 12, 'insert': 13})"
114,0,negative,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","('twid peace if chdanneul s gkae tjansh aisw mw quipd frtnklyn u,n h tnsut tsu aqhe inteljigene buf tf rre gecrel enausiast dn', {'total_alterations': 46, 'delete': 10, 'replace': 19, 'insert': 17})"
115,1,positive,negative,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","('f k pam y, fe ulm fexels likehm ll bheavh qcf fruesb a y bugf ny mo hoqe hapt alulw it r c', {'total_alterations': 44, 'delete': 13, 'replace': 19, 'insert': 12})"
116,1,positive,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","('fonem iomf lhosev ienergtic surprisefm mo pa original tehpt plasys lumost evveuyone wh seecsl pikt v.l', {'total_alterations': 30, 'delete': 5, 'replace': 7, 'insert': 18})"
117,0,negative,negative,like you could n't smell this turkey rotting from miles away . ,"(""lke uyo cold n't bmelyl thqis turkey roottin frow milws atas s"", {'total_alterations': 20, 'delete': 4, 'replace': 12, 'insert': 4})"
118,1,positive,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","(""featuwingt y idangerjusly sudqctive performae from ke greai anil auteuil o a sje j cverw htbhe samsep peio o eaufmannf bzs a` qurlps n''t iqh orq unsettlingly rewalistie sults t."", {'total_alterations': 56, 'delete': 19, 'replace': 22, 'insert': 15})"
119,0,negative,negative,"if the first men in black was money , the second is small change . ","('ff tue yefirst ymn o kack a monapy kc te sexcondt fds smclli chalg m', {'total_alterations': 30, 'delete': 10, 'replace': 8, 'insert': 12})"
120,0,negative,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('iat semf to e tet fom ws abutm xho naqrt ro rppin peoaloe offgi ithut ever lwttng phlm consuiousy nowf woq hvze dn j', {'total_alterations': 46, 'delete': 19, 'replace': 14, 'insert': 13})"
121,1,positive,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('xwn this nrickyy tpc xu, adpolp xyis vgzry bch arf sstp in hhe rigzc ddirection cb twkith qius ilxnd fi frbnkness , cmvnility nv cocpasion bo', {'total_alterations': 48, 'delete': 11, 'replace': 16, 'insert': 21})"
122,1,positive,positive,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('herq i at kabrhc ohz complefxl edes hr c zd fleelingc tfha rofoundjy cgeepen heo s.', {'total_alterations': 32, 'delete': 9, 'replace': 15, 'insert': 8})"
123,0,negative,negative,has all the depth of a wading pool . ,"('hv rll tqche deprh fc ad wadinv ypoou .', {'total_alterations': 18, 'delete': 6, 'replace': 3, 'insert': 9})"
124,0,negative,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""togb oftje , thj vihwer rso 'o reafctdng tgk mor ror mucvh ag thcqy aae vincing bqac s lepuegnance v"", {'total_alterations': 38, 'delete': 10, 'replace': 14, 'insert': 14})"
125,0,negative,positive,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","('ii jd ndt fmind aviyg mic hueartstrigs xpuled , ut a gndt btfreat ief lik fw googl wt', {'total_alterations': 36, 'delete': 9, 'replace': 12, 'insert': 15})"
126,1,positive,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('bb studyju jd shade k gra g offeirng ithelcf j wn subte hlt marveuvers ...', {'total_alterations': 28, 'delete': 8, 'replace': 13, 'insert': 7})"
127,0,negative,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","('qp brgd ,m helodramaic estrogen lppera tifhat yls pryetqty tophxic ri izts yoln rghz ps.', {'total_alterations': 30, 'delete': 5, 'replace': 9, 'insert': 16})"
128,1,positive,negative,"a gripping movie , played with performances that are all understated and touching . ","('aqw gippxing movn i playegd wathi perftrmance that rse al udderstate andd tosucnhing ck.', {'total_alterations': 26, 'delete': 7, 'replace': 7, 'insert': 12})"
129,1,positive,negative,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('dh vqzid lwed peformapces sujstai integwest nvd empaltthy ,tt t ti jurey v fvz ove interesng hthn qe fwxal deptinztion y.h', {'total_alterations': 42, 'delete': 16, 'replace': 15, 'insert': 11})"
130,1,positive,negative,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"('m wzf mo ea actreds ust la ufttejrly harmin fyronch coedyu thatlp feels so american k snsaibility and ostle it m viatually uitsj owqk hollywood rmke cp.', {'total_alterations': 42, 'delete': 13, 'replace': 13, 'insert': 16})"
131,0,negative,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('mveay dancte becouems aybot sefuctio ,wu whhere backstabkbig ardh btrayials rg clebrlated y, jd sbeg im curregxncy .', {'total_alterations': 36, 'delete': 9, 'replace': 11, 'insert': 16})"
132,1,positive,negative,the story and structure are well-honed . ,"('tvo storw amvd stuctur fe wel-yoned w', {'total_alterations': 14, 'delete': 5, 'replace': 7, 'insert': 2})"
133,1,positive,positive,a strangely compelling and brilliantly acted psychological drama . ,"('g stdrangrely compelling fndt brilljiaitly acted psychxologiocal dtama mv', {'total_alterations': 14, 'delete': 1, 'replace': 5, 'insert': 8})"
134,1,positive,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""mhis im qx tlry ov uwo iswfits who ot n'q stanbid f chanas jalolne ,v t togetherah theyq azue magnficnt ."", {'total_alterations': 38, 'delete': 13, 'replace': 7, 'insert': 18})"
135,0,negative,negative,it 's not the ultimate depression-era gangster movie . ,"('ft ss uotl tbe ulticatg desression-era gangslter moieo o', {'total_alterations': 18, 'delete': 3, 'replace': 10, 'insert': 5})"
136,1,positive,negative,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","("".tc. a soy aewe jhfve edn't ppseen oi vme b sren bfoe l rd o gj hac sntogry jtuhat we c americcas ,zg a summan bingzs , soul qvow h."", {'total_alterations': 58, 'delete': 19, 'replace': 17, 'insert': 22})"
137,1,positive,negative,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gavs wdu whe tfeady puls z lwe ixj uaa bautifuul ciul vieweyj through le egyses n ym cracter wxh dj, u vite ojq rragic mlos ahd ncreasin decrpitudem qs knowmd nd hqi bqoes tho h tps zdone of hge luckesgt ml ahivg rv', {'total_alterations': 82, 'delete': 28, 'replace': 25, 'insert': 29})"
138,1,positive,negative,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('wj bg , kokgeous m, spirawxing washbucvkler fthatt deivecrs iut dipversionvs fi grand v uncomplsicaed fshon hm.', {'total_alterations': 32, 'delete': 10, 'replace': 6, 'insert': 16})"
139,0,negative,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","(""..vn esbigned tsl providas y mizq dd fmimes n tears k y`u` crossroads f' insta provojxes a hanldfulm eo nintenvional kowles rd numefyous yadwn ab"", {'total_alterations': 48, 'delete': 12, 'replace': 20, 'insert': 16})"
140,0,negative,positive,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('y vyjry locg govle n lduql dqn sttretcxes c with etirels tbo uch jovus ou meal prepgarazion d digxloo cocestruction h', {'total_alterations': 40, 'delete': 9, 'replace': 18, 'insert': 13})"
141,1,positive,negative,"this is a good script , good dialogue , funny even for adults . ","('tzuhis s afc qod stipt ib good dualobue wx fuynk sen nr aduftfs .t', {'total_alterations': 28, 'delete': 6, 'replace': 13, 'insert': 9})"
142,0,negative,negative,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('thper is yveary lattcle rea rr appohension ,t antg hougo nig lice tlne creepse uieas , tay arn bo expcted witq fnythpng or htn perhuncrtory sgkll as', {'total_alterations': 52, 'delete': 17, 'replace': 17, 'insert': 18})"
143,1,positive,negative,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"('wotz tatchinm fkor dox oi f performanale g andf fowg tia dwfy si dfcumentx w culyure n the roes rfh kpid hhatnge .g', {'total_alterations': 46, 'delete': 12, 'replace': 23, 'insert': 11})"
144,0,negative,negative,it 's everything you do n't go to the movies for . ,"(""it s verythng syu do n't m x zthn mokiis fjkr ."", {'total_alterations': 20, 'delete': 8, 'replace': 7, 'insert': 5})"
145,1,positive,negative,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('thebp hon pkin bs o rorarinc styuccess when it cqas rylyased eigitl yaxrs az fh ut irn imtx rtu sms bter p bnt us boiger zz', {'total_alterations': 52, 'delete': 18, 'replace': 15, 'insert': 19})"
146,1,positive,negative,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('za iteully munsing rnp thxh k cs othig eksm , vill apal z fat j zafcolm n hk mwddlbe kd qjs puzescenht sr , rankil manizz .', {'total_alterations': 52, 'delete': 18, 'replace': 27, 'insert': 7})"
147,1,positive,positive,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('h dtlectale ndf vntqiguing thriller fill twih burprise ,l herd my lpjs gisv an okighnal c', {'total_alterations': 26, 'delete': 6, 'replace': 15, 'insert': 5})"
148,1,positive,negative,"it is amusing , and that 's all it needs to be . ","('ig hs ausin h anvr ztat m all yiwt neyds y p .ke', {'total_alterations': 24, 'delete': 9, 'replace': 6, 'insert': 9})"
149,0,negative,negative,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('thdl grendo oisj z db and ob eplnoitative nc s violence thabat d ironricqally , m ecrmes evrythinc thh t rattmr cluoy original ats rfainling vyainst xp', {'total_alterations': 48, 'delete': 17, 'replace': 16, 'insert': 15})"
150,1,positive,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('cdrector g phctograehy benoit delzomome soz thesh mviz dn deblincious coloro tm, anwtd e ostums akd seta ar grapd nw', {'total_alterations': 38, 'delete': 11, 'replace': 14, 'insert': 13})"
151,1,positive,negative,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('withxuft sver baoming didaecic ae dirkecto carlsh cairkrera expertdl waves thc oelistic sty ol entanglbi ipteprelationships n complex sorality .', {'total_alterations': 38, 'delete': 16, 'replace': 11, 'insert': 11})"
152,1,negative,negative,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('somxeting axjin lio ah japqnerse aice thougo le ookin gxlas s exczpts jtxat r reem oh tanyke itoelf cara mgsre seriokuslp ob', {'total_alterations': 44, 'delete': 11, 'replace': 17, 'insert': 16})"
153,1,positive,positive,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('jaing mhd tye good ses vo raast acrs wih ptre bl nenerally speakingj x adoxrhd mb e ovie-goine ubtic , ktmouri thgt gets texrvfic perormnces frio th lml q', {'total_alterations': 54, 'delete': 21, 'replace': 19, 'insert': 14})"
154,0,negative,negative,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","(""hjere 'zd t mxcy faxsentss to hhe iecon holf s nm whppt bagan sy mvn ictriging ghok td yuth xfizzres pto tc dsl rv ridiculeuhs atiemat azh heanrm-tugging ."", {'total_alterations': 58, 'delete': 13, 'replace': 31, 'insert': 14})"
155,0,negative,negative,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('aq mend hks elcome vayaedictorian at tke school bfr saft laninngs ap efasyd pwvays mup ny', {'total_alterations': 28, 'delete': 9, 'replace': 8, 'insert': 11})"
156,0,negative,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('may beahwaken discsssgion gf tjp kenneyz assasiation buun xhi flictional film lmowks made fgr cjabe rqathem pan ft dhe ybis scrkenk i', {'total_alterations': 42, 'delete': 12, 'replace': 15, 'insert': 15})"
157,1,positive,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('firstd-tibme wriqter-drector seeprry ghows i lemarkablt bit fe storytelling with mhix mvbng p ezfecive linittle tlm aa', {'total_alterations': 34, 'delete': 9, 'replace': 14, 'insert': 11})"
158,0,negative,negative,"at its worst , it implodes in a series of very bad special effects . ","('ag s aorst f ffit imploresw ohin vd cries y vec bad speal effeyctsd n', {'total_alterations': 30, 'delete': 10, 'replace': 9, 'insert': 11})"
159,1,positive,negative,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""tq 's greylt esapit jfuh taha rhcreatms g lac ay time zwhat wtilql neerr hawpenr agjoin i"", {'total_alterations': 32, 'delete': 9, 'replace': 12, 'insert': 11})"
160,1,positive,negative,"the jabs it employs are short , carefully placed and dead-center . ","('th jcas hp mplys acrje svort jg arefuuly ptacd ady deadl-eenter z.d', {'total_alterations': 24, 'delete': 8, 'replace': 7, 'insert': 9})"
161,0,negative,positive,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('mhse filusm fzata ine when iitk shld peaul ondn vin oe issel opsorunity nd rtrifle ican dk , odecadlent truffle .gc', {'total_alterations': 36, 'delete': 11, 'replace': 11, 'insert': 14})"
162,1,positive,negative,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('adeh s ap engging lyodok ab iheu contrversil reponemous manf fiehcelyc atheistic hkrxo e', {'total_alterations': 26, 'delete': 8, 'replace': 7, 'insert': 11})"
163,1,positive,negative,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""fapr anyrna unfamilioa wie pentmacostal practias xmin wezeral n theatrical phenometnoy f chll houses j partcular k t 'ee wa eyzeopener a"", {'total_alterations': 42, 'delete': 13, 'replace': 18, 'insert': 11})"
164,1,positive,negative,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('r tsmbi s rr verry originau retist igo qhi medum j ana what tume e ite ttzere zk?', {'total_alterations': 36, 'delete': 10, 'replace': 13, 'insert': 13})"
165,0,negative,negative,my reaction in a word : disappointment . ,"('doy eaction i r waor bt: disapointmentg wb', {'total_alterations': 16, 'delete': 4, 'replace': 6, 'insert': 6})"
166,0,negative,negative,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('taloh apteafs tgb hvg bsonn nist entir buet orn souitrack righd nv lkad ntotfhing lert oberr hor jokcesu .', {'total_alterations': 36, 'delete': 9, 'replace': 17, 'insert': 10})"
167,0,negative,negative,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('ay subjecc lsle hcis nhoulpd insshire reacktioq in itxu auddieace e vze pixist zoes rt l', {'total_alterations': 30, 'delete': 5, 'replace': 16, 'insert': 9})"
168,1,positive,negative,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""whrfile udispuxted b t extly j hil m i u n jrippikng w sicdy vitlle ovia that takes mgo hiz hithex tn en 'dr bveenm zij e whhde uo"", {'total_alterations': 54, 'delete': 16, 'replace': 25, 'insert': 13})"
169,0,negative,negative,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('it tkev taent t miak sd hifelessd mciie bbovt thuef mssu hxinoss vnn zro rver lqed uh.', {'total_alterations': 34, 'delete': 7, 'replace': 18, 'insert': 9})"
170,1,positive,positive,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('dejtite taz xl-d animlatioz ,ar thm id thornberrs modvie ake fr api sugrisingly dinematc experience e.x', {'total_alterations': 30, 'delete': 9, 'replace': 11, 'insert': 10})"
171,1,positive,negative,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","('whegwer zyou lki raoi nusicc jr loatga at ,os yy icj n deny ethxr thet trgbc loxsx ol twp young pe i thn vrim om tceir talnt yzor te coser of this oie l', {'total_alterations': 64, 'delete': 20, 'replace': 27, 'insert': 17})"
172,0,negative,negative,directed in a paint-by-numbers manner . ,"('dizecteed inv a paint-by-ngubers manneo ks', {'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6})"
173,0,negative,negative,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""evlocity reresgnts everhing wrmongv wnitp z independenhz ivlm 'g'o aszq zd coommcdified , soldvouwt concept on vh aumerxican filmmakinfig scene uy"", {'total_alterations': 38, 'delete': 8, 'replace': 11, 'insert': 19})"
174,1,positive,negative,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""it na wce cherc j h odigintal iamercan rhowd uowvies r,g fasating obnr ze gorgos mu romshckle lantdsape dfp thds ofilmmalker a' mooherland f"", {'total_alterations': 46, 'delete': 14, 'replace': 14, 'insert': 18})"
175,1,positive,negative,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""y steven soderergah x ` volarif 'q z a falurt avt iw u ggorious tailre .v"", {'total_alterations': 30, 'delete': 11, 'replace': 10, 'insert': 9})"
176,0,negative,negative,the film tries too hard to be funny and tries too hard to be hip . ,"('the cfil tresf xo hrw e b fucnyu jana tvies hogo hkard moi br hhp d', {'total_alterations': 32, 'delete': 10, 'replace': 11, 'insert': 11})"
177,1,positive,negative,filmmakers who can deftly change moods are treasures and even marvels . ,"('lmmakers wh cad deftdpy chlne moodm anr treasureom and even maryelsj x', {'total_alterations': 22, 'delete': 7, 'replace': 9, 'insert': 6})"
178,0,negative,negative,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('the reaclitv b e w livae-abtion pinocchii l rected l,b iowroe and starrqd oh borjlers on fthqe grotesque z', {'total_alterations': 32, 'delete': 11, 'replace': 12, 'insert': 9})"
179,0,negative,negative,manages to show life in all of its banality when the intention is quite the opposite . ,"('manges ho shohi fe isw ell w itqbs banamligty ten taehe inenjtion ii dite t oapositei x.v', {'total_alterations': 34, 'delete': 10, 'replace': 11, 'insert': 13})"
180,1,positive,negative,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""ityo 'dks d ooj xha t renntless vt polshd in ans wtustand nt ly oanept schrooy pgroduwtions wb but dvn oeive parvrer ds movie adptaton q."", {'total_alterations': 50, 'delete': 19, 'replace': 18, 'insert': 13})"
181,0,negative,negative,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('wgil d ll wn dhjs leiarned nai rcks lg ptee trcks altee rs ny eougsh tya slpvage thcts tlifeles uopxing fibm q', {'total_alterations': 44, 'delete': 12, 'replace': 20, 'insert': 12})"
182,1,positive,negative,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('gn e hces rtf thrae rwino cdmws ji similarull mose a mumvorless horfqr mrovio thqt fo lthouh fawedg s y taob d cogmrmended qcor giys otraight-ahead dpproach pom cjbeepiness z.', {'total_alterations': 60, 'delete': 14, 'replace': 25, 'insert': 21})"
183,0,negative,negative,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('what aaws ofcfe orilginalw hsp bzen coh-xopted su fieqquently xrhat ila w eem pedqstrjian r.p', {'total_alterations': 28, 'delete': 7, 'replace': 6, 'insert': 15})"
184,1,positive,negative,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('jd pellbiding rfricand fqihm cbout e qmoden fconditiol t ootmlessness vz kw tstat expprience bnyb milliou arodnd teh glbobc ix', {'total_alterations': 40, 'delete': 12, 'replace': 13, 'insert': 15})"
185,1,positive,negative,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""ii widf vgbip uken viqewer wwh fared n't inieruested vnn rap m,l hes pit rutl uyo kthie hetrq xo azmeican socety n ahi nnervijg wqu r"", {'total_alterations': 48, 'delete': 7, 'replace': 24, 'insert': 17})"
186,1,positive,positive,a romantic comedy enriched by a sharp eye for manners and mores . ,"('uj romanteio cfooedy evnrichedi bfyn e shavp ye for manterh and moqces .uv', {'total_alterations': 24, 'delete': 3, 'replace': 9, 'insert': 12})"
187,0,negative,negative,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('ehe vharcter bi kzxgzag iu so suffgciently drvxloped tdo supor bo zim cbnszructed aroad himq zm', {'total_alterations': 32, 'delete': 8, 'replace': 17, 'insert': 7})"
188,0,negative,negative,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""xit 's oof thep ualityt uf ca lesser rarrisoyn fzr mie xl gsi dayo fi sevege pghts , mpbe z olf tsnat dreadful sabrina reae f"", {'total_alterations': 46, 'delete': 11, 'replace': 21, 'insert': 14})"
189,1,positive,positive,"beautifully observed , miraculously unsentimental comedy-drama . ","('beautifuy abserve ro miraculsusy unsentfiental cbomeody-drama uf', {'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5})"
190,0,negative,negative,a sequence of ridiculous shoot - 'em - up scenes . ,"('a equenc o rsdiculofs sehgot sw e p h cqnes ps', {'total_alterations': 22, 'delete': 8, 'replace': 10, 'insert': 4})"
191,1,positive,negative,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""xdo refekshingly ncisve zs ganf at nor ue fivrt ticome hvk 'tl prowbaxly apuea more to uysm aan tqjo tgyeir gijlfriendw wx tag chm jt ths lovi famr tzhme hugh kfactort .q"", {'total_alterations': 62, 'delete': 22, 'replace': 17, 'insert': 23})"
192,1,positive,positive,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('o( j u dr uittrly cabming zabnd hilqious fmildm twt rimindd hmp om shp beztw yf he dibnty cohmedes fvm thjn 60 .', {'total_alterations': 44, 'delete': 10, 'replace': 22, 'insert': 12})"
193,0,negative,negative,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","('thhre m npwt oejarly enough fun ere cy esite ahh preusenqce ofet xsvome jappeaing inrediens a', {'total_alterations': 30, 'delete': 9, 'replace': 9, 'insert': 12})"
194,1,positive,negative,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nitlne qxeenps iu yt only tnn he frioghtenngly iapablee wxebut aud kenrj poence ld bbt aldro pw snapshv od in danerogs polithica skiuation ot uhse zergi c cbomingt tro t neab ip', {'total_alterations': 62, 'delete': 13, 'replace': 25, 'insert': 24})"
195,0,negative,negative,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('he iector knows fw nmto apkly tsxturial bploss h bmutv khisv yportreit ft se-a-war u srictlu vicom s', {'total_alterations': 36, 'delete': 13, 'replace': 10, 'insert': 13})"
196,1,positive,negative,old-form moviemaking at its best . ,"('d-form moviemwkang jte gs beos n.d', {'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4})"
