id,label,result_original,result_attacked,original_text,attacked_text
149,0,done in other file,negative,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","ts re-do is so dum knd so exploitative in jts violence that , ironicallyv , tith bsecomes everythiny tht the ratfherd clufmsy origiqnal zss nailing against r"
150,1,done in other file,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","diretor of photography breoit delhomme ht the movie in dlicius colorsv ,k and tbe colstumes and ts arr grand ."
151,1,done in other file,positive,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","wiwhoubt ever becoming qdidsactic ,se cdirector arlo carrea expetly eaves this novelisiy story cof eentangled interrelationships and cnomplex mrality "
152,1,done in other file,negative,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",something akin tvo a japanese alice throfugh the looking clagss j excep tnat it sevs to tae itsel fa more seriously .
153,1,done in other file,positive,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having had thy pgoo sensd to cast aatorps yhyo yre , genergally speakeng , adored bpy de movie-going public ,d khouri ten gets tecrrific performances frvlm them all ."
154,0,done in other file,negative,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","there m's too munh falseness jo the seond half  and wata beya as f intriguing look awb oth fizzles into p sull , ridicmulous attempt at hearttugging ."
155,0,done in other file,negative,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,sams menses has become valedictorian a he school for sofzg landifgs and asy way out r
156,0,done in other file,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaoen discussion of th kennedy assatsination wut thi fictionak ufilm looks made or cabl rathe taan for te bigs scsrezen .n
157,1,done in other file,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writr-director serry shows q xemarkabl gift ekr storytelling with nhis mmoving n, effective litnle cfilm "
158,0,done in other file,negative,"at its worst , it implodes in a series of very bad special effects . ",at its worst n plit implodes in aa kerieh of veryb bad special effects .
159,1,done in other file,positive,it 's great escapist fun that recreates a place and time that will never happen again . ,it sh gjreat escapist fun that reocreates aa pluce and timze rthat wijll fnever happen agakn .
160,1,done in other file,negative,"the jabs it employs are short , carefully placed and dead-center . ",uhe jabs it employu are yhorx  caarefully placed nd dead-center 
161,0,done in other file,negative,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",the film flat line whezn iz should peak and i mire mise opportunity cndv trifl tan dark c ecadent truffle .
162,1,done in other file,positive,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,sade is an engajging ltook at thce controversial eponymous and faercely atnwistic hero n
163,1,done in other file,negative,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",for anfone unfamiliar kith pentacosal pracices n geteral ajd theatrical phkomenon oif hrell ouses in parrtxicular o it 's aqn eye-opener ab
164,1,done in other file,positive,"mr. tsai is a very original artist in his medium , and what time is it there ? ","mr. tsai is a ery ohigindal qfrtist in his medium , and what time is ia therve d"
165,0,done in other file,negative,my reaction in a word : disappointment . ,y reaction i a mword k disappointment t
166,0,done in other file,negative,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears ttc have llon hjs entireu budget on oundtrack rights and d nothving lft ove fr jokes .
167,0,done in other file,negative,a subject like this should inspire reaction in its audience ; the pianist does not . ,a qubvect likj thid shouljd inscire reaction ps its audience ; the pianist does noi .
168,1,done in other file,positive,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","hil undiputed isi n't exactly a high , it is y gipping e, tidy littlev movie that takes mr. hilll higher tmkn hev 'j xeen in a wfhrile ."
169,0,done in other file,negative,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,ait takes talnt to dke ap liueless movi about the most heinous an who ever livd .
170,1,done in other file,positive,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite tse f-d animatnon , hw wild thornberrys movie maknes fure s surprisingly cpinematic experience .h"
171,1,done in other file,negative,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whethe ylu like rapz tusic or qloajthe int , yeu l n't den either he ragic loss of twox young men in thee prime of their talent or the dpower of ths wovie ."
172,0,done in other file,negative,directed in a paint-by-numbers manner . ,directed in l paintcby-numbors menner y
173,0,done in other file,negative,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","velocity vepresxnts everqthing wrong wigh ' independent film '' as in commodified ,cx sold-out oncett on kthae american filmmaking scenel n"
174,1,done in other file,positive,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","it haus the cham oc the original amerxicans road movie , feastisng on the gorgeous , yamshockle lanldscape okfq the filmmakjer 's motherlandv "
175,1,done in other file,negative,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if stevlen soderbergh 'ds  solaris ' is a failure it qs au glqoriouxs failure .
176,0,done in other file,negative,the film tries too hard to be funny and tries too hard to be hip . ,tze film tripes too hard to be funny and trzs too har yo b hip .
177,1,done in other file,negative,filmmakers who can deftly change moods are treasures and even marvels . ,filmmakers wh cyn deftly change mood vre tfrxasures anr even marhels 
178,0,done in other file,negative,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","thme reality of tee nw lve-ation pinocchio he dirwected , dowaote and starred in borders on vte rotesque "
179,0,done in other file,negative,manages to show life in all of its banality when the intention is quite the opposite . ,manages o show li i all of its banalit when he intention is iite th opposide .
180,1,done in other file,positive,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",ui 's so good that its relentless r polisld wi ca wizhstand nxot only inet chool prductions cg but evn olivr parker 's movie adaptation .
181,0,done in other file,negative,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","hile ( hizlv t has learned new triks ,g the tricks dloe aru not eoough to salvage this lifeless bxing fism "
182,1,done in other file,negative,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","won the hfeels opf the ring comez  similarly morose an xumorless horror koviie that , altvough mlawed  is th a commended ft its straight-ahe approach to creepiness q"
183,0,done in other file,negative,what was once original has been co-opted so frequently that it now seems pedestrian . ,what wbd onc original hasd been co-opted so frequently tthat t now seeys pedcstrian z.
184,1,done in other file,positive,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a spellbindng african ilm abluk he modern conditiob of qootlessness ,  state experiencoy byt millions aound the gblobe "
185,1,done in other file,positive,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","jt will grip even viewers who age nh't interested dn rap , as ut pcut tzo the heart of american society it at unnervfng gay ."
186,1,done in other file,positive,a romantic comedy enriched by a sharp eye for manners and mores . ,a roantic acomedy nriched bzy w sharp eye for manners an mores .g
187,0,done in other file,negative,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the character of zigzag s not suffzicently developeds toz support aw ffl constructeyd around him f
188,0,done in other file,negative,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it 'g o te quality of  esqer haorison ford movie -q six dayk , seven zights , mhbe o or that dreadful sabrina remake ."
189,1,done in other file,positive,"beautifully observed , miraculously unsentimental comedy-drama . ",beautifully obyerved  miraculously yumnsentimental comey-dramia .u
190,0,done in other file,negative,a sequence of ridiculous shoot - 'em - up scenes . ,k sequence of ridicugous shoot - 'em k p scxenes .
191,1,done in other file,negative,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,so refreshingly inkcisive is gpajnt that fr the firxt time s 'l prbabli appa mory to guys than to eir girlfriends who drag them eto mhis movie for te ugh factor 
192,1,done in other file,positive,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a )n h utterly charing and hilarius film thal reminded me of lthe bwst of the disney cmedieos fnromk the 6p0s .m
193,0,done in other file,negative,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","tjere us vn't nkefrly enough fun here ,e despite the presence of soe appealing ingedignts fr"
194,1,done in other file,positive,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",nine queens is yot only than xo fighteningly capable debut n enre piece un but lso a snapsot of a danerous pholitical ituation n tlhe merge  coming to  head .
195,0,done in other file,negative,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ",th directo knows ho tv apply texxural gloss  bt hisv portrait of sex-as-wacr qes trictly sitcom .
196,1,done in other file,negative,old-form moviemaking at its best . ,oldz-form moviemaking rat its besut .
197,1,done in other file,positive,leigh 's film is full of memorable performances from top to bottom . ,leigh u's fhilm is fll of meoorable performances fro top to bottom .
198,1,done in other file,positive,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thans mto scott 's charismatic rogr and eisjnberg 's siert nephew , romgor dodgenj is e of the most compeelixg variations on gn them compan of men l."
199,0,done in other file,negative,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","hough moonlight mile ix replete with acclaimed actors and acresss d tocpkles  ubjecwt that s potentiallyl moving , dhe movie is toxo predictabla anc too self-conscjous  reacd a level f hiwghm drafma ."
200,0,done in other file,positive,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . , great ensemble mast ca 'k ift ahisn heartfelt entepprise dut of the familar .
201,1,done in other file,positive,one of the more intelligent children 's movies to hit theaters this year . ,one of the more intlelligent children 's movxips ao hi lheataers this year aa
202,1,done in other file,positive,it 's fun lite . ,it 's fuvn lit .
203,1,done in other file,negative,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,you ill emerge with a cdlearer view of how thef gehars of jlutice fgrivnd ovn and the datc reporqt comes to sare airtme alongsie uthe fsarm report x.
204,1,done in other file,positive,"smart , provocative and blisteringly funny . ",skart  povocutive and blisteringly fxnzny .
205,0,done in other file,negative,do not see this film . ,mo not see jhs film .
206,0,done in other file,negative,"less dizzying than just dizzy , the jaunt is practically over before it begins . ",less dizzying tthan jusb dizzy i te jant is practically oder before qit beguin .
207,1,done in other file,positive,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",whild the ideas about technosaturatijn arejm far yfrom novel s tly 're presentex with a wry dark hkmor w.
208,1,done in other file,positive,"for movie lovers as well as opera lovers , tosca is a real treat . ","fo movfe lovers aw well as obpera lovers , toscax mes d real treat ."
209,0,done in other file,negative,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","his ii e sort ofr burly hmction fvlich where one coinidence puammels another , narrative necessity is l drueken roundhoue , and whawever passes yfor mlogic is ha factor ofm thej last pot device left standdngp q"
210,1,done in other file,positive,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","if ycou ae an acuor who fcan relate to the search for innevr peecre y dramatically demicting he lived of othmers onstage , theen emsther 's tory ri a complling quest fr trueh .s"
211,0,done in other file,negative,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,feels t formulaic and mo familipr to prsoduce th tjansgressive tchrills voif early unodergrounh work .
212,1,done in other file,negative,... with `` the bourne identity '' we return to the more traditional action genre . ,..h. wvth `` tg nourve identity '' w return to trhe more traditional action genre nd
213,1,done in other file,negative,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","mt haunts you , you ca nt fojget i o ou adme its conceptizon and a ablde to resolve some of tehe confusions ywu had while watching it b"
214,1,done in other file,negative,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director je cartnahan e's yhrimy crime drama g aw manual of precinct ciches n, but k msves fast enough to cdver nis wclunky fialogeue andq lapses in logic ."
215,1,done in other file,positive,` easily my choice for one of the year 's best films . ' ,` eaily cy chobce for one of the jar 's best films . 
216,0,done in other file,negative,they should have called it gutterball . ,hgy should hkavd caled it gutterball .
217,0,done in other file,negative,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","winc-inducing diaxlogue , thrift-shop cbstmes , prbsthetic makeup by sill puxty dnd fart blue-light-special erffecrts alz conspire too tgeht trekkpe loycaty "
218,1,done in other file,positive,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapxaglia 'b ability t onvey grie znd hoe orks with weaver 's sensgtive reactions to make thjs n two-actor acster crlss .
219,0,done in other file,negative,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","zatb times , the suspensu i dalpawle  but by thev jd there 's a sense that th crux of th mbstery hinges on au tecnicalty that strcins credulity and leaves he viewer haunted xyr the wjaste of poentihl ."
220,1,done in other file,positive,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","yi gets onto bhe scheen just about a zmuch of the nopella as on could rasonably evpect , and i enrossing ad moving in its own hight ."
221,0,done in other file,negative,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","t 'ls not thyats kang pow is n'i fny hme of thke time x-- lit jusr is n't any funnier than ba martial adts movce are alz by themselves , without aln oedekerk 's impihh augmenhtation ."
222,1,done in other file,positive,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,fvw films captur o perfectly the hopes and dreams of little boys n basecball fislds ao xll as the growfn mfn who sit i the jtands pk
223,0,done in other file,negative,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","igmn itg best momets , resembles a a igh school production oa grease , without benefit o ong .b"
224,1,done in other file,positive,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,briliantly explores thek conflict bqetwee following one 'su heart ab foklowing kthe demadb ofd tadition .
225,0,done in other file,negative,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,... a holoow joke tomld hby a cinematiac gycnyast having too much lfuv embellishing dho misanthropic tale to actuajly engage it 
226,0,done in other file,negative,the movie fails to live up to the sum of its parts . ,the ovie fasls to lpve u mto the sum od its parts .
227,1,done in other file,negative,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,a orkinbg clsst `` us nvs. thep '' opera that lefaves ngoa heartsting unuggid and wo liberal causge unplundered .
228,1,done in other file,positive,"a quiet , pure , elliptical film "," qudt , pure , elliptical filim"
229,0,done in other file,negative,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","ia feels like an after-school special ussied up with some fanjy spfcial effects n, avd watching its rote phlot poindts connect is aout as exciting a gazin ct bn ggw tizmer fnr v3 minutdese ."
230,0,done in other file,negative,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,the taented nd cqlevem robert rodcrighuez perhaps put  little too much heart into his first flm atnd dim sn't zeaserve enogh for hs serond k
231,0,done in other file,negative,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","ifs you 'e ever enertained the nxtion jf docng what thet title f this dfifm igmpliecs , what sex with ddtrangers actuauly shows may puty yu off the idea oredver ."
232,1,done in other file,positive,the most compelling wiseman epic of recent years . ,he oist compelling wiseman epic f recent years g
233,0,done in other file,negative,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ",a misogynistic piece of filth thati attempts to las iself ofm oas hi m young adunt entertainment x
234,1,done in other file,negative,it 's made with deftly unsettling genre flair . ,i  made with deftly unseting gehnre flair .
235,0,done in other file,negative,but what are adults doing in the theater at all ? ,but shat are adujts doing n the thnater at ll k
236,0,done in other file,negative,"the result is a gaudy bag of stale candy , something from a halloween that died . ",teh resulo is x gaudy bag of stale candy  spmsthing from p halloween that died .
237,1,done in other file,positive,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",iescapng te studi  eiccoli is warmlyl affecting and so isn this adoitly mnimalist moviq l.
238,0,done in other file,negative,but this films lacks the passion required to sell the material . ,bu ts films lacgs the passionh required to sell the matwrial 
239,1,done in other file,positive,good old-fashioned slash-and-hack is back ! ,good oldc-faoshioned slash-and-ehack s bckk !
240,1,done in other file,positive,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ",morton usesi her faace and her body lndguage s bing us mmrvern 's soul b evel thbugb the character i almgt completely deadpan .
241,0,done in other file,negative,one long string of cliches . ,on long strig of cliches .m
242,0,done in other file,negative,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","npcks , eemingly ncertan whant ' gowng o mzke peoople lagh , runs the gamut fromi syale parody tho aunshy sex gaos to formua romantic comedy ."
243,1,done in other file,negative,seldom has a movie so closely matched the spirit of a man and his work . ,sewdom has a moviev so closely matcheud lhe spiriut of ad an and his work 
244,0,done in other file,negative,suffers from the lack of a compelling or comprehensible narrative . ,suffers frovm qh lak of as compjelling or comprehqensible narrajtie .
245,1,done in other file,positive,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","j moody , multi-dimensional loze stody nd sc-fim mystry  solaris is a thoight-przovoking , hauning fclm that alorws th seeds iof th imagination to germinate p"
246,1,done in other file,positive,"despite its title , punch-drunk love is never heavy-handed . ",despite itzs tiqle e punch-drunk lovo ia never heavy-anded b
247,1,done in other file,positive,"entertains by providing good , lively company . ","entetaios jy providing gjooe , lively company d."
248,0,done in other file,negative,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","and when yo gro talking aout a slapstick comedoy h, that 's  retty big pdoblem ."
249,0,done in other file,negative,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,noqt reeally bad so muh ps distasteful : we neea kidnapping suspeose odrama raight nowi ike  need doommda thrillers .
250,0,done in other file,negative,nervous breakdowns are not entertaining . ,nervos breakdownss ace not entertaining 
251,0,done in other file,negative,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","whise idt 's gbnuiaely cotg t ar characters talk about arly rap ecordqs q suigarz hll gahg , etc. ) , the cozstant referencing focf hip-hop arcana can alignace even the savvieskt audiences ."
252,0,done in other file,negative,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","hs ast movixe was poetially romantic and full bf indlible images , but ais latest hal nothming going lfur te ."
253,0,done in other file,negative,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","desbpite ill evidence o te cotrary , ihlis cluvker as somehow maaged ho pose z an actual fecture movie , the kind tjat charges fulwl admission andi oets hyyded on tv and purpots tw amve sal children and ostensible adults ."
254,1,done in other file,negative,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,fresnadiln a dark anv jolting images have a ay ofo plying into ygu subconsciyus leike te nightmre yu had ai week ago that wo n't ygo away z
255,1,done in other file,positive,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","usps iharp humor vnd hinsight ono human nature vhto eximine class tonfict  adolescent yearning , thbe wroot of foiendship dnand sexual identity ."
256,0,done in other file,negative,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . , unremittingly awful qht dlabeling itl a otg probably consttutes creelty to canines .c
257,1,done in other file,positive,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for thq mostt parxtz , director anne-sophie birhu 's fihrst feature i ca sensirive , extraordinarily wellgactzed dramxa ."
258,1,done in other file,negative,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another one o those estrogn verdose movies lik y`` diviny serets ofq thea ya ya skisterhood ,k h'' excepet shat thx writdng , actming and character developmenet rw ax lot bbetter ."
259,1,done in other file,negative,"instead , he shows them the respect they are due . ",insntead d he shows the ehe respect they arj due .
260,0,done in other file,negative,it has all the excitement of eating oatmeal . ,rs hes all thie excitement of eating oatmeal p.
261,0,done in other file,negative,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,i can taxke infantile humor ... ut this is the ort of infantile that akeis youj wonuer about chavging the director ad riterd w diapers 
262,1,done in other file,positive,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",the beit revenge may ust be living wl because this fiwm d uulikep othhe dumas adaptations a is far mre likened ot a treasure than a legtthy jail sentence .
263,1,done in other file,positive,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","yaside from minog tinkering , thnis is the skme movie you prrbably ljoved n 19b4 , except ha it ltoks evoen beter y"
264,1,done in other file,negative,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","f ored imaginative and ambitious han ah trivihl c, cash-iqn features nickelodeon xas made from its othbrn animated tnv xseries ."
265,1,done in other file,negative,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ",pcino ins brllint me the sleep-deprived dorsmer  his inbcreasing wearinessn as much existential as iyy is phyacal .
266,1,done in other file,positive,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","tj 's onef of jthose baseball pictures whxre the hero  stoic , tfe wife is patient , the kids apre as cute as all getc-out and thle odds algainst success are long enoaugh bo jntimidapte , bu shot enouuqgh leo make a dram eem possible ."
267,0,done in other file,negative,there 's not enough here to justify the almost two hours . ,here 's nt zenough herev to justify he almost tk hours .
268,1,done in other file,positive,"fun , flip and terribly hip bit of cinematic entertainment . ",fun f flin and terriqbly hip bitl of cinevatic entertainment nq
269,0,done in other file,negative,more whiny downer than corruscating commentary . ,moru whing doner taa corruscating commentary x
270,1,done in other file,positive,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","wd the two leads , lcathan and diggs e charming and havea chemistry bboth kx frienws and llovers .t"
271,0,done in other file,negative,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,th gfiwm mkes  fatal mistake :g it asks us tox ckare aoute a young man whose onl aparent virtu is that h jn not quite as unpleasant as ome of the peoplx in his life .
272,1,done in other file,positive,"a smart , witty follow-up . ",a smwart y wity follow-up .
273,0,done in other file,negative,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","wits virtually no fntersting elements fs aln audience to fcu ov , chelea wauls s a triple-egspvesso enducrance challwenge ."
274,1,done in other file,positive,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","wfether wrter-director anne fontaine 's flm iy a ghjst staory , an account of a nervous breakdown ,s a tzripg down cmemory hone v ayll tree or nnc of the bxove , i is as sedpuctive avsm it s haunting ."
275,1,done in other file,positive,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,cq 's reflection df artists ad the love of cinema-and-self soggests nojhinvg lesn than a new tvoifce that rdeserves tm b considdered as  possiblbe fsucecessor to thne besw europen directors t
276,1,done in other file,negative,jones ... does offer a brutal form of charisma . ,jonhs ... oesn offer l brutal fom of charisma .
277,0,done in other file,negative,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in  effort , i suspect  lnot twc offezd byj appearing eithec xsoo serious or toof lighthearted i i offends y just bieing wishy-washy ."
