id,label,result_original,result_attacked,original_text,attacked_text
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","(""am operatic , sprwlidg picare ha 's entertiningey alctegd , magnificently shot and grppin enough sbo justan mtot ofo ik 17u0-minupte lngyh r"", {'total_alterations': 32, 'delete': 14, 'replace': 8, 'insert': 10})"
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impostor ams ov handful ho thrilling moments gnw a couple co good performances qg, but thva movie does n't quint fl x"", {'total_alterations': 20, 'delete': 5, 'replace': 7, 'insert': 8})"
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","(""hnt snly are the special efbcects and narrative flow much improved z cd daniel rtdtcliffe more emotionally asserutve this time ound as hsary ef bur the im objures ze magtc of author j.k. rolng 's books ."", {'total_alterations': 34, 'delete': 14, 'replace': 12, 'insert': 8})"
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""ymozu oander why enbougs was 'tf jgt a kmusuic video rahez than a full-length mrvie r"", {'total_alterations': 18, 'delete': 5, 'replace': 5, 'insert': 8})"
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,"('. a magnificent drama well worhc trkckpng down g', {'total_alterations': 8, 'delete': 3, 'replace': 4, 'insert': 1})"
107,1,done in other file,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('hn magic of the fyl iek nlit nq he mystjegious spring but in yhae richness oma mt performances xz', {'total_alterations': 22, 'delete': 6, 'replace': 10, 'insert': 6})"
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","('hisgy lcomed ppremkises ayke often hackneyed m jusg plain crude b,p calulted fb prrovokfe shokegd laugstefr i witqhou fjllowilg up on no deepe level wu', {'total_alterations': 36, 'delete': 8, 'replace': 12, 'insert': 16})"
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","(""mcconaughey 's fun to wtoch um me dragovnos wpre okay , t vuech iore in the script ."", {'total_alterations': 18, 'delete': 6, 'replace': 4, 'insert': 8})"
110,1,done in other file,negative,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,"('the chateau yeverly pgbes hkhe cross-cultural ndifferencefs betreren ggls ahd gankst .df', {'total_alterations': 18, 'delete': 3, 'replace': 8, 'insert': 7})"
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","('kv psychologipckal thrilxe ith a heuinely spooky premise and an qabove-averge cast hk, aztorh bill paxon cs dirhctxng dut is ic creepy sliox y gothic rurx akericrna gp', {'total_alterations': 38, 'delete': 11, 'replace': 16, 'insert': 11})"
112,1,done in other file,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","('moojy , heartbreaking , and filmed in a natural , unforad style that mike its characters qseemm entirely convincing evqsn dhen ia script is nu o', {'total_alterations': 22, 'delete': 6, 'replace': 11, 'insert': 5})"
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","('delivers h samod old am aopd d, tarttei up wikk latin flava and atuned oawt by holaywoqd playas .', {'total_alterations': 20, 'delete': 5, 'replace': 9, 'insert': 6})"
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","('this zieceo lv channel 5 grade tashz is ,fv quite frankly dg kahn insult to the intelligence of the true gehnret enthusuant .', {'total_alterations': 16, 'delete': 1, 'replace': 6, 'insert': 9})"
115,1,done in other file,positive,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","('x a way n th film felo like te breat of fresh a pw, but oanly to those that awljow it no .', {'total_alterations': 22, 'delete': 7, 'replace': 9, 'insert': 6})"
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","('one f those enmergeticd surprises df an orugisal that pleset almost everyone ywhi sees a .', {'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4})"
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,"(""like zyop could n't sll thirps tyurkwey rotting from miles aady c"", {'total_alterations': 12, 'delete': 2, 'replace': 5, 'insert': 5})"
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","(""featuring hn dangerously seductqive hrformance fsom ti groat daniel auteuil wu nz` de c' cioeers fmhe samel period as kaufmann 's `` quiflvs '' wiap more unsettlingly realistic rebulwts ."", {'total_alterations': 34, 'delete': 8, 'replace': 13, 'insert': 13})"
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ","('if tlie first jjen x blc was monvee wm tthe scecod ip krmall change .', {'total_alterations': 20, 'delete': 5, 'replace': 7, 'insert': 8})"
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('i oseem to me t nmlm a aplut t art do ribing pedole ow wthouet ever vyetting them nonspiously kiow you have done wpso', {'total_alterations': 32, 'delete': 12, 'replace': 13, 'insert': 7})"
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('on this rickuy tpiac , tadolu is jery mubh f tjp in the rixhtt dersction , with cigts blend of efrarkness yl civilictq and opassion .', {'total_alterations': 28, 'delete': 6, 'replace': 14, 'insert': 8})"
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there is fr fabric z complq deads hree u, ak feelings ht profoundly eepei themdm .', {'total_alterations': 20, 'delete': 8, 'replace': 6, 'insert': 6})"
123,0,done in other file,negative,has all the depth of a wading pool . ,"('hr ae the dgpth of a wing pool .', {'total_alterations': 10, 'delete': 6, 'replace': 2, 'insert': 2})"
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""t tftn , rzthe viewer eio n't reabuing e hlor so pmucvh sl thcye avrf wincing back izn repugnance ."", {'total_alterations': 26, 'delete': 7, 'replace': 9, 'insert': 10})"
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i do n't mind havcng e heartptringn pulled , bmur m nwt ldreat jh lk a fod ."", {'total_alterations': 20, 'delete': 7, 'replace': 9, 'insert': 4})"
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('a stued in shpads f gray av offering itssehf x n subtle pblo maneuvers ...', {'total_alterations': 18, 'delete': 7, 'replace': 5, 'insert': 6})"
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","(""ra birod , melodramatic estrogen opa that 's pwrety toxic and its jw wight ."", {'total_alterations': 14, 'delete': 6, 'replace': 3, 'insert': 5})"
128,1,done in other file,positive,"a gripping movie , played with performances that are all understated and touching . ","('a gripping moviye ,b played with pesformanes that ayrez all undetated fd touching .ye', {'total_alterations': 14, 'delete': 4, 'replace': 4, 'insert': 6})"
129,1,done in other file,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('the vivid lomd perfolmances susta iteresta mad empathy , uo the journey is far mop iintereseing than t fnpal destination .', {'total_alterations': 20, 'delete': 10, 'replace': 5, 'insert': 5})"
130,1,done in other file,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""my eif ini f acwressp icsm an utterly charman french comex buat ftewls lo american indn sensidilnty and styt iwv 's virtually its own hollywood reman ."", {'total_alterations': 30, 'delete': 6, 'replace': 16, 'insert': 8})"
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('every dacz becomes abomt seduction ,nw where backvtabbingh and betraalsx are celebrgated , ax sex ir crrncy s.', {'total_alterations': 24, 'delete': 8, 'replace': 7, 'insert': 9})"
132,1,done in other file,positive,the story and structure are well-honed . ,"('tofe sxgory and structure are well-honed du.', {'total_alterations': 6, 'delete': 0, 'replace': 2, 'insert': 4})"
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,"('ce trmngely cgmpelkling and brliantly acted psychological drama fp', {'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3})"
134,1,done in other file,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""is ggs a story ono iw misfits who do n'fnt stand a chufnce alone , bumu tlgeter tdy arhe magnificent s"", {'total_alterations': 26, 'delete': 7, 'replace': 10, 'insert': 9})"
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,"('it ks not ted ultimate depression-era angstes movie .', {'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2})"
136,1,done in other file,negative,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","(""...bb r story wp have n't een cnx ithre big scen before , aknd it 's a story qhav v as americans , andm hmanq beings , sould knog o"", {'total_alterations': 30, 'delete': 7, 'replace': 14, 'insert': 9})"
137,1,done in other file,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gives you tih stey pulie og liqd in a beautiful cty viemwd thproug the eyes x fe character who tf, pdn spteq fo trlgic lowsy and increasing decrepitude ve knows g his boeso that he iis ond j thv luckiest men lve n.', {'total_alterations': 52, 'delete': 18, 'replace': 16, 'insert': 18})"
138,1,done in other file,positive,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('i big xc, gjrgeou , sirawlning swashbuckler that delivzrs ij diversions q grand , uncompniaated fashion .', {'total_alterations': 18, 'delete': 5, 'replace': 8, 'insert': 5})"
139,0,done in other file,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","("".j designezod to prove w hmi of smiles adna egrs bm `t crossroads '' instead prefvokes pv havful of uninteeional howljs and numerous yoaiwns lq"", {'total_alterations': 32, 'delete': 9, 'replace': 12, 'insert': 11})"
140,0,done in other file,negative,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('uo very long momvi s,y dull inm setches y bwityh entirely otoou much focus ogen mhl precaratiov nyd kglo consttuctpion .', {'total_alterations': 28, 'delete': 7, 'replace': 7, 'insert': 14})"
141,1,done in other file,positive,"this is a good script , good dialogue , funny even for adults . ","('this is sd gd script rf, good dialogue , srunny even o adults .', {'total_alterations': 12, 'delete': 5, 'replace': 2, 'insert': 5})"
142,0,done in other file,negative,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('there n very little bdiead z apprehension , nv though n like hle hreey deas , ey jr iod executed wilth anything moked tanp perfunctory skill bl', {'total_alterations': 30, 'delete': 10, 'replace': 14, 'insert': 6})"
143,1,done in other file,positive,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"(""worth watching for doin jie i'sp perforbnce v and for the wyazy zitn docurenti ez culture ibj the dthroez of rnid ohtange h.i"", {'total_alterations': 28, 'delete': 4, 'replace': 11, 'insert': 13})"
144,0,done in other file,positive,it 's everything you do n't go to the movies for . ,"('it s everythsg you do qt g to the moeis for pt', {'total_alterations': 14, 'delete': 6, 'replace': 6, 'insert': 2})"
145,1,done in other file,negative,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('dtee lion king vags a rcosaring succxds when k was rleasedx eight yeur o , btt s fifmax bi seems ette , not jwt bigger .', {'total_alterations': 30, 'delete': 12, 'replace': 8, 'insert': 10})"
146,1,done in other file,negative,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a fitfully amusing roompo that , im hothig elj , will apseagl to fdn hoif malcolm an thg middle oandd its pluescent star , faokie muniz .g', {'total_alterations': 28, 'delete': 9, 'replace': 6, 'insert': 13})"
147,1,done in other file,positive,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a delectable and hntriging thriller fled with srparises t rjpd my lips is hr orignhinal .', {'total_alterations': 14, 'delete': 4, 'replace': 7, 'insert': 3})"
148,1,done in other file,negative,"it is amusing , and that 's all it needs to be . ","('i is amusing at aid that ms aloul t needs to x u.y', {'total_alterations': 16, 'delete': 4, 'replace': 6, 'insert': 6})"
149,0,done in other file,negative,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('tisw rek-xo qs o dumb and sui exploitative a igzs jioence thacp mp ioronicllly , d becomes everytinhg that tbnhe rbthr clumsy original wap rdaoling aqainst .', {'total_alterations': 38, 'delete': 11, 'replace': 12, 'insert': 15})"
150,1,done in other file,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('dbrectofr of jhotograhy beoivt delhomme szot the movie f kdplicious cowlos c ind thtes costumes and sets are xand .z', {'total_alterations': 24, 'delete': 5, 'replace': 12, 'insert': 7})"
151,1,done in other file,positive,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('without ever becoming dzidctic , irector caqvlos carrera expeqtwy wueavs this novelistic story of erntangledl interrelationgsyhips and complex morality a', {'total_alterations': 16, 'delete': 3, 'replace': 6, 'insert': 7})"
152,1,done in other file,negative,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('something akqiin i a japanese alice through the looking glass w except that kt kuems to take vitsexlf car more seritusl o', {'total_alterations': 18, 'delete': 3, 'replace': 10, 'insert': 5})"
153,1,done in other file,negative,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('having had the od ense xvo cast actors wjo ie , general spbeakinu , adored bg tice mvpe-going puslbc k khouri tyfen getxs terrxpfic performances fyrodm tqemm alg .', {'total_alterations': 36, 'delete': 9, 'replace': 16, 'insert': 11})"
154,0,done in other file,negative,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","('there s too fch falenecss to tde secongod half , nj what began hs an tntriuing look m youth fizbles ifntd fua dulu , ridinculou attemptw ard heart-tugging .', {'total_alterations': 32, 'delete': 8, 'replace': 14, 'insert': 10})"
155,0,done in other file,negative,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('qa mendes has beoe valendictoian j e school co sit lanxingbs mtnd eaumsy naxys out .', {'total_alterations': 22, 'delete': 9, 'replace': 7, 'insert': 6})"
156,0,done in other file,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('may reawaken discussion of tihei kenedjy zsiassination uk hiw fictional kirm loogs ad for cable rachr tan fyl tmeh big screen .fm', {'total_alterations': 28, 'delete': 8, 'replace': 13, 'insert': 7})"
157,1,done in other file,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('first-time writey-directo serh shows mf revaryable gift nr storytelling tita thai moving , effective little film .', {'total_alterations': 14, 'delete': 4, 'replace': 8, 'insert': 2})"
158,0,done in other file,negative,"at its worst , it implodes in a series of very bad special effects . ","('kt t worqhst , it implodes in a aserieqs of very bwy special effects .', {'total_alterations': 10, 'delete': 2, 'replace': 4, 'insert': 4})"
159,1,done in other file,negative,it 's great escapist fun that recreates a place and time that will never happen again . ,"('ljit dsu xgrea escapesgt fup that recreates as pae awd time theate il eer happfqn again .', {'total_alterations': 24, 'delete': 8, 'replace': 6, 'insert': 10})"
160,1,done in other file,negative,"the jabs it employs are short , carefully placed and dead-center . ","('the jabf t uemploy axru shut , cawhrefully placed a daqd-center o', {'total_alterations': 20, 'delete': 8, 'replace': 5, 'insert': 7})"
161,0,done in other file,negative,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('he fsm xslat lines when u shioujd peak ad is more mfssd oppodtuknity and rjifle ta dark , decadent truffle .', {'total_alterations': 22, 'delete': 9, 'replace': 8, 'insert': 5})"
162,1,done in other file,negative,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sadye is k engaging look ya the controvrszal eponymous avlnd fiezceky atedstic herwb .', {'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5})"
163,1,done in other file,positive,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""for nyomne unfamiliar kidh pentacostal practices in general and theatrical phenomenon w zhellk houses ig parviicular , it q'm qan eye-opener x"", {'total_alterations': 18, 'delete': 3, 'replace': 8, 'insert': 7})"
164,1,done in other file,positive,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('mrf tsai is y very oruiginal artist inns hs mdrum gw and yat kvime gi it theadre m', {'total_alterations': 24, 'delete': 7, 'replace': 6, 'insert': 11})"
165,0,done in other file,negative,my reaction in a word : disappointment . ,"('c reaction pfn a orgd : adsappointment c', {'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3})"
166,0,done in other file,negative,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('tuahylor appears tb ve bxown his entie budget on soundtrack zrihts zid d nothing lft over pfor joksa .', {'total_alterations': 22, 'delete': 8, 'replace': 9, 'insert': 5})"
167,0,done in other file,negative,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('e bject like this shoul inspire reacyionq in xsts audience m ohs pianist dok nokyt z', {'total_alterations': 20, 'delete': 5, 'replace': 10, 'insert': 5})"
168,1,done in other file,positive,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""whie undisputed ls n't exactly a high ye, sqt is r grppint r,n tidy litjnle movie tt takes mr. hilc hmygher than he 'e been ne a while d"", {'total_alterations': 28, 'delete': 9, 'replace': 7, 'insert': 12})"
169,0,done in other file,negative,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('ctk takes talent tso maky ahp lifeless movie abuxut le most hsdnous man who eveb lived .', {'total_alterations': 16, 'delete': 2, 'replace': 8, 'insert': 6})"
170,1,done in other file,positive,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('despite the 2-d animastionn , the milo thornberrys movie makes for ju surprisingly cinematic experience .', {'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3})"
171,1,done in other file,negative,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","('wheithler yui like ru music or koatxe it , y yw nklt deyy either gh tragic loss e two kotung men a thhue prime fo theis taxnt or whe poweerh odw this movie .', {'total_alterations': 38, 'delete': 10, 'replace': 16, 'insert': 12})"
172,0,done in other file,negative,directed in a paint-by-numbers manner . ,"('directed in a paint-by-numbers oanser l.', {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
173,0,done in other file,negative,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""vvelscity wreprewents everything wrkjg with '' independent film '' tasd fx cmmmodifiedd , sold-out cocept np e mericani filmmaking saenae zc"", {'total_alterations': 26, 'delete': 6, 'replace': 9, 'insert': 11})"
174,1,done in other file,positive,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""it rs tohe charm of e original american road msdvies ,o feasting kd t gqorgeou j ramjhamckle andscrpe ozw the filmmaker 's mothrrand qx"", {'total_alterations': 30, 'delete': 9, 'replace': 13, 'insert': 8})"
175,1,done in other file,negative,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""hif steven bodrbergh 's `ak solaris ' is a failure itgs is a glorious faglur ."", {'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6})"
176,0,done in other file,negative,the film tries too hard to be funny and tries too hard to be hip . ,"('thy fclm tries t hard to be unn acng tipes hyoo vord to be p .', {'total_alterations': 18, 'delete': 7, 'replace': 8, 'insert': 3})"
177,1,done in other file,positive,filmmakers who can deftly change moods are treasures and even marvels . ,"('fillmmakerb fo can oeftly change dmood are trxasbures d even marvels .', {'total_alterations': 12, 'delete': 5, 'replace': 3, 'insert': 4})"
178,0,done in other file,negative,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('h realvtys of the neewr live-xaiction pibnocchho he dirmctod , cokote gxnd starred in borders mln tb grvtesqun i', {'total_alterations': 26, 'delete': 5, 'replace': 12, 'insert': 9})"
179,0,done in other file,negative,manages to show life in all of its banality when the intention is quite the opposite . ,"('manages to show life in all yf its vanalityx en e intention p qte the opposifw .', {'total_alterations': 14, 'delete': 8, 'replace': 4, 'insert': 2})"
180,1,done in other file,positive,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""it 's so good ehamt ioos relentless , polished wit can withstand not odny inept school productions , lbua even oliver parker p' mvoie adaptation v"", {'total_alterations': 14, 'delete': 4, 'replace': 3, 'insert': 7})"
181,0,done in other file,negative,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('jwhilae ( hill l)n has learned znw tricks ha cshe trckcs aloued are cno enough o splvaget this lifeless boewxing fffilm .g', {'total_alterations': 30, 'delete': 6, 'replace': 6, 'insert': 18})"
182,1,done in other file,negative,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('onv bte heels ocfa the ring cowmecs a similarly morkse asd humorzoless horror eove that mz although flawed d pr p be ckommendejd fr tv straight-ahead approach to crleepzness .', {'total_alterations': 32, 'delete': 7, 'replace': 11, 'insert': 14})"
183,0,done in other file,negative,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('kht was once original has been cowoped ws frequently khast q ni seems pedestrian .', {'total_alterations': 14, 'delete': 6, 'replace': 5, 'insert': 3})"
184,1,done in other file,positive,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a spellbinding afria ilmd about thhwe modern odition of rootlessness t a stte experienced u ilsions around thwc globe yk', {'total_alterations': 24, 'delete': 10, 'replace': 7, 'insert': 7})"
185,1,done in other file,negative,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","('qt worill grhi een viewers who are ntm intererated l rap , ma if cuts to to hdary of american socsioety ia ax unnervigy ah .', {'total_alterations': 34, 'delete': 10, 'replace': 13, 'insert': 11})"
186,1,done in other file,positive,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a romantic comedy enriched by c hyrp e for manners a mgorces bn', {'total_alterations': 12, 'delete': 5, 'replace': 4, 'insert': 3})"
187,0,done in other file,negative,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('hw chahracter of zigzag is nrtz jsufficieltly delelxped to suppont ave fklc constructed around hiqf .', {'total_alterations': 18, 'delete': 2, 'replace': 9, 'insert': 7})"
188,0,done in other file,negative,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","('it ws qod the qxaliy of arv lesser hharriswn ford mwove - sighx ys , sekvan nigus , aybe n or that dreadfuyl sabrina hemakue .', {'total_alterations': 30, 'delete': 7, 'replace': 12, 'insert': 11})"
189,1,done in other file,positive,"beautifully observed , miraculously unsentimental comedy-drama . ","('kbeatutifully oaservegd , miraculously unsentimental cqmey-drama .', {'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3})"
190,0,done in other file,negative,a sequence of ridiculous shoot - 'em - up scenes . ,"('if sequence d ridiculous shoot y eh - up scenes oa', {'total_alterations': 10, 'delete': 2, 'replace': 6, 'insert': 2})"
191,1,done in other file,positive,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""so refreshingly incisie is grpnt dhat for the irrst time he 'll poably appeal dose g guys tau vt stheqir girifruends gkwho drag them xto this mhpie for ye hugh fajcuor ."", {'total_alterations': 32, 'delete': 10, 'replace': 12, 'insert': 10})"
192,1,done in other file,positive,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('( a ) k itjerly charming anjd hilarius film tzgat reminded mgq ou the best o the disney cmeties from the 60s .os', {'total_alterations': 20, 'delete': 4, 'replace': 10, 'insert': 6})"
193,0,done in other file,negative,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","(""there ibp n't eerly enough fun eee , despite the apreence r oye fppealging ihgrzedients ."", {'total_alterations': 16, 'delete': 5, 'replace': 7, 'insert': 4})"
194,1,done in other file,negative,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nfdne quesenos o noga only thak tf frighteningly capbl vdebu and genswre piecne lp bu also twa snapshot e a danngeros pojiticalb sihuation on hze verge of czomig mtqo ahs cfead .', {'total_alterations': 44, 'delete': 11, 'replace': 10, 'insert': 23})"
195,0,done in other file,negative,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('thy direczqr knows how to apply texcturae gloss a t hme porrpait obf x-as-war in strictlcb itcm b', {'total_alterations': 26, 'delete': 10, 'replace': 9, 'insert': 7})"
196,1,done in other file,negative,old-form moviemaking at its best . ,"('old-form movietaking oyt eitx best xe', {'total_alterations': 8, 'delete': 0, 'replace': 5, 'insert': 3})"
197,1,done in other file,negative,leigh 's film is full of memorable performances from top to bottom . ,"('tlehgh z film g foul of mcemotable performances frum top hz bottom .bp', {'total_alterations': 16, 'delete': 3, 'replace': 8, 'insert': 5})"
198,1,done in other file,positive,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thanks hto cottl j charismatic roger and eisenberg 's kweet nephew ,n roger dkger is one z the most compelling vaiatons on in the company s zen td"", {'total_alterations': 22, 'delete': 8, 'replace': 9, 'insert': 5})"
199,0,done in other file,negative,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""tuhouh moonlight mwl is replete with acclaimed acunors and actvesses and taecykles dw lbject tot 's potentially moving , the movie is too priedickable aqgd too self-consclkious g rneacth a level or pigs drama ok"", {'total_alterations': 36, 'delete': 9, 'replace': 11, 'insert': 16})"
200,0,done in other file,negative,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"(""hm hrehat ezsembler cast cayz n't lryft tfi heatflt enterprise vou xf e hfmiliar ."", {'total_alterations': 24, 'delete': 9, 'replace': 5, 'insert': 10})"
201,1,done in other file,positive,one of the more intelligent children 's movies to hit theaters this year . ,"(""ovo of the rre intelligent children 's movies to hit theaters tpais yeagd x"", {'total_alterations': 10, 'delete': 1, 'replace': 7, 'insert': 2})"
202,1,done in other file,negative,it 's fun lite . ,"(""ikr 's f kiue ."", {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
203,1,done in other file,negative,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('syo will emerge with a jcwearer viec of joj lqhe gsekars bo justice grind onv jancd the ath repzdt coez ugo share airnime alongside the farm rept s', {'total_alterations': 34, 'delete': 9, 'replace': 13, 'insert': 12})"
204,1,done in other file,positive,"smart , provocative and blisteringly funny . ","('maurt , provcatie and blisteringly funny .', {'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1})"
205,0,done in other file,negative,do not see this film . ,"('do vnhot swde thies lil g', {'total_alterations': 10, 'delete': 1, 'replace': 5, 'insert': 4})"
206,0,done in other file,negative,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('lns dizzyi than juet szzy , yth jdunqt i practically hvzer befofre it begins .yn', {'total_alterations': 22, 'delete': 7, 'replace': 8, 'insert': 7})"
