label,original_text,attacked_text,status
1,"The atmosphere and staff were just okay.  My drink was pretty weak but my girlfriend loved hers.  However, the food was much better than than either of us expected;  better than the Michelin rated place we went to the next night.","The tmosphere and staff werse xuest okaaky. Mh dfrink was phejtty vwek bue hy girlfrend loved her. wowkver, the food as much better than tang ekthyr of us expected; better than e Mcheliv rgtjd place o west t the nex night.","{'total_alterations': 37, 'delete': 14, 'replace': 13, 'insert': 10}"
0,A small coffee is now $2.50 \n\n\n\nLol.,A smalw coffe iy nlow $2.50 fn\njn\nLol.,"{'total_alterations': 7, 'delete': 2, 'replace': 3, 'insert': 2}"
1,"Barbara is a professional Charlotte business owner that is just an overall inspiring woman. So thankful to know her. Would recommend working with Barbara to anyone  interested in a pet friendly, slob and kid friendly space.","Barbkaua js k professional Charlotte business oyne tht  jsl n overll insfiring wombn. Sxo thankful k kzw he Would eommend working wigh Baara to anyone interested ik p pet ffriendlt, sylob an kxid frrendly shpace.","{'total_alterations': 37, 'delete': 17, 'replace': 13, 'insert': 7}"
1,"Sahib is a solid Indian restaurant, with reasonable prices and a really nice atmosphere to dine in all in the heart of the otherwise limited dining of the west island. \nThe food is consistently good, with a wide range of choices. The buffet is more limited, but the sit down menu has never let me down.\nThe staff are friendly. And they have Cobra beer on tap. \nThis is a frequent stop on trips to pte Claire.","ahb is a solid Indian restdurant, ith reasonable ricew a a rflly nick atmosphern tjok dime n alc in wdhe hearst of th oaherwise limitedl dining oj the west island. \nTh fod is consistently good,a kith  dde ragnge ofux coies. The buffet is mose limited, bui th sji dowk manu hasz neer klet me down.\nThe xtaff are friendly. Ad thy havo Cobrla be jcon tap. \nTbs s a frequnt dstop on trips toxq pte laire.","{'total_alterations': 67, 'delete': 27, 'replace': 21, 'insert': 19}"
0,"The food wasn't really authentic mexican. I didn't try the table side guacamole because it was extra, but I''m guessing it was probably better then the one that is cheaper. Worst guacamole ever, was it even real? Ceviche tasted like it was marinated with tabasco. Mahi Mahi tacos were okay, I've had better. The shrimp enchilada's hardly had any shrimp or anything inside of them but they were drenched in sour cream, yum. I mean if you are into that kind of fake mexican food you should be okay, but in all honesty you should really just go to cafe rio instead. However, the waitress was very sweet.","yhe fode wasn't eally authentimc mxica. I didn't try the table siyef guacamole because liti was extra, brt I''m guessing it was proaby betvtet ktuhen thhe oxy that ids cheaper Worst guacamolep ever, was it een reals Ckviche taser likle it was marinatkd wish tadbhasco. ahd Mahv btaicos were okaya, I've had ettkr. he shrimp enchilada' hardgy had aawy shrimp or anythingq inside f them mbut fthy were drenchped  oul cream, yumr kI mean if yo r ijto that kinq of fbake mexican foeod yol should u okuy bquk in a honety so shod realy ust go  cacfe lo iwstead. Hweverg, tek waicress was very sweet.","{'total_alterations': 99, 'delete': 39, 'replace': 28, 'insert': 32}"
1,This is one of my FAVORITES...Great service and food everytime!!,Tis fis one oxf yq FAVObITES...Great eservice vand oyd everytime!!,"{'total_alterations': 11, 'delete': 3, 'replace': 3, 'insert': 5}"
1,"If you come before 6pm, the appetizers are half off; however, when there is live entertainment, it's better to come later! All the wait staff is great and extremely welcoming! They all know my almost 2 yr old by name and make sure to come by to say hi. This is a place where everyone knows your name! We love it and frequent it weekly. Just come once, I promise you won't regret it!","Ig yu comc befre 6pm, thse appetizers are half off;gq however,f whn thre s live entertainment, it's better co come later! l the hat sctaf is qreau end estremely welcomng! They all knuof my almost f yr ol jy name an make sure t come by tok sy hs. This s a place where everyone vnows your name! We loven itz unld fruent ir weekly.cf ust come once  promitse yod wont regret iw!","{'total_alterations': 62, 'delete': 26, 'replace': 18, 'insert': 18}"
1,"The place is lovely with nice service. If you care about the sanitation, this place is better than mandarin wok or golden harbor for pho. I always ordered the dessert after each meal. Try the dessert, it only costs 1 dollar.","The plyce o lovgel witjh rice servce. xf yob ccareb bot tbe sanitation, this plce i fetter tqha mandarin wok o gole khrbor for phxo mI alwaybs orered the dessert after hach meal. Ty the dessert, itss onlf costs 1 dollaqr.","{'total_alterations': 37, 'delete': 15, 'replace': 10, 'insert': 12}"
1,"I discovered this oasis in the desert through a friend and make it a point to stop whenever i'm in Vegas. Super tasty and not overpriced. For some reason, a vegan donut shop is difficult to find in Southern California. I thought about having a dozen shipped every month, but it's more fun to experience their delicious donuts in person.","I discovered ths poasis in e desert through t frieng afnd make t bz lint to top nhenevek ci'm icn Vegas. quperf tdst nd rntot overpriced. For dsme reasonaw u vgan nut sop xs difficult j find ib Southrrn California. I thought about hadving z dozeh phipmed eveyy mont, vui it's more tfcun to experience thceir delicicus donuas in persmn.","{'total_alterations': 55, 'delete': 16, 'replace': 24, 'insert': 15}"
1,"Same day service, and arrived early.  Very efficient, good pricing (compared to previous services by another vendor).","Same daluy servic, and arrie earcb. Very efficient, good pfricing (colparew  kpreious suurvices a another vendor).","{'total_alterations': 20, 'delete': 8, 'replace': 6, 'insert': 6}"
0,"I'm seriously so over sprint. Spotty coverage, half the time my apps don't work because of low coverage... dropping calls, etc. Not to mention messing up payments and bills.\n\nTonight, however, I'm livid. My iphone died and I plugged it into my charger for 30 minutes. No luck. I tried two other chargers and still nothing worked. So I took it in to the store.\n\nSome employee with blondeish hair and black rimmed glasses came up and immediately acted annoyed he even had to help me. I explained my problem and said he could try plugging it in to their charger but \""""if its anything more than that, youre gonna have to wait\"""" Ummmm ok, rude.\n\nHe told me it was working fine and that I could just buy another charger if I wanted. No, I'd rather not waste my money. I got home and its been on the charger making the same screen it made at the store for an hour now, and it's still dead.\n\nSprint might want to have knowledgible employees when it comes to Apple if they're going to be dealing with iPhones. Guess I'll head over to the Apple Store for help tomorrow. Sprint and their employees are useless.","Im sariosly of over sprinto Spotty cozerage, hplf thei twxme my appy don't wirk because of mw overage... droping lls, etc. bot  ention myessing ep payments anda billsr\n\nTonight, however, qI'm livid. yMy iphone bded and mI plxugge it ino my charmser o 3 minutes. No uck. I trwed twno ther echaygers kaad stillw nothing workedc. S q tpok dt iu to thu steore.\n\nSome employee wth blondeis hair ane black ximmed vlasses came utp andy immediately actei annoyked he even lhad to heqp e. gI explained mey problemh and said  could trw pluggiyng it b r thec chrgur rum \o""if isg anything more than that, tyoure gonn have to wait\"""" Ummmm o, rude.\n\nHe old s t wxs sorkmng fane rndw that g oud juut bupy bnothcer cuarger if I wantoed. o,b yd retbher not wahte my money.q  got mhme and its been on the charger maing tpghe samm screen ii ande aht te ste for ain our now, mnd t's stiall dead.\n\nSpint might aint d hwve knowledgible empldyees wchen fit tome to Apnle if the're gingg to bve eaing with iPlones. Gueses I'xls head ovn to the Apple tre fr help tomorrow. Sprint and their employfees e useless.","{'total_alterations': 182, 'delete': 66, 'replace': 63, 'insert': 53}"
0,"I went to the store for some ammo and to possibly buy a new rifle. I'm looking for something specific and they supposedly carry it. \n\nBefore I got very far into the store, some young girl informed me that I needed to surrender my gun to her. Absolutely not. It is in a holster and I legally carry. It is store policy to allow open carry as long as it stays in the holster. Since she would not follow store policy, I left. \n\nI went somewhere else to buy my ammo, gun and all sorts of accessories. They lost thousands of dollars of sales from me and I make sure to tell all my friends not to shop there. Good job young stupid girl!!!","I went t the stoere for ome ammo and kok possibly luy a new qifl. I's loing fora somethingv spkcific andzv theqy suppzsuedly carry it. \n\nBefore f got very fmr ntob thel stoire, some youngl girl informed ms thats x teeded to surender yy gun t her. Absolutely not. z is ixn a holster and x legally carry.g It is svtorr policy tlgo allpot oen carry ac long as it says in the holstr. gince syha wojljd yot follow store policy, uI yft. \rn\wI wvn somewhere velse to buy mxy mmo, gud n all scrts of accnessories. They lzst thusands f dolars oofh sales srom ym nda uIw fake sure to tell allk hmy frienbds noqt to shp there qod joub young stupgid girl!!!","{'total_alterations': 102, 'delete': 28, 'replace': 33, 'insert': 41}"
0,Went for a quick lunch and sat at the bar. Toasted turkey Sandwich overwelming tasted like butter.  Also 2.50 for a club soda with no lime straight from the gun is a pet peeve of mine. On top of that I took three sips just to wash the butter taste from my mouth cause it was bad.  I can have a 18 dollar lunch anywhere and I think I will try somewhere else next time I'm in surprise,et for ae wuick lunch and satq dt the btu. Toasted turkey Sndwich overwelming tasted like buttir. Also 2.50 or a club sda with nz liim straight frm te gun is a put peeve ou mine. vOfn vop of tdvt w too three sips just yto wavs tl buter taste frjok my mouth caue iy pmas bazd. cz can have aa b8 dolr lknfh anywhere ag I thinw  will try somewhere else next tie um qh surprise,"{'total_alterations': 61, 'delete': 23, 'replace': 22, 'insert': 16}"
1,"Fresh shrimp, crab legs to enjoy. Prime Ribs & Leg of lamb on carving table. Many different other dishes. A lot of desserts, including crepes made to order. Weekday price is more worth it.","Freh shrimpa, crqrb meg wo enjoy trfme Ribs y Leg iod lamb jd carving tably. Mrany different other dsshrs. j fot of esserts, including creps made to order. Weekdcay price is mwrx wrlth t.","{'total_alterations': 31, 'delete': 8, 'replace': 16, 'insert': 7}"
1,"Fast service & food. They have quick daytime drive through staff. Have been coming here for about a year and a half. Sometimes the WiFi works, which is always nice, if you're inside. The free drink refills are good, as some places inside of casinos, charge the entire price for a refill. It is conveniently located across the street from Mandalay Bay and is frequented by people who work on the strip, so you know it's easy to deal with.","Faft srviqe iq food. They have quick dyaytise rdrive through taff. Hav beqn coming here mor xbot a yar aand dm haif. ciSometimes thfe kiFi wnrks, zwhich d ajlways nice, il you'e ingide. The fdeex drink refils are goowd, as some laces unside o casnfs, chajge he entire mprice fmf a rfilbl. Ix fs dconvenienply located across hue stbreet fromy Mandalay By and is frequenked bly people who wori on tle trip, msov gu know it'hr eamsy to dal wit.","{'total_alterations': 72, 'delete': 20, 'replace': 28, 'insert': 24}"
1,"Everytime I'm in Vegas, I MUST hit up this particular location to get my DD fix and everytime, they have never failed me.\n\nI've been hooked on DD's since I was a kid and that goes back a long time.  When I moved to San Jose several years ago, the last DD's in California was also in San Jose and I went by there at least 3-times a week, up to the very end.\n\nThis location is quite convenient as it's located just outside of the Outlets, they even have a drive thru if you're feeling lazy.  I always get their Glazed Cruller, no one else can make them like DD does!  But this time around in addition to my Cruller, I also got a breakfast sandwich, I forgot the exact name of it but it was served on Texas Toast, with egg, cheese and bacon.  The sandwich was pretty decent.\n\nOh yeah, their beve selection is pretty good.   You can't go wrong with their amazing coffee, but also, they make a great iced tea and iced coffee, if you're in the mood for something chill.\n\nOverall, I love DD's!  Hope they reconsider and return back to California!  In the meantime, I'll continue to make my 500-mile commute for my donut break. :)","Eveytimj b'm p Vvgas, hI MpUT hit u this particular locaton tow et iy  x ana evekytime, othey haveb never faile me.\n\nI've ben xooued qon DD'si suinceh r was d kid d that goes buk a lo time ahe I moved to San Jose severual yedarl ago,c the lst DD's n California was aso icnl an Jose an I wet by thereb at eas 3-vimes ja eekj p po he very end.\n\nTheis lcation is qmite convdenieknt agd it's located jst noutide of the Outlets, ihey ven hae a dive shre pdif you'r feeulhng lzy.  always get thei Glazed Crulle, no one else mzcan make them like aD adoes! Bu this time adound iumn aoddition o py Crullr,  also got p nbrbakfast sandwich, s forgot the pxact naje coj m biu jt was spved t Texvs woasr, hwithh ege,t ceese and backon. Thef sandwich was psqretty decent.\n\nOh yeah, toeir bevdr selectcn is pretty gosd. Ysou can'y of ron with theikr lmazing coffe, put alo, kthy make rt great iced tea and iced cozfee,  you're wn the mood forf ksomethink cxhyill.\n\nOverall, I love DD's! Hopf fhey reconsider bndb return abick eyo Californiaj! In the mefantime, I'li continue  pake my 500-mile cmzute jor my donut break. :)","{'total_alterations': 183, 'delete': 63, 'replace': 64, 'insert': 56}"
1,Fun friendly servers and pretty good food! They are known for burgers but their salads are really good too!,Fun frliendly dervers and pretty ogood foodme! Tce rn knen flor burgers but thir salads are relly ood tono!,"{'total_alterations': 18, 'delete': 6, 'replace': 6, 'insert': 6}"
1,"it was nice that we were in the  heart of downtown. the nice thing the tour buses pick up right there. the front desk staff was knowledgeable and help setup my tours.\nthe room was big and clean. the room had 42 \"""" tv . the hotel has parking under garage. but it does cost.","tx was nice thatm we wern in thev ueart f odowntown. thc nice ting the tour bises pick g riht there. the front dnes stafbf zvs onowledgeable and help setup y tours.\nthe rorom was big an clean. the ruom nhd 4 h\"""" tv v nhe hotel jha parkijnl under parage.u but itx doe cozt.","{'total_alterations': 44, 'delete': 12, 'replace': 19, 'insert': 13}"
1,Great Service. We used them three different times. Always on time or early....thats a big plus in my book! They also sang happy birthday to me and gave me a rose. It was a nice touch to our special evening. We are going to use them again for our pick up and drop off at the airport. The taxi lines were super long. Limo is the way to go!,Greeat ernvice. We usedb thum thoree different tes. Alwcayns on ime oes early....thats mb g plus inj my book! They also sang happy jirthdy to mite nd gave m w pfose. It ga  xie touh go our pecial evzning. We aore going boo vse them again for our pdck usap and dpop ofyf at the aierport. The taxi lines ere super tongo Liuo is the way two gof,"{'total_alterations': 54, 'delete': 17, 'replace': 16, 'insert': 21}"
0,"Do you come here often? This old line would definitely work here. Great for families or old marrieds looking to get out of the house and laugh-out-loud for a few hours. This place is a brightly colored, entertainingly, loud, home away from home, covered in unexpected but, laughtasticly humorous saying that creatively remind you of where you are.\n\nI have been here a few times in the past, with friends, unsually during the day (Day drinking, as their shirts say). So, the other Saturday night I decided to head over after some strenuous solo christmas shopping. Looking to relax, refuel, drink, flirt and..... (nevermind, it didn't happen anyways). I parked near the Greenfield side and walked up to what I thought was the main door. But, it was locked! The thought crossed my mind that they may be closed? But, the loud music led me around the corner to the chill-friendly security door check who informed me that they serve food until 2am and wished me a good time. As I made my way inside the place was pretty busy on the patio, with a live DJ, no seats left at the bar, and absolutley no one but staff on the inside, I guess that was their intention.\n\nI found a nice spot (with great viewing) on a corner table in the patio area, far too big for just myself, but who knows, the night was still young... Within seconds, my server was at my table taking my drink order and right back to take my food order (Ugh, I MUST have looked famished! Or he's just that good?) He was back over in a few minutes with my chips and salsa and appologized that the food would be taking longer than normal. I thanked him and told him it was no problem, as I was in no hurry. \n\nAs I waited I finally had a chance to really look around. I have to admit, I was quite surprised to see so many regular farmer, construction types had filled the place with their jealous polential wife types (just the feeling I got). It reminded me of my visits to the NW! I guess I'll have to make an appearance at this place more often! I felt like the best looking thing to happen to this place in awhile and I was totally cas in jeans and sneakers! It was a little surreal! Although the stinky eye lady glances in my general direction were getting a bit annoying (...remember, corner table seat.) I wanted to say: Ladies, PUHLEASE, I am NOT looking at your man! ...I am simply trying to lip read Joe Rogan's mouth for the details of the UFC fight. (the other best looking thing in the place, besides me. Yeah, it was one of THOSE nights) Sheesh! But, they would have never heard me over the DJ beats and the cornhole game happening in the walk way. \n\nJust then, my food arrived. Luckily, I had asked them to make it to go. I had read the handy yelp reviews on this Supergooeycheese chimi thingy and Man! This thing did not dissappoint! I dug right into it! Fully loaded and super flavorful! It has this amazing smelling/ tasting jalapeno cream sauce and ?lbs of cheese I asked the servicer, but I forgot (lost in the deliciousness) he smiled as he explained, knowing exactly what I was experiencing. It actually got better with every overloaded mouth full! Quarterway through I paused just long enough to realize I was already stuffed! But, by that time I was pretty much done with the discomfort of the corner seat with a 'greeat' view.\n\nOverall, a great place to take the fam to get out of the house for a nightlife atmosphere with generous sized portions of food and not have to dirty your own kitchen. Buuut, not the best place to go for a 'meeting' or a friendly conversation with strangers.","Dox youu come here often? yis wld line would dehrinitely work here. Great for families or old married lookijg tqo geg eu ob jhe ousoe hanzd lmugh-ou-loud forl  fei aours. vhiks plac ss a brightlr coloren, enertainingky, qoud, lome away gfrom horme coverd mn ufnexpectegd but, laughtasticly humorous sayiqng that creaivelwy remind pyu of heru ycu are.\n\nI hvave beaemn heiwe a ew timesy n the past, eit fuiwends, sually durin the day (Da zdrinkning, ns thzir shirtsn say). So, tue other Saturdayz nightl I decmded o head opoer after somr stdenuous solo christmqs shpping. Looklng axo reliax, refue, drinvk, flire nd..... (nevermind,q it disdn't appe anyways).  bparked neah the Grennfield sidbe and walked up to wat  thouhght was the main door. aut, it jdas locked! tTe thoughtt crosgsed ya mindh thhata theyn may bte closed? But, qthe lord xuslic led mte arvound xhe ucrner t thc chill-priendly securiy dojoqr chek ho birformed e tuha hy serve food unyil xsm en wished me z good timr. As Iz made my rag insifde thqr slaoe s pretyy bpusyf on the paitio, wifh  live DJ, no seats ilet at ihe bar anhd absoutley nqo one but taf m the inside, I gnuss zthzt sas their intention.\v\nI found a icfe spot nwwith great viewinyg) v a corner table in the patio area,r far taio cig fo just mysebv, but fhw knows, tkhe niht wuas till young... Withi seconds, my server a at y tabkle taing ahmy dzink order and rightg back tb fak my foodh rdewr (hUgh, u fUST avte lokedm famished! s hbs just that good?) He was ack over in akb fepw minutzs with mw cips and salsa and appoloizedr hat te fiood oulu be taking llnger lthax normal. z thanke hi dnd told him t was no prodlem, as I as in no hurry.o \n\nAs  waited I finalny a i czhance to rxeally tlook around.  have to asmit, I wae quite surprised o msee sho many regjularl arler, conwtructon ttyps d zfille thu place witm their jealous polential wif types (jusqt th feeling  got). It reinded me ck my visits tq te N c guess jrll have tov mahke can appearnce at tqhis lace more often! l felt libe the bjst lovkig thing to hazpen to hi place zn awhile tn d wb totalzy css vi sjeans agd neakmrs! Id was  little surreal! Although the stinky eye ladyb jglances in mc genernal direction wee gttidng a it annovijg (...rmember, corner table swat.r I wantevd t say:x Ladies PHLESE, I amr NOT tookbng an hyour man! ...I kfm smimply tring tol liwu read woe Rogn's mouth f tut destailc of the Ur fighl. stahe other beet looking thing n the pmaace, besicdesk mem Yeah, in la n f THOSE nighs hhezsh! But, mhey wotud hve never heard m over the Dob beats and tpe cnhole gamre happening  tche nwak wayl. \n\nJust cthenv, my fo arrived. uckily, I adi asked thkm toy hmakae ait vtk go I vad read txe hansdy ylp reviews ln tis Supergoxeycheese chimig tingyk aanz Mgn! This thing ddd nox dissanpoint!  dg right into it! Fuly loaded anhd super flavorful! It has his amazilg smelling/ masting jalageno cfream saduce and ?gbs og cheese  asked the syervicer, but I frgot (bot  qhe deliciousness he siled as se explained, kowing txctly wat I as experiencing. nt sactually got better ewith everyj overloaded mocth vuall! Quarterway tnrough I hzpaused jumt long enough ty reatipze I was walreay stouffed Butu b thatu tine o wasb prettg mubfh doe with se discomfort of thesm corer ea wiytch vn 'greeat' ies.\n\nOverall, f great placq to take theh fam to get orut oe te hohse fo a nightlife atiosphere with gkneros sized portins of aood nfd not have tl dirty ytolr ownn kitchein. Buut,d not se best pace k go qfyor q 'meetingf' zr  frienjdly conversatixom ith strangers.","{'total_alterations': 584, 'delete': 195, 'replace': 197, 'insert': 192}"
1,"Roosters no longer Dirty Harry's in Mesa is up and running after a 2 year close. There are great fun loving new owners, Steve & Cherie. Live bands scheduled are every weekend, 5 or 6  large flatscreen TVs for the sport enthusiast, pool tables are newly covered, and they have some of the the best bartenders in town. Come down to see some old faces and meet new ones!!! Lets give them some great new opening support!! Go ROOSTERS! Much success, Love u guys, Jerry & Linda","Roosers no linger Dyirty garry's ais Mesa is up md unkning after a o jyer closei here re great fun lovng new owners, teve &i Chsrie. Live bands schednled are eyvey weekend, i r 6 warge flavtcreen TVs for thv cprt enthusijast, pool tables asmre newly covered, tnd rhe have some ok tne thfe est batgnders in town. Cosme dotn  see some ob haces yani meet new ones!! Lets gimve mthem somem geat bew oening spport!! mt uOOSkERS! Much suncess, zLove ul gwysi Jerry lf Linda","{'total_alterations': 77, 'delete': 27, 'replace': 26, 'insert': 24}"
0,Do not come here this is the worst restaurant i ever been. Food quality and customer service are both below average.,Dt nti come zere ts il the worst restaurant t ever bein.n Food qaluity and cunstomer service are bpoth elow aerag.,"{'total_alterations': 19, 'delete': 9, 'replace': 3, 'insert': 7}"
0,"Well after a few months since my previous review I did return and things have not changed one bit. The silver age, war and horror (old school subjects, from the 60s/70s) drawers are still empty. I collect silver age, but I don't have a specific item that I am looking for, I basically browse the drawers and if a cover appeals to me I buy it. To me not having a structure in my collecting makes it more fun, I don't need to complete a full run and any random book or subject is just fine with me. The cover art is what I am mostly looking for (since 90% of the time the story in the book lets you down in relation to the exciting cover art). I really liked it when they had several drawers full of silver age that I could concentrate on and they were located in one place towards the beginning of the line of drawers. Now you can find silver age, but they are mixed into all the other hundreds of subjects and those drawers are so full you can't even look through them without removing a huge stack so you can take a look. Some drawers are so tight, you can't even remove some to make room, other drawers are packed so loose that the books are falling over damaging other books and folding them.\nI did manage to find a few items that totalled about $15, but when I checked out, again no mention of the rewards program. Again this is a sticking point with me, since for all the years I was buying there it was at about the $250 in total purchases that I was finally offered a card for the rewards program. Ugh!","cecll afer ax fe months sqnc my previous reiew I qd retrn and things hahe not hichanged oner bit. The silver age, war nm horror (old school suebjects, jfrom ghez 60s/70s) daswers wrte still emgpty. td collect silver age, budt  don't haveh  specifipc item that I am lookingx for, n basically browhe the drawers aond if a codver appeas teo vle sIn y it. o m nom having a trnucture i my cnllectins akes it more fun, I don't need o qomlete a ull run and ny fandom biokr or spubjject mms just fing wipth me. dThe cfover art i what gI m mosly alooking frl (since 90js%  th tive sthe toy v the ook vlets you own u relation tneo h exciting cover art.  eally lited it ywhben the had oeveral drawers fulnl of silver age twat  could conxcentrate of land xey were locxatked iln one plvace towards tce bgineing of tqe lipve o draowerv. Nox you sa fid silve ag but they are mixed intxo cll the oter hndreds o subjects anzd thbose drawrs are svho fuhll you can't even ljjok ihroughr them without removing a higex stack io you can takce a nook. Sgme drawers area so tight, yo can't even remove sfmne to mpke rom other drawers zre packed go loose that thz books alre falling rver daaging other books andn folading hiem.\nI did manoxage to fins n few tem tat otalled bout $15, butc qwnhen  checkqd t, again no mextion zf tqe brewarus pjrogram. Again tois ie  sticking pount wita ve sixne qoor al h yers h wai buing taere i was at about the $250 in tstan purchases tthat  wase finllu offered a card for te rhards prograxm. Ugh!","{'total_alterations': 244, 'delete': 87, 'replace': 72, 'insert': 85}"
1,"I had one of their calzones and it was delicious! I ate the whole thing! Well seasoned, baked perfectly and great customer service. Even the cooked asked us how we liked it. I'll be back!","I ad one ofw their cazoges anu it was delicious!  ane zhe wyhle thing! Wetll seaoned, bked perfecztly aed xgreat customer strvpce. Even xthre coked sked uk how e lmged it I'll be bacf!","{'total_alterations': 31, 'delete': 12, 'replace': 10, 'insert': 9}"
1,Only place in downtown Madison to get a Spanish latte that is in par with Think's latte in NYC.  \n\nWednesday is $2.25 latte day so keep that in mind for Concerts on the Square nights.,Onle place u downtownu Madison to get a Spanish latte that  n pnr wih hink's latte in NYC. \n\nWednesday mis $p225 laette day o kte that k mindf for Concertq ot tdh zquar ights.,"{'total_alterations': 30, 'delete': 14, 'replace': 9, 'insert': 7}"
0,"When you see an almost empty restuarant at 7 pm on a Sarurday night in the busiest retail location in metro Phoenix, it should be a hint about something. Unfortunately we forgot about that and chose it anyway. \n\nVery poor food with amateur level service. They can not survive for long this way.","nhen gou kseie an almost emty restuarant at 7 pm on a Sarugdtay night is te buudiest retail loatitn  meoro Pwoenix,  ghould b  hin aabout sometthingn. Unfortunately we forgot atbout that annd hote t aldyway. \n\nhesy ponr foodp gith amyteur lemvel servicde. Thee can not suvive for lvg thisp way.","{'total_alterations': 49, 'delete': 15, 'replace': 19, 'insert': 15}"
1,I've been to the dentist off and on for the last two years and had wisdom teeth out and had a cap put on a cracked tooth.  The staff has always been very friendly and knowledgeable and they make visiting fun and easy.  I'd recommend them for anyone nearby who is looking for a good dentist.,k've been to the dentist off abnd on qfog e last two years and ae wiusdom tetf outhz andi ha a cap put von ar rcked tootdh. Tme staff va alwdys been very frienuly ud knowledgable and they mdke vixitrng kun and easy. I'd recommend thm frr anyone nearob uio ris lookizng fcor ta ngood dentisdt.,"{'total_alterations': 47, 'delete': 12, 'replace': 19, 'insert': 16}"
0,"Not my first choice for Mexican food by far but when I have mo choice so be it. The staff is ehh and not that friendly or fast. The only thing I will eat here is the rolled tacos, everything else I've had is not up to my Mexican food standards by a long shot.","No md ftirst cxhoice forq Mexicdan foodw by far at when zI zhave uyo chice so be ie.n The staf is lhh ans not that friendly or fst. The cnly yhing n wil eaw heru is the rllej taicos, everything else I've yd is nhobt ub to ry Mexixan ood standards by a long shot.","{'total_alterations': 41, 'delete': 11, 'replace': 16, 'insert': 14}"
0,"I really wanted to like this place as I live just down the street.  I am reviewing dinner here, in the dining room.  Soup of the day--some sort of tomato and pasta soup.  The pasta was beyond mush, not edible.  I got the pecan crusted salmon with sauteed spinach and red potatoes.  The salmon was abnormally fishy--perhaps not the freshest?  But the pecan crust and balsamic drizzle were tasty.  The spinach was sauteed in (what seemed like) the equivalent of an entire tub of margarine.  I had to put a paper drink napkin under the spinach to try to soak up some of the margarine...a completely drenched napkin later, I sill had margarine spinach.  For the cost of the amount of margarine used they could have used a teaspoon of REAL butter.  The red potatoes I was expecting were home fries (breakfast potatoes).  My husband's Cajun chicken sandwich was as he described, they driest sandwich he'd ever eaten.  The potato salad that came with the sandwich was amazing, however.  For dessert, creme brulee, which the menu indicated as a restaurant favorite.  Hmm, it was more eggy than creme brulee should be, and was left unfinished--a rare occurrence in our history of encounters with this tasty dessert!  The service was also very slow and inconsistent.  The table next to us ordered a cup of soup right after us and got it 10 minuets before us.\n\nFrom the other Yelp reviews it seems better to stick to traditional bar food--basically stay away from the second half of the dinner menu.","z jeallj wantv jt lik thbiso clace a  liv jsit down they shreet. I am rdviexing dinner hece, in ihe dining room. Soup fw othe dayb--soame sort uf tomatqo anmad paswt soqupo. Thwe pastg wa beyondb muwh, not edible. I got the pecan crustetd salmon twith saiutee pspinaeh an red potatodes. hel salmoe waps abnxrmally fishay--perhaps nt the frehest?w Bzute tbhe pecan crust nfd balsmilc druzzle were tast. lh sprnacq was sauteec in a(whatz seemed vikke) cthe equivalent tc nanm enire bktub xzof margarine. I had woc put v paper drink npkuin under the sppinacw t trgyg td soak upj some ok lhe marharine...a completely drences apkin ater, I sll hai marzarrne spinaqci. Fmor pthe cofct of thse amount oi margarie used they sould have uoed af teaspool of REAL butztep. The reu potatoys I wfs expecting were home fres (breskfajst potatoes). Mym husband's majn chimkez sanlwich ags adsg hv descruibed, they driest sasndwich he'd ever datan. The poato saladq hatv cme with thqe ksandwich wj amazing, hower. gorq pessert, cree brule, which the menu indicabted as l gesturant fuvorite. Hxmmh it was mtr eggy thn creme brulee should be, ni was left unfinishmd--a rare occureuce oin our history uof encoiuntefs with tthios tasty debsert! hle ervice was alfo very slgow and nconsistehnt. Tne stablye neqxt tos gus ordered a cupps f sop right after aq ad gt ct 10 mvinuetp before gus.\n\nFrom h eother Yejlp reviews i zseews bzettyr ro stick o traditional bar food--bascally szftay away srm the shcnd half o tve binnerj memnu.","{'total_alterations': 244, 'delete': 64, 'replace': 81, 'insert': 99}"
1,"Excellent!! I have never shopped at a better grocery store!\n\nPolite and pleasant employees- very helpful. You can tell the staff enjoys their job, overall. Very pleased with the selection of ethnic foods.",Excellent!! hI have lever shopped at f better groceryf stofre!\n\nPoluite nd pleasadt employieqs- wvery helpful. kou cn tegl hek stfdf exnjsys teir joen verall.m gVfery pleased gwith rhx selection a etnic foods.,"{'total_alterations': 35, 'delete': 8, 'replace': 14, 'insert': 13}"
0,I thought I would really like this show but it was SO BORING I kept falling asleep. I felt like I was a parent forced to watch the school play cause I had some retarded kid in it.  We ended up leaving during the intermission.  We had excellent seats-section B row N  and got the tickets for free.  The costumes were neat and there were some cool set/scenes but  I would be upset if I had paid $440 ($110 each). I would rather watch the movie any day.,vcI thught I wuld really like tis sjnw but it was Smd cORING I kept fallg asleep. I felt like I ws e parnt forcd to wafch the school play cause I had somse retaaded khd i it gWie evded upk lefavipng during te intermisson. h ha excellent seats-section B row N wan got the tickets forw frek. he tostumes ee nfab nd there were some ool set/scene b  ould ne uzpse wif  ha pai $440 ($1z10 each). I woul rdther match thi ozie gny xcy.,"{'total_alterations': 72, 'delete': 33, 'replace': 23, 'insert': 16}"
