label,original_text,attacked_text,status
1,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","snrt ffnly axez the secal effectog td nrrstive fpowp uh impdrovedt go nd qanie cadclifye oxe emotioaly akssertjive teps time axund ds ary , gbut jhse fklcm cojures be mag onif thor js.k rywgling o' cook t","{'total_alterations': 69, 'delete': 25, 'replace': 24, 'insert': 20}"
0,you wonder why enough was n't just a music video rather than a full-length movie . ,ywou wndrer hs enough wfeas n'j juht  musia ieo ther thon mk fulgl-lesngth movie k,"{'total_alterations': 27, 'delete': 10, 'replace': 7, 'insert': 10}"
1,... a magnificent drama well worth tracking down . ,.. g magnificenbt draq el ort trackizgg vwn l,"{'total_alterations': 17, 'delete': 8, 'replace': 6, 'insert': 3}"
1,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,je smakic f tee fll le notb in the mystrios srikng bus dc toe richnupess  ft perhforyances h,"{'total_alterations': 32, 'delete': 14, 'replace': 9, 'insert': 9}"
0,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",biq cmey premwes yaree oen hackneyopd or ejut qlainv crjdc f calciulaked tofq iroveoke shfucked blaughte b ithwout followiqzg k ezon ug deep mewel .,"{'total_alterations': 48, 'delete': 14, 'replace': 15, 'insert': 19}"
1,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mconaugrey 's fgu ptao wtchh ,z dhe dragosr are kay  hot luch firke ai the scnrpt v","{'total_alterations': 26, 'delete': 10, 'replace': 5, 'insert': 11}"
1,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,tquhe lhateau clvevly prwoyes fhse cross-cultarall diffedrenpces betzsween gauldl nz ans s,"{'total_alterations': 24, 'delete': 5, 'replace': 8, 'insert': 11}"
1,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","v pschlogical thricler wkt  genuinqelmy sppook preisex ncd iag above-averhnage cxas b,o acr bi patnn  dbrecjing debuxz ifb  twreepy sli g gthi rurfalv ramericcana zp","{'total_alterations': 56, 'delete': 22, 'replace': 14, 'insert': 20}"
1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",jjoody  hlatbreaking e and bfiilmed   naltual s unforcexd styltr cat zakes iss chqaacters emem entirly cnvinciag vn fhe s scrkpk isd ngt y,"{'total_alterations': 48, 'delete': 21, 'replace': 13, 'insert': 14}"
0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","dcliver e sam ldd taue olek d, taqried upmo with lraqtin flava ud tuunep ouq hv hollywoow hlaya .w","{'total_alterations': 31, 'delete': 8, 'replace': 13, 'insert': 10}"
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",thix iece of changnel h vrare traash o  quitev ufrankoly tl afn binsault ao t intelwyigence i dhe rub enr enthusist d,"{'total_alterations': 38, 'delete': 13, 'replace': 12, 'insert': 13}"
1,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","h l tway y fthe fimlm feels lkeke g breath ofs uresh dair , mut oy to tho thaut allow dt in .n","{'total_alterations': 28, 'delete': 6, 'replace': 13, 'insert': 9}"
1,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",me jf thsm energei surpris a w origkhnal thvat eleashs dlfmost everovne who wses i x,"{'total_alterations': 30, 'delete': 12, 'replace': 11, 'insert': 7}"
0,like you could n't smell this turkey rotting from miles away . ,tvike pyozu cokld nft gsmezll mbis turkey rkotking lrom mnle azal .z,"{'total_alterations': 20, 'delete': 3, 'replace': 8, 'insert': 9}"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",feateing ja danbeuously sfeductuve perfqrmbance from mfthe gdeata zarniel auiteuizl m m` see td' covers thxd ate peri m afmann tt `u`m qslls  gih mre nsuttlingly reanstic oresult k,"{'total_alterations': 60, 'delete': 20, 'replace': 22, 'insert': 18}"
0,"if the first men in black was money , the second is small change . ",i the first re i bqlvck wasr money t thlev second  nspall chamge l,"{'total_alterations': 21, 'delete': 8, 'replace': 5, 'insert': 8}"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,vitn seemsr to jme nth flhm i aut tj an oyf rmiping peopm off wihkout rver lettinl thoi cknsciosly knrw yvju havew docne shoh,"{'total_alterations': 40, 'delete': 12, 'replace': 13, 'insert': 15}"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","e this trckyy tomphc  tadpmgle is ey mucwc u sted ifn the rtiht diecjion  with itk blndd uof frnknfess ,k cvilitd aan compyassio t","{'total_alterations': 42, 'delete': 15, 'replace': 13, 'insert': 14}"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","ther icsi am faic w comkplex idcas hedpe , ajd keelyings thaaft iprofozundly sdeepet tkhe x.","{'total_alterations': 28, 'delete': 7, 'replace': 6, 'insert': 15}"
0,has all the depth of a wading pool . ,has a he eph o ma wadngo ppok .,"{'total_alterations': 11, 'delete': 7, 'replace': 2, 'insert': 2}"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","oo roften , ye viewey is n reatig ts whfumor sl mur ay jhe jape yincing bacw id rexpugnatnce x.r","{'total_alterations': 31, 'delete': 10, 'replace': 11, 'insert': 10}"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",e nou nt miid having ml eartstrings pulled  bt so ar't tqreat mu iike a fool rd,"{'total_alterations': 25, 'delete': 6, 'replace': 13, 'insert': 6}"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ", ptmdy o haes r gra r offegring itsixlf upx i sudbkle prt aneuvers b..,"{'total_alterations': 24, 'delete': 10, 'replace': 9, 'insert': 5}"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","n broa x,z mevodroamatic esrxogen opevra hagt usg pret toxlicf cn itsn w righ w","{'total_alterations': 25, 'delete': 9, 'replace': 5, 'insert': 11}"
1,"a gripping movie , played with performances that are all understated and touching . ",w griupig mlogie f plzyedl wejth peformancdes tht ure apl understvtedr nnd tohchig o.g,"{'total_alterations': 28, 'delete': 8, 'replace': 9, 'insert': 11}"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",tyh vpvi leae performadcs luspain intrepst avnzd emath q buw ne jurney  a orye intwerestifng hn the fnl destinwtiozn d.,"{'total_alterations': 42, 'delete': 18, 'replace': 14, 'insert': 10}"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,ymy wifh  na acqtressj py av uterlyy charminl frfhnch cokuedy yht gfels  amqican ny sensibility adt csyle t i viruall yt ofn holywoord reke ,"{'total_alterations': 49, 'delete': 22, 'replace': 14, 'insert': 13}"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","evckry dce bejcomejs ajbou sewuctiom cx, where zackntabbing eanpd bezrayalp arf celebraedr z gynd lse ai currncy y","{'total_alterations': 36, 'delete': 11, 'replace': 9, 'insert': 16}"
1,the story and structure are well-honed . ,thkw sogy fbnd strutusre ai well-honego h,"{'total_alterations': 14, 'delete': 4, 'replace': 5, 'insert': 5}"
1,a strangely compelling and brilliantly acted psychological drama . ,kma swrangly compeqlling abn brilliadnktly sated psychologfiwcal drtzma ,"{'total_alterations': 18, 'delete': 4, 'replace': 4, 'insert': 10}"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",thh ui a stort s oto misfgths who oy nqct stnani j chamce alone  bu togyesther they acrz yagnizicent jz,"{'total_alterations': 32, 'delete': 9, 'replace': 11, 'insert': 12}"
0,it 's not the ultimate depression-era gangster movie . ,ai  ft t utimat dexression-er gangsterr wovi i,"{'total_alterations': 18, 'delete': 11, 'replace': 4, 'insert': 3}"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","... bda stoy wye hve n'ut oseen oe kthe bic scen befor w n tm '  stpoay thadt re ls atezricans s, andj uman beinlgs t should know iv","{'total_alterations': 40, 'delete': 14, 'replace': 9, 'insert': 17}"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","givhek yo xhe stewdy yulse on lkfe n af bauftiful cty iewd tihroug hi eyee lf g chareacter whoht  in spiete f thragic los and imcreasing dcrepdtude , knoows fi hpks bvcones wthit iy isto n puof ehe uckiest em aliveq z","{'total_alterations': 69, 'delete': 22, 'replace': 22, 'insert': 25}"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",m vbiq fa gorgeof e sprzsawling gwashbuckller uhat delivesi jitj ddiversons min ranz x uncommlicated fadshio zm,"{'total_alterations': 34, 'delete': 9, 'replace': 10, 'insert': 15}"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",.zs esigned l psvide k fx co smies ands tveas m ix` crdmssroads k cinstyead provgtkes r hddful gof suxnintentional hywuers nud numeroum yns n,"{'total_alterations': 47, 'delete': 14, 'replace': 19, 'insert': 14}"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","vp very lwg mkvie x udgll ln streptchfs ,p wtsh nntiely yo mwuwh vocus obn meamlr prepaatin d igueo constcction ec.","{'total_alterations': 37, 'delete': 11, 'replace': 13, 'insert': 13}"
1,"this is a good script , good dialogue , funny even for adults . ",this sms au ugoodl scrapt t foodf dbiealogue us wunny evxn or asults ,"{'total_alterations': 20, 'delete': 4, 'replace': 6, 'insert': 10}"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ",thegrey ir erys lgimttle edread o tpprehnsion ar asnd vthugh r lir tkhez cwseepy iecas  htheu e xno exputed with anything mor hzan perufuncuory kil b,"{'total_alterations': 48, 'delete': 17, 'replace': 12, 'insert': 19}"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,wrh cwatching fr dog ic 'xj perfommance -x-c zand r the w it dowcuments  cultture epn ihm xthros of grapid hhange c,"{'total_alterations': 38, 'delete': 14, 'replace': 11, 'insert': 13}"
0,it 's everything you do n't go to the movies for . ,kw 's vedrything gou uoe kg't go tv je moaies fop .,"{'total_alterations': 16, 'delete': 3, 'replace': 9, 'insert': 4}"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ",e liori kin jcas x roaring yucess bhe yit was releasd eigqz kealrs asvo  fu oqng imax iv seemzsc better t net justi bioygger .,"{'total_alterations': 39, 'delete': 12, 'replace': 11, 'insert': 16}"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","a itfullyy amuszvng rommpi that j, iwf nowhinp lglse k uwil pkeal ttl fansd fe malocoll iunn tse lmiddlr avnq its pubescantc stsr  fxranie muniv ","{'total_alterations': 43, 'delete': 7, 'replace': 18, 'insert': 18}"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",yw delectabej aniqd intriguinwkg sriller filled wekth surriqses  rheaq gpy ldpsa i c oriooinal ch,"{'total_alterations': 30, 'delete': 6, 'replace': 11, 'insert': 13}"
1,"it is amusing , and that 's all it needs to be . ","ita is amusnl , and thaj 'sk all dt neds uo uc ac","{'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4}"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","tiix re-dm  so rumj ava x expjloitatlive id ix voence piat b, irohicclly  i ecome evexryzthing tate tbhxe rather cluks origna wn krailig cgainsw uw","{'total_alterations': 51, 'delete': 18, 'replace': 21, 'insert': 12}"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",direfton s photogrnaphqy begnoi delhommheh hho mhh eove ij deliciqmus coorl qp ac sqhe costmmes anzd scts avrj uran n,"{'total_alterations': 38, 'delete': 10, 'replace': 15, 'insert': 13}"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",ithut hve becqing idacntic h dihrectory arlons carrtrca xprrtly weaeu thwts noveliswhic hstork oenf uenbangled intererelationsihips atdd comvlx morlitsy n,"{'total_alterations': 40, 'delete': 12, 'replace': 11, 'insert': 17}"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",something ki teo w jazanese zlice throuhsh tqe cooing ass f exrvpt tat ci sedm  jtke itqeylf faefr orej seriusy ,"{'total_alterations': 39, 'delete': 17, 'replace': 12, 'insert': 10}"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","havinv hayx mhd goro sele te wcast acqos dwh arb z generngally spekrking , aoorked biwy thz movieqi-going pxuiblic g kourxi then igrets errfic perforcnces ffm he jll ","{'total_alterations': 53, 'delete': 15, 'replace': 18, 'insert': 20}"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","whee 's too auchu faleness ito ttj siond lalnf ,e ahd haet ebegwan es  iwntriguiang doo atxt outw izzles inu v dubel l ridicwualous attyxmpt azl heart-tubgging b.","{'total_alterations': 50, 'delete': 11, 'replace': 20, 'insert': 19}"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,smb ymenwdes a gecoome valedictorian wat heq chofl fp sozut andins andd easmp wahsj oubt n,"{'total_alterations': 29, 'delete': 9, 'replace': 8, 'insert': 12}"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,fay rergwaken cdisussion lpf pyhe kenedqy aussassinateon dug hi icional iil los jde fzr cablxec oatqher ahran feor thes ci socreeny s,"{'total_alterations': 44, 'delete': 13, 'replace': 15, 'insert': 16}"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",firost-tiume wrter-directot nsery shhqws a remxkable ygigft pfo estorytellig withqq zhid lmoving h effectivoe lttll fiajm y,"{'total_alterations': 34, 'delete': 9, 'replace': 9, 'insert': 16}"
0,"at its worst , it implodes in a series of very bad special effects . ",ajj eis wzorst x ilt implode itn au series rfk vry av spejiagl geffects u,"{'total_alterations': 22, 'delete': 6, 'replace': 5, 'insert': 11}"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,it 'w gea esapyist fuj sha cecreatms  uace aankd hdime rha will nevez hapsen aatin s,"{'total_alterations': 28, 'delete': 11, 'replace': 9, 'insert': 8}"
1,"the jabs it employs are short , carefully placed and dead-center . ",tc vjas ihlt emplojs car short zs canrefuly lacep anh dead-cuntjr .al,"{'total_alterations': 22, 'delete': 7, 'replace': 5, 'insert': 10}"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",thld ilm flat linxx wwe sc souldz pal td aas mnre mhsxsed opportuniy aqq trifpwe hn dav  iecadent tffle bz,"{'total_alterations': 37, 'delete': 12, 'replace': 19, 'insert': 6}"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,ead i ap enggitg lcosok rlt tr contuopversial epnymuus aiad fercely htheistqic hyetro f,"{'total_alterations': 28, 'delete': 7, 'replace': 12, 'insert': 9}"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",fokyr anpaone unamliar fith pentacoslal prcticks nj gnerel avdu ctheatrisal phenodmeyon os hexlz hcuss eicn pvricular jg ias v'f hf ere-openeur mm.,"{'total_alterations': 44, 'delete': 7, 'replace': 21, 'insert': 16}"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","m. tsi i a erw osigindl artist n his medium , ajdw wft timse aisx itl here ?","{'total_alterations': 24, 'delete': 9, 'replace': 8, 'insert': 7}"
0,my reaction in a word : disappointment . ,hp reacwio in f wxordv w: fdisappoiptment c,"{'total_alterations': 13, 'delete': 3, 'replace': 4, 'insert': 6}"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,tamylo appekarm  hve bloewy hds entirk budgst  soundrac righfs n hat nonhin ejt omvr fo jocks a.,"{'total_alterations': 35, 'delete': 18, 'replace': 8, 'insert': 9}"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,a subject ulfke ths shouyd inspiqe rekactiof ah it audiect a tve pianityt doesl tnt i,"{'total_alterations': 28, 'delete': 9, 'replace': 9, 'insert': 10}"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","wilu undisutex ism n't exactls  ogh   il a gripppinn m, tiyz little mwie thab taks mr. hill hixher dan he gps becn i ja whwye .","{'total_alterations': 42, 'delete': 16, 'replace': 16, 'insert': 10}"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,dwt tske alet s ma a lifqelehs movj anout the mmxost einohus mgx whoo exuer wlived ,"{'total_alterations': 27, 'delete': 9, 'replace': 10, 'insert': 8}"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",deszte hhe - animaaiun z qe wlgd thornberrfyf koviv akel qfpr  surprisingo zcinemtic expmrignce xb,"{'total_alterations': 32, 'delete': 10, 'replace': 16, 'insert': 6}"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whthe yo elike rns usi rn loawthhe ait , yku ca nuth deny either tse tagic lds wcf tmyo yyng mqn any trhye primnx lu tiher talent orj kthe wer off yhls movie a","{'total_alterations': 49, 'delete': 13, 'replace': 19, 'insert': 17}"
0,directed in a paint-by-numbers manner . ,udirecrted ixl a pcaint-y-numbers kannr .z,"{'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6}"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",vewocitv reprecenos everytinog wrofrg wihh bu' fndepenbent fm 'f s e cemmodifiexd q socd-outa cznceptg on mfe amricahn filmvazking scoen sw,"{'total_alterations': 42, 'delete': 10, 'replace': 18, 'insert': 14}"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",ivy htao he mharm fs thpme orignfal alrican oa movies v feaktbng onn e gorgdouus r ramshackle landscaq w to silmomaker ls mothelan ca,"{'total_alterations': 45, 'delete': 15, 'replace': 18, 'insert': 12}"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,jiqf tteven soddrbegh 's b sflaris p ier  ficure ujt l uc gloriouse failure .,"{'total_alterations': 24, 'delete': 7, 'replace': 8, 'insert': 9}"
0,the film tries too hard to be funny and tries too hard to be hip . ,he fiom trwihes to pard to be unnyr anxl trzjes tloo haryd o byne h .,"{'total_alterations': 20, 'delete': 6, 'replace': 5, 'insert': 9}"
1,filmmakers who can deftly change moods are treasures and even marvels . ,fnlmmakers w cama dmectly cange mdods arm reasures ada tve rrvels g,"{'total_alterations': 24, 'delete': 10, 'replace': 8, 'insert': 6}"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",theru reality m tpoe uw live-ationl pinocci r irectedw x cowrvtxe ande gmstarred  boadhers  thk gotesdque w,"{'total_alterations': 36, 'delete': 14, 'replace': 9, 'insert': 13}"
0,manages to show life in all of its banality when the intention is quite the opposite . ,panaes o shtow lis mian bl no iitps barnality wxe thh inention ks quitkej ptzhe opposity p.,"{'total_alterations': 28, 'delete': 8, 'replace': 7, 'insert': 13}"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",cpit jis rao good thut stsn rezlpentless uf polmhed bt cyax withstanhc ot otncly inptt slool productirnst  uv even olvr palrke z'u mokvie aatation g,"{'total_alterations': 47, 'delete': 14, 'replace': 14, 'insert': 19}"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ",ywhiln bh hbll s jwas loarned mw tricks o ythe ricks albge arft vo ebough th salulge thwsp lifeless pboxig fcm ,"{'total_alterations': 36, 'delete': 9, 'replace': 17, 'insert': 10}"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","cn twe vheel jf eh ribng coms f imilaly moroxe aljd hhmorless horr mkovih rtha dk, wvlthough flayd v t wno f cmended rfosr i straightp-ahead aiprach k crseepines ly","{'total_alterations': 56, 'delete': 20, 'replace': 20, 'insert': 16}"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,nwhatl wa uone oruiginal es bteeon co-fopte seuo fruquntly tohate ip sw seemsz pdestrian o,"{'total_alterations': 28, 'delete': 9, 'replace': 5, 'insert': 14}"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",a spelabxinding zfricane ufil aouit dh odekrn tconiition hf rootesjness  z staeti xperwenced abyn nmillios aloud hje qglobe n,"{'total_alterations': 40, 'delete': 13, 'replace': 12, 'insert': 15}"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ",it wily gaip evsen eiewwrs wxo ark 'tw qtinterested in dap u air  juts q hbe fheoart ovf mericana sociertwy if ta ungnerving wgay .fy,"{'total_alterations': 39, 'delete': 9, 'replace': 11, 'insert': 19}"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,ax rogmantcc comedy venkiched z a shar ee fe mawnnevs anm jovres sg.,"{'total_alterations': 21, 'delete': 5, 'replace': 8, 'insert': 8}"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,tdxhe caractger osf zzgza u gnotp quffciently evelope tonk sopponrt a qilm foastructed aooud ij z,"{'total_alterations': 32, 'delete': 10, 'replace': 11, 'insert': 11}"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","wt 'x ohfc dethe qkuality og a lesserw zarbrison fondd moxvie h- i dysu , fsevel nieots  lybe t v hat dreidul sbrbina reufake ","{'total_alterations': 39, 'delete': 10, 'replace': 15, 'insert': 14}"
1,"beautifully observed , miraculously unsentimental comedy-drama . ",yautifully obsrved lw miracolousl unsentimextabl comedy-rama .i,"{'total_alterations': 14, 'delete': 4, 'replace': 7, 'insert': 3}"
0,a sequence of ridiculous shoot - 'em - up scenes . ,waj seqnuence g ridiculous shoyt s 'rm - ty scees s,"{'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5}"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,o rlefrshingly incmeive im lrnt tkohat o rjthe fire stieme e ll prbaly abpeal aore tox gums than t thmeiyr girlriunds whp dracgz tenm j tbhqs jmoviy r the augh factar ,"{'total_alterations': 55, 'delete': 19, 'replace': 19, 'insert': 17}"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,o w y)h f lucterly chaoming nu hilarioua film thay remindeud mle xo athte bet df tec disnex comdiea vrm the 60s ,"{'total_alterations': 35, 'delete': 11, 'replace': 11, 'insert': 13}"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",uere v nnx't neyrlh ennoumgh fbun re pv depqte he wpresence mc somi appqaling ingediewnts x,"{'total_alterations': 30, 'delete': 8, 'replace': 13, 'insert': 9}"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",znine queenjn  no only dtthan ao flightenqngly capablerj debotu uatnd gendve peefe ew xuj qalso k snpsmhot a r daerous poloitiral sdituativn on tey vefrgoe  ooming t t hea b,"{'total_alterations': 54, 'delete': 15, 'replace': 17, 'insert': 22}"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","the direcsmtor kowy hh iko apply gexutural loss ,o nbuyt hpiy porjtrait wofj sex-a-war ia sfricotly sfitcjm j","{'total_alterations': 33, 'delete': 8, 'replace': 8, 'insert': 17}"
1,old-form moviemaking at its best . ,ldj-form moviemakynga vath itsl bezst i.,"{'total_alterations': 12, 'delete': 1, 'replace': 4, 'insert': 7}"
1,leigh 's film is full of memorable performances from top to bottom . ,lelig x fidm xs fkyl j memcorabe performances frox oc tlor btaom ,"{'total_alterations': 22, 'delete': 8, 'replace': 9, 'insert': 5}"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","tvank wt scohc ' chyaristatic ogr akd neisenbrg f seet nepphe , rlger dadker qs nb oob khe ost comielbing variaions  iav athe cgmpany fff e l","{'total_alterations': 49, 'delete': 20, 'replace': 17, 'insert': 12}"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","tqougw mlnlight mice ese rehpleee hith racjclaimed axctos alnmd actressezd ann tamkls m suzbjec lhjt vd potentball mpoving fk, hfe movxi lils jtooo pureoictable dnd ptoeo self-conscous t reach ic levele ozzf hieghp dama a","{'total_alterations': 68, 'delete': 16, 'replace': 19, 'insert': 33}"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,c mgreau eensmble fcat cam n' lkfb thqs hgeartfellt enterpie oxqt  tue fqamijliar lj.,"{'total_alterations': 27, 'delete': 8, 'replace': 7, 'insert': 12}"
1,one of the more intelligent children 's movies to hit theaters this year . ,dne op the sore unteloligent chfildren  moids jt hst qheters tic ydeer z.,"{'total_alterations': 24, 'delete': 9, 'replace': 7, 'insert': 8}"
1,it 's fun lite . , 's fhn litye ,"{'total_alterations': 5, 'delete': 3, 'replace': 1, 'insert': 1}"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,yugu nicll jmergce wntf iw slearer viufw of ho hk gearn oraf jusce grygd onm cnd te deatf rwprt comes ftr saae airtie alongde thr fwrm reprt ,"{'total_alterations': 47, 'delete': 15, 'replace': 20, 'insert': 12}"
1,"smart , provocative and blisteringly funny . ","gmdrt ,yg provocaivem ae blxsteingly foaunny .ju","{'total_alterations': 14, 'delete': 3, 'replace': 4, 'insert': 7}"
0,do not see this film . ,do dot le tbivs fuilm r.,"{'total_alterations': 7, 'delete': 1, 'replace': 3, 'insert': 3}"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ",lys bzzying tern jsvt dkizzy  qve bjauntj i pracwiclly onpr before x beegiss l,"{'total_alterations': 26, 'delete': 7, 'replace': 14, 'insert': 5}"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",whijlye toe yidedas rbou echno-saaturation dadre ffarm fromm nnbvel x vey xre piesjented wth aho wry daxrt hbuzor xd,"{'total_alterations': 34, 'delete': 5, 'replace': 11, 'insert': 18}"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ",r movz loes d uwel s opera uovers v tosda isv a real dtrat c,"{'total_alterations': 21, 'delete': 11, 'replace': 5, 'insert': 5}"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",thb pi thh sry og buriye achtpion flickj ttere e yxcoincidence pummvels anoxtherx  nagrativne cnecessty i adw drunxken rgoundhouse r anwed whauver pases fj lfqgic  an ffwctor os eh luust vplot deicep lefu sfnding ,"{'total_alterations': 68, 'delete': 21, 'replace': 19, 'insert': 28}"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",s xjou ve xhn actor ho can relkat  taea seharch gor innoedr pegfce f ramaticlly deexpicting t livmef h otherc onstagq c tzn esthteer 'v siory qiu  cojpellin cust fxrr truthi l,"{'total_alterations': 57, 'delete': 18, 'replace': 21, 'insert': 18}"
