label,original_text,attacked_text,status
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to me the flm is about t art of rippcing people off without ever ltting them consciously know you have done so,"{'total_alterations': 5, 'delete': 4, 'replace': 0, 'insert': 1}"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on cthiis tricky topic , tadpole is very much a step in the right direction , with its blen sf frankness , civility ansd compassion .","{'total_alterations': 5, 'delete': 1, 'replace': 1, 'insert': 3}"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","therj is a fabric of complex idetas here , anm feelings that profoundly deepen them .","{'total_alterations': 3, 'delete': 0, 'replace': 2, 'insert': 1}"
0,has all the depth of a wading pool . ,has all the depth ff a wading pool .,"{'total_alterations': 1, 'delete': 0, 'replace': 1, 'insert': 0}"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewrer is n't reacting to humor smw much as they age wincing back in repugnance .","{'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2}"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't in haing my heartstrings pulled , but do n't treat me like a fool .","{'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0}"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","a study in shades of gray ,h offering itself up in sbtle plot maneusvers ...","{'total_alterations': 3, 'delete': 1, 'replace': 0, 'insert': 2}"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a broaod , melodramatic estrogen opera that 'ps pretty toxic in its own right ","{'total_alterations': 3, 'delete': 1, 'replace': 0, 'insert': 2}"
1,"a gripping movie , played with performances that are all understated and touching . ", gripping movie  played with performances that re allj understated and touching .,"{'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1}"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vivid lead performances sustain interest and empathy , but the jmurnbey s fr more interesting thtn the final destination .","{'total_alterations': 5, 'delete': 2, 'replace': 2, 'insert': 1}"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wie is an actress is an utterly charming french comedy tthat ferls so american in bensibility and style it 's vidtually its own hollywood remeke .,"{'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1}"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","nvery dance becomes about seduction s where backstabbing and betrayals arr celebrated , and sex ips currecy .","{'total_alterations': 5, 'delete': 1, 'replace': 3, 'insert': 1}"
1,the story and structure are well-honed . ,the story and structure ar well-honed t.,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
1,a strangely compelling and brilliantly acted psychological drama . ,a strangely compelling andf brilliantly acted psychological dram e,"{'total_alterations': 3, 'delete': 1, 'replace': 1, 'insert': 1}"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a stoy of two misfitt wh do n't stawd a chance alone , but together they are magnificent .","{'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0}"
0,it 's not the ultimate depression-era gangster movie . ,itg 's not the ultimate depression-era gangster moviex .,"{'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2}"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","... a story we have n't seen on the big screen before , and it 's o stoy that we as americans , and humanu beinpgs , should know v","{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you th steady pulse ou life im a beautiful city viewed throrugh the eyes of ga character whok  in spite jof tragic loss and increasing decrepitude , knows ij his bones that he is one of the luckiest men alive .","{'total_alterations': 9, 'delete': 2, 'replace': 3, 'insert': 4}"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a bih , gorheous , sprawling swashbuckler tha delievers its diversions in grand , uncomplicated fashion .","{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads 'p instead provokes a handful of unintentional holers and numerous yawns r","{'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2}"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","a vner long movie , mdull in stretches , with entirely too much focus on mel preparation and igloo constuction .","{'total_alterations': 5, 'delete': 3, 'replace': 0, 'insert': 2}"
1,"this is a good script , good dialogue , funny even for adults . ","this is a good scripr , good dialogue q funny even for adults .","{'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0}"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","thsere is very little dread or apprehension , and though  like the creepy deas , they are not executed wthq antything more than perfunctory skill .","{'total_alterations': 6, 'delete': 3, 'replace': 0, 'insert': 3}"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,wrth watching for dng jie 's performance -- and for th way it documents aj clture in the throes of rapid change .,"{'total_alterations': 5, 'delete': 4, 'replace': 0, 'insert': 1}"
0,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the imovies bor .,"{'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1}"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king was a roarwng success when it was released eight years ago , but on imax it sems beltter  not just igger .","{'total_alterations': 5, 'delete': 3, 'replace': 1, 'insert': 1}"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","a fitfully amusing romp that , if nothing else , will appeal to fans of malcomv in the middle anr its pqubescent star , frankie muniz ","{'total_alterations': 5, 'delete': 2, 'replace': 1, 'insert': 2}"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","a delectable and intriguig thriller filled wfth surprises , read mdy lips is an origical .","{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
1,"it is amusing , and that 's all it needs to be . ","it izs amusing , and that 's all it needs t be .","{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",this re-dn is so dumb and so exploitative in its violence that  ironically v it becomes everything that the rather clumsy original as railing gainst .,"{'total_alterations': 6, 'delete': 3, 'replace': 3, 'insert': 0}"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","director of photographry benoit delhomlme shot the movie in delicious colors , amd the costumes and sets are grand .","{'total_alterations': 5, 'delete': 1, 'replace': 1, 'insert': 3}"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",withoutv ever becoming didactic ad directqor carlos cirrera expertly weaves this novelistic story of entangled interrelationships and comhlex morality .,"{'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3}"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","something arin to a japanese alice bhrough the looking glass , except that it heems to take itself far more seriously h","{'total_alterations': 5, 'delete': 1, 'replace': 3, 'insert': 1}"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having had the good sense to ecast actors who are , generally speaking , adored by txhe movie-going publc , khoupri then gets terrific perfohrmances from them all .","{'total_alterations': 7, 'delete': 2, 'replace': 0, 'insert': 5}"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","there 'sv too much rfalseness tho the second half , and what bewgan am an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tuggig .","{'total_alterations': 6, 'delete': 1, 'replace': 1, 'insert': 4}"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,sam mendes bas become valegictorian at the school for soft landingl and easy waysq out .,"{'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1}"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassinaxtdion but chis fictional ilm looks made for cable rather than for the big screen g,"{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable grft for storytelling with thios moing , effective little filmw .d","{'total_alterations': 5, 'delete': 1, 'replace': 1, 'insert': 3}"
0,"at its worst , it implodes in a series of very bad special effects . ","at its worst , it mplodes in a series of very bad specialy efects .","{'total_alterations': 3, 'delete': 2, 'replace': 0, 'insert': 1}"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,it 's great escapist fun that recreates ia place and tme that will nver happen agiin .,"{'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1}"
1,"the jabs it employs are short , carefully placed and dead-center . ","the jabs iftf employs are short , carefuloly placed and dead-center .","{'total_alterations': 3, 'delete': 0, 'replace': 0, 'insert': 3}"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","te vfielm flat lines when it should peak and is more missed opportunity and trifle than dark q, decadent truffle ","{'total_alterations': 5, 'delete': 2, 'replace': 0, 'insert': 3}"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,sade is an engaging look a the controversial qponymous and riercely athestic hero .,"{'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0}"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","fov anyone unfamiliar wgth pentacostal practices in general and theatrical phenomenon of hel hdouses jn particular , it 's ai eye-opener .","{'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1}"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","pmr. tsai cs a very original artist in his medium , and whab time is it there ?","{'total_alterations': 3, 'delete': 0, 'replace': 2, 'insert': 1}"
0,my reaction in a word : disappointment . ,my hreaction in a word : disapsointment .,"{'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1}"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appear to have blown his entirse budget onv soundtrack rights and had nothing left ver for jokes .,"{'total_alterations': 4, 'delete': 2, 'replace': 0, 'insert': 2}"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,a subject lke this shoulmd inspire reaction in its audience  the pianist does not .,"{'total_alterations': 3, 'delete': 2, 'replace': 0, 'insert': 1}"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","while undisputed is k't exactly a high , it is a gripping , tidy little movie thbat takes mr.v hill higher than he s been in a while y","{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,it takes talent to make a lifeless movne aboput the most heinous maan who ever lived .,"{'total_alterations': 3, 'delete': 0, 'replace': 1, 'insert': 2}"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2d animation ,l thec wild thornberrys movie makesc for a surprisingly cinematic experience .","{'total_alterations': 4, 'delete': 1, 'replace': 0, 'insert': 3}"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",whether you like rap music om lohe it  you ca n't deny either the tragic loss of two young men in the prime of their talent or tdn power of this movie .,"{'total_alterations': 6, 'delete': 3, 'replace': 3, 'insert': 0}"
0,directed in a paint-by-numbers manner . ,dirsectd in a paint-by-numbers manner .,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","velocity represents everything wrong with ' independent filtm f' as a commodified , soldout concept oin te american filmmaking scene .","{'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2}"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","it has the charm o the original american road movies ,u feasting on the gorgeous , ramshackle landscape of h filmmaker 's motheland .","{'total_alterations': 6, 'delete': 4, 'replace': 1, 'insert': 1}"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solarjis ' is a failure it is  glorious failure k.,"{'total_alterations': 3, 'delete': 1, 'replace': 0, 'insert': 2}"
0,the film tries too hard to be funny and tries too hard to be hip . ,the film tries too hard toa be funny and tries too hrd to be hoip .,"{'total_alterations': 3, 'delete': 1, 'replace': 0, 'insert': 2}"
1,filmmakers who can deftly change moods are treasures and even marvels . ,filmmakers who can deftly zchane moods aure treasures and even marvels .,"{'total_alterations': 3, 'delete': 1, 'replace': 0, 'insert': 2}"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the newc live-action pinocchio he directed , cowrote and starrew iw borderss on the grotesque .","{'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2}"
0,manages to show life in all of its banality when the intention is quite the opposite . ,manages to sow life in all of its banality when the ntention izs uite the opposite .,"{'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1}"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that its relentless , polshed dit can withstadnd not only ineyt school productions , but even oliver parker 's moie adaptation .","{'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1}"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","while a( hill ) has learned new tricks , the tqicks alone are not enugh oo salvage this lifeless boxing film .","{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes k similarly morose and humorless horror movie that , although flahed , is ta be commended oor its stfaight-ahad approach vo creepiness .","{'total_alterations': 7, 'delete': 1, 'replace': 6, 'insert': 0}"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once oiginal has bee co-opted so frequently wat it now seems pedestrian .,"{'total_alterations': 4, 'delete': 3, 'replace': 1, 'insert': 0}"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a spellbinding african fil about thte modern condition of rootlessness , t statd experienced by millions artound the globe .","{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","it will grip een viewers who are n't interested in rp , as it cuts to the heart p american society in an unnerving way .","{'total_alterations': 5, 'delete': 3, 'replace': 2, 'insert': 0}"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,a romantic comdy enriched by a sharp eye fr manners anf mores .,"{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the pcharacter of zigzag i not sufficiently developed to support a film constructed around sim n,"{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","jit ' of tye quality ofx a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remaqke .","{'total_alterations': 5, 'delete': 1, 'replace': 1, 'insert': 3}"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","beautifully oxbserved , miraculously unsenrtimental comedy-drama .r","{'total_alterations': 3, 'delete': 0, 'replace': 0, 'insert': 3}"
0,a sequence of ridiculous shoot - 'em - up scenes . ,a sequence of ridiculous shoot - 'em  up scenes .b,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,so refreshingly incisive is grant that fr the first time he 'll probably appealb more t guys than t their girlfriends who dkag them to this movie or ythe hugh factor .,"{'total_alterations': 7, 'delete': 4, 'replace': 1, 'insert': 2}"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( wa ) n utuery charming and hilarious film that remindped me of the best of the disney comedies from the 60s .,"{'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2}"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","therec is n'i nearly enough fun here , despite the presence ok some aupealing ingredients .","{'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1}"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",nine queens is not only than a froighteningly capable debut and genre piece j but also a snapshot of a dangerous positical situation on the vere of coming to c head b.,"{'total_alterations': 7, 'delete': 1, 'replace': 4, 'insert': 2}"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","the director kncws how to apply teuxtural gloss , bt his portrait of sex-as-war i strictly sitcom .","{'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1}"
1,old-form moviemaking at its best . ,old-form moviemaking bt its best .,"{'total_alterations': 1, 'delete': 0, 'replace': 1, 'insert': 0}"
1,leigh 's film is full of memorable performances from top to bottom . ,eigh 's film is full of memnrable performances from top o bottom .,"{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thanks to scott 's charismavic roger and edsenberg 's sweet neehew , roger dodger i one of the most compelling variations on n the company of mn .","{'total_alterations': 6, 'delete': 3, 'replace': 3, 'insert': 0}"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","though moonlight mile is replete wyith acclaimed actlrs and ctressegs ang tackles a subject that s potentially moving , the movie is too predictable aund too self-conscious o reach a level of high drama .","{'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3}"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,a great ensemble cxyt ca n't lift this heartfelt enterprise out o the familiar .,"{'total_alterations': 3, 'delete': 1, 'replace': 2, 'insert': 0}"
1,one of the more intelligent children 's movies to hit theaters this year . ,one of the more intelligent children  movies to hit theaters this ypear .,"{'total_alterations': 3, 'delete': 2, 'replace': 0, 'insert': 1}"
1,it 's fun lite . ,it 's fun lite ,"{'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0}"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,ou wilql merge with a clearer view of how the gears mof justice grind on and the deayth report comes to share airtime alongside the farm report .l,"{'total_alterations': 6, 'delete': 2, 'replace': 0, 'insert': 4}"
1,"smart , provocative and blisteringly funny . ","smart , provocatyve acd blisteringly funny .","{'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0}"
0,do not see this film . ,do not see this film i,"{'total_alterations': 1, 'delete': 0, 'replace': 1, 'insert': 0}"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","less dizying than just dizzy , thv jaunt is practically over before i begins .","{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",while the ides about techno-saturation are far rom novel d they 're presented ith a wry dark humor .,"{'total_alterations': 4, 'delete': 3, 'replace': 1, 'insert': 0}"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","ffor movie lovers as well as opera loveqrs , tosca is a refal treat .","{'total_alterations': 3, 'delete': 0, 'replace': 0, 'insert': 3}"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort ob burly action kflick where one cincidence pummels another , narrative necessity isu a drunken roundhouse , and whatever pases for logic is  factor of the llast plot device left standing h.","{'total_alterations': 8, 'delete': 3, 'replace': 1, 'insert': 4}"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","if you are n qctor who can relate to the search for inner peace by dramaically depicting the lives of others onstage , then ebsther 's soiry is a compelling quest for ruth .","{'total_alterations': 7, 'delete': 4, 'replace': 1, 'insert': 2}"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,feels too lormulaic and too familiar t produce the tranksgressive thrills of eary underground work .,"{'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1}"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,... with `` the bourne identity ''y w return to the more traditional action genre .,"{'total_alterations': 3, 'delete': 1, 'replace': 1, 'insert': 1}"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","ix hwaunts you , you ca n't forget it , you admire its conception and are ablpe to resolve some kof the confusions ou had while watching it .","{'total_alterations': 6, 'delete': 2, 'replace': 0, 'insert': 4}"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 'c grmy crime drama is  manual of precinct cliches , but it moves fast enovgh to cover its clunky dialogue and lapses in logc sw","{'total_alterations': 7, 'delete': 3, 'replace': 3, 'insert': 1}"
1,` easily my choice for one of the year 's best films . ' ,` easily my choice for one of he year 's best fiklms . ',"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,they should have called it gutterball . ,tey shoud have called it gutterball .,"{'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0}"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","wince-inducing dialogue , thrift-shop costumes ,w prosthetic makeup by cilly ptty vnd kmart blue-light-special effdcts all conspire oo test trekki loyalty .","{'total_alterations': 7, 'delete': 2, 'replace': 4, 'insert': 1}"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapglira 's ability dto convey grief and hope works wth weaver 's sensitive reactions to make this  two-actor master class .,"{'total_alterations': 5, 'delete': 3, 'replace': 0, 'insert': 2}"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","at times , th suspens is palpable  b by the end there 's a sense that the crux of the mystery hinges onc a technicality that strainps credulity and leaves the viewer haunted by the waste af potential .","{'total_alterations': 8, 'delete': 5, 'replace': 1, 'insert': 2}"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","if guts oto the screen just about as mch ob the nvella as one could reasonably expect , and is engrossing and moving in its own right .","{'total_alterations': 6, 'delete': 3, 'replace': 3, 'insert': 0}"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not thaqt kung pow is n't funny some of the time -- i must is nt any funnier than bad martimap arts movies are al by themselves , without all oedekerk 's impish augmentation .","{'total_alterations': 7, 'delete': 3, 'replace': 2, 'insert': 2}"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,few films capture o perfectly the hopes and dreamb of little bfoys on baseball fields as well as the grown men who sit in tshe sfands .,"{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles ar baw high school production wsof grease , without benefit of song .","{'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3}"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,brilliantgy explores th conflict between following one ' heart nd following the demands of tradition .,"{'total_alterations': 4, 'delete': 3, 'replace': 1, 'insert': 0}"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,... a hollow jocke tzld by a cinematic gymnast having oo mucsh fun embellishing the misanthropic tale to acytually engage it .,"{'total_alterations': 5, 'delete': 1, 'replace': 1, 'insert': 3}"
0,the movie fails to live up to the sum of its parts . ,the moeie faizls to live up to the sum of its parts .,"{'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1}"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,a working class `` s vs. them '' opera that leaves o hearstring untugged and wo liberal causze unplundered .,"{'total_alterations': 5, 'delete': 3, 'replace': 1, 'insert': 1}"
1,"a quiet , pure , elliptical film ","a quiet , pure , elliptyical film","{'total_alterations': 1, 'delete': 0, 'replace': 0, 'insert': 1}"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . "," feels lie an axter-school specioal gussied up with home fancy special effects , pnd watching its rote plot points connect is aubout as exciting as gazing at an egg timer for 93 minutes .","{'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2}"
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,the talented and clever robert rodriguez perhaps put a litle too much heat into is firrst film and did n't reserve enough for nis second f.,"{'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2}"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","tf you kve ever entertained txhe notion of doing what the title of this film implies , what sex witwh strangers actually shows may put you off the ddea forever ","{'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2}"
1,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic f recenxt years .,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","a misogycistic piece of filth that attempts to pass tself off as hep , young adult entertainment ","{'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0}"
1,it 's made with deftly unsettling genre flair . ,it 's made with deftlty unsettling genre lair .,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,but what are adults doing in the theater at all ? ,but jhat are adlts doing in the theater at all ?,"{'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0}"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","the result is a gaudy bag of stale candy , something rom  halloween that died .","{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",escaping the studio  piccoli is warmly affecting yhd so is this adroitly minimalisht movie .,"{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,but this films lacks the passion required to sell the material . ,but this films lacks the passion required po sev the material .,"{'total_alterations': 3, 'delete': 1, 'replace': 2, 'insert': 0}"
1,good old-fashioned slash-and-hack is back ! ,good old-fashioned slash-and-hac is back ,"{'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0}"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","morton useg her facfe and heer body language o bring us morvern 's soul , even though the character is almot completely deadpan .","{'total_alterations': 5, 'delete': 2, 'replace': 1, 'insert': 2}"
0,one long string of cliches . ,ore long string of cliches .,"{'total_alterations': 1, 'delete': 0, 'replace': 1, 'insert': 0}"
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","nickss , seemingly uzcertain hat 's going to make penople laugoh , runs the gamut from nstale parody to raunchy sex gags to formula romantic comedy .","{'total_alterations': 6, 'delete': 1, 'replace': 1, 'insert': 4}"
1,seldom has a movie so closely matched the spirit of a man and his work . ,seldom has a movie so closely matched the spisit of a man an his work ,"{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
0,suffers from the lack of a compelling or comprehensible narrative . ,suffers from the lack of xa compelling oar comprehensible narrative m.,"{'total_alterations': 3, 'delete': 0, 'replace': 0, 'insert': 3}"
