label,original_text,attacked_text,status
1,... a magnificent drama well worth tracking down . ,u.. s magnificenk kdrma wll sobth trackig dowr f,"{'total_alterations': 15, 'delete': 6, 'replace': 5, 'insert': 4}"
1,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,te smagi kf thaeo film lfxes nht ip tey mystarius spnring buyt snz jho ricness fb ets erformance .m,"{'total_alterations': 28, 'delete': 8, 'replace': 10, 'insert': 10}"
0,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","yiq cocmey pemise r oqten hackneygd y judst zpllain caue , qcavculated  prnovokge hoced laughter m, withouz fllowin  i m eepr lwkvel .","{'total_alterations': 42, 'delete': 18, 'replace': 15, 'insert': 9}"
1,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",mcconaughey z'j uny to wtch  the drgpns cre okay h not cuch sre in h ecriat y,"{'total_alterations': 23, 'delete': 9, 'replace': 10, 'insert': 4}"
1,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,tth czatueau cleverln propbes ebhe cqoos-cultural differejce bewesen igals abd yanwkcs p,"{'total_alterations': 24, 'delete': 7, 'replace': 6, 'insert': 11}"
1,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",h psycholegical thillerm wts j genuinqly sxoky prezism and a above-average csht t actf bic axto ' dirxectng dlebut qvs s pcrefepy sicke otkf gohoc ruzol amepicana y,"{'total_alterations': 49, 'delete': 18, 'replace': 16, 'insert': 15}"
1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","imoodv i heartbreaking ,p mnd filmedi in f nattural xh unfored stslle thbt gmakew fts bharactrs eseqm enzirelgy convncinq ev dhwen i srixt isu pnot .y","{'total_alterations': 42, 'delete': 9, 'replace': 19, 'insert': 14}"
0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","delrivers hx kaie uld sje lld ,s tcarted tu with ltsn flava gxnd turne out by holaywood playss oe","{'total_alterations': 27, 'delete': 5, 'replace': 16, 'insert': 6}"
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",tyhias pieacl pfx chanpne y rade tash ais h kite frankly  ln inpoult o she intelligenlce zof wtie trueh lgenre entkhusast p,"{'total_alterations': 33, 'delete': 8, 'replace': 11, 'insert': 14}"
1,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in at way j thek fium fepls like t bxeazth y cfresh aijn ,e uu gnty to hse that allow pit id zw","{'total_alterations': 24, 'delete': 4, 'replace': 12, 'insert': 8}"
1,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",oo xf uhose energecic srprises  h onrginal tht prjases almoipt foeryone wo sles itz o,"{'total_alterations': 26, 'delete': 8, 'replace': 14, 'insert': 4}"
0,like you could n't smell this turkey rotting from miles away . ,lk uycu could nf sell tghisn tunkey totting frm viles wad i,"{'total_alterations': 18, 'delete': 6, 'replace': 9, 'insert': 3}"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featurnf qf dangerloustly seducive perforbmanse tfiom thep rzeat anil ajuteuiw o e` falde  vers h samr peripod a qufmann mws `n qullts j wh mtr unsettlingly realikstc results s,"{'total_alterations': 54, 'delete': 24, 'replace': 12, 'insert': 18}"
0,"if the first men in black was money , the second is small change . ","bf tge first mfefn ip ablack wras money t,s thwe seyconnd s sxmalq chage ","{'total_alterations': 18, 'delete': 3, 'replace': 5, 'insert': 10}"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seoems fol ie tde filg lid aboxt tnh oro n ripping pople gf without evesp tuetting yheum convciousy kow gou hv dcne w,"{'total_alterations': 35, 'delete': 10, 'replace': 17, 'insert': 8}"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","op yohis bvicky toxqic , taldpohle fs veruyf mdzuch r rtgep n thg rghnt direction  with its blnd rofl fkankress c civililtny nd comoassio fr","{'total_alterations': 37, 'delete': 8, 'replace': 12, 'insert': 17}"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","tlese a a fyaric s omplen ikdeas ere , anx fpedings phat profuydly depen th f","{'total_alterations': 24, 'delete': 11, 'replace': 9, 'insert': 4}"
0,has all the depth of a wading pool . ,haa lcl tge dewh of n wadijg pool .f,"{'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3}"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",tmoco often k the viee si ntv rvacting td hmor st much aw thmy aure wuning bac in repugnance n,"{'total_alterations': 27, 'delete': 9, 'replace': 11, 'insert': 7}"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","fm dozj 'tt fmid having fy hartstrings plld , bul mdoq n't rea bd like z fowl .","{'total_alterations': 22, 'delete': 7, 'replace': 8, 'insert': 7}"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",lg sutud unu shades of gray v ofhferinm itself ukc n whubtle prlotp maneuversf ...,"{'total_alterations': 21, 'delete': 4, 'replace': 6, 'insert': 11}"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a roado e, elodcamatic esstrogexn uopera taz 's pbrety yaoxic onu iti owbcn rghdt .","{'total_alterations': 22, 'delete': 5, 'replace': 6, 'insert': 11}"
1,"a gripping movie , played with performances that are all understated and touching . ", grtipwing dovig fq plyed zivh perfotrminces thab he all znderstated a oufhing j,"{'total_alterations': 24, 'delete': 9, 'replace': 9, 'insert': 6}"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",sthm aivd exad pvrformanmes sstpain itnterest jnd fempthy iz bjur the journey irm fam mre iteresxing hacn zth fia deqtnation op,"{'total_alterations': 37, 'delete': 13, 'replace': 11, 'insert': 13}"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wifce is ymn actcss is r utdterlys zchrming frnch cvmedy tbt keelsi e acmrican nl sensqbilitw aq szle ity ys dirtuallly izy iown hollywwood emake ,"{'total_alterations': 43, 'delete': 13, 'replace': 17, 'insert': 13}"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",eey dawsce becodmos aqbou seuction t wreyre backstabng and dbewtrayals aj celebratd z acdo sbe ibs currmeancy r,"{'total_alterations': 32, 'delete': 11, 'replace': 8, 'insert': 13}"
1,the story and structure are well-honed . ,he stry nv stkructuae ce ebll-honed l,"{'total_alterations': 12, 'delete': 5, 'replace': 5, 'insert': 2}"
1,a strangely compelling and brilliantly acted psychological drama . ,f stfangelyf compqeling xnd brilirantly arttd pschologkical dralmxa p,"{'total_alterations': 18, 'delete': 5, 'replace': 5, 'insert': 8}"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","thiis iq  story e two misfits hoe w nm't qstans as cihpnce xaloe , u toether uheoy xre magnificnt .o","{'total_alterations': 28, 'delete': 10, 'replace': 8, 'insert': 10}"
0,it 's not the ultimate depression-era gangster movie . ,s xws nt rth urtimate depression-erca gangte hvie n,"{'total_alterations': 16, 'delete': 6, 'replace': 7, 'insert': 3}"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",..x. g stoxr s hatve n'tt saen wl tphe big screee bdfre  anud t hs hi tory that e aa ameuicans f daxnd human ueoings t showufd know .,"{'total_alterations': 35, 'delete': 9, 'replace': 13, 'insert': 13}"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gvivss youd tnp cteadyi pulse ojf lioe  aw beaurtiful cty viewd tnroqgh tuh hyexs of a qchracter fo ,b iz dpite o taic lols ranm iincreasing decrepituwe ng knowr n his lbrones tlat hip rs o jf thpte lucdkiest meqa alie .q","{'total_alterations': 60, 'delete': 16, 'replace': 21, 'insert': 23}"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ", bp j gorgeou il sprablinyg swacshbucikler mhao dlovers its diversihrons yain grand v uncomplicated fashjon om.,"{'total_alterations': 31, 'delete': 8, 'replace': 9, 'insert': 14}"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",..t desxignedm wzo prwovide  miv ofq dmils abd evars x p crossroadgs v'' instqeak provkes xh yhandful ov unintpentonal howlerd anduu numerom ywwn ,"{'total_alterations': 41, 'delete': 12, 'replace': 12, 'insert': 17}"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "," erye ng moe i ulbl z sreotches m, withh enfirelu qtoo uch fcus on eal preparatioz bad iglolob constructkiwn .qk","{'total_alterations': 33, 'delete': 14, 'replace': 6, 'insert': 13}"
1,"this is a good script , good dialogue , funny even for adults . ",tuis i nu good scriptr  od dialogue  fuunyy vn xfor pdultds b,"{'total_alterations': 18, 'delete': 7, 'replace': 6, 'insert': 5}"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","tnere  ver ltle dmjad qo pprehensio g anyd thougx uj lite them cretepy eidejas , thvd rle zt executard ith anything mwor tkcn pprfubctory kll w","{'total_alterations': 42, 'delete': 15, 'replace': 16, 'insert': 11}"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,woyh watchig fow zongs jon ds peqformane  qad dr twce wan igt documelnts a culture i twe throojes fa rapid chnje yw,"{'total_alterations': 33, 'delete': 11, 'replace': 12, 'insert': 10}"
0,it 's everything you do n't go to the movies for . ,it ' eveprthing qu doj ot go to the mvsies for .,"{'total_alterations': 14, 'delete': 6, 'replace': 4, 'insert': 4}"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","tmhoe lio khng wgas c roanying suecss when inw gabs reileased eigchpt yer ag m but on imafmx it seenmus bete p,j nno jusnt biggger .","{'total_alterations': 34, 'delete': 9, 'replace': 6, 'insert': 19}"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . "," fitfdullyx amusing romp thwt , ic nothid felseq qv, kwil arppal j fans f ralcolm inr tone mivddle anub gt pubescenf itqar u rankie jmniz ","{'total_alterations': 38, 'delete': 9, 'replace': 16, 'insert': 13}"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ", peletable an triguing thrxllero filed ith lrprises lc ren hy lmys is  oriina ,"{'total_alterations': 26, 'delete': 14, 'replace': 10, 'insert': 2}"
1,"it is amusing , and that 's all it needs to be . ","it gs asing , rndd tht aqs all ixet needs  be h.","{'total_alterations': 13, 'delete': 5, 'replace': 3, 'insert': 5}"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","tlils rt-mo is d duqb nu ov lexploitzative i itsp violence that ,z yironjically ,xc i becsomeu everyshhng hat the rathbjr climrsy origbna tas railin xagasinst ru","{'total_alterations': 44, 'delete': 9, 'replace': 18, 'insert': 17}"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","diector oe photpgrcphy bnit deelhoxme shye fthke lovim  delicious cqlorvs , nd hne cmstumesl akd cset tarye ggane w","{'total_alterations': 33, 'delete': 8, 'replace': 16, 'insert': 9}"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",iwithocut evecr zbecoming dvdajtic l direbtctor cpablos cakrrere exsertly yeeves tyhhs novejistif wytory jf tangled interrelationsvinps akndj comlexj moaclity nc,"{'total_alterations': 40, 'delete': 6, 'replace': 16, 'insert': 18}"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",sopezthing akin uto qja japanse aicek hroug thq lookiege glass zm xcest qhat dit jiseems e taskke itgelf faerh qzore sriously ,"{'total_alterations': 34, 'delete': 10, 'replace': 7, 'insert': 17}"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",haviong tah thd gkood sense fot crs actbos hm acrze ab entrally speakiqg  adoled y e movie-sgoing pulc z knhuri ten lges tirrific perfyrmances frohlm theam fll s,"{'total_alterations': 47, 'delete': 15, 'replace': 17, 'insert': 15}"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",theru gss tx mtcfh falsenss o tbheo jcond half  and wsa bganp as an nriguing lnotk a yut fizzlebs ilnto j diull  ridciculouu attemptj va jeart-tuxging v,"{'total_alterations': 44, 'delete': 16, 'replace': 14, 'insert': 14}"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,im mendes xs beme valedtorian  thsh snhoox fx sct tlaandings anmd easy havys ouke .,"{'total_alterations': 25, 'delete': 10, 'replace': 9, 'insert': 6}"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,mvxy ewaken discutssion uoe hthw kernxedy asisassiation kt ahifs fictaiogal silm loosj ae r pabl rathei thsnp for the big scrveen ,"{'total_alterations': 38, 'delete': 14, 'replace': 10, 'insert': 14}"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","firdat-time riter-sirector sey cshowns f rerkable xft fo wtortelling wth tcie mong u, efflectivem litthlwe flm s","{'total_alterations': 34, 'delete': 12, 'replace': 14, 'insert': 8}"
0,"at its worst , it implodes in a series of very bad special effects . ",at itas wors  i irplndes iqnz  series of veryis bad speciacl effcs ,"{'total_alterations': 19, 'delete': 7, 'replace': 6, 'insert': 6}"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,i s gmeate eqwapist efun tcot racreates a flacm anw time tha wialu never apen agmi j,"{'total_alterations': 25, 'delete': 7, 'replace': 14, 'insert': 4}"
1,"the jabs it employs are short , carefully placed and dead-center . ","phhe jnas igt eoploysj ase shdt , careully pled awnw ndead-cexter d","{'total_alterations': 19, 'delete': 6, 'replace': 6, 'insert': 7}"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",jh fiwmj wfla lizem hen t shouzd peeak od ms mork misscd opobrtunity anl trifle than dwrk rd decadeknu truffle .mu,"{'total_alterations': 32, 'delete': 7, 'replace': 16, 'insert': 9}"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,dadne i ia engaginu look aas rthfe conyroversial eznymous anbp fiercblyv athkjistic hagero b,"{'total_alterations': 25, 'delete': 4, 'replace': 10, 'insert': 11}"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",fgg none ucnfamiiar wnjh pentavcostalv pracces nc general qnqd thaatgical penoenon okg hel huusec f ptrticuar m  cs vn enye-openerk go.,"{'total_alterations': 41, 'delete': 16, 'replace': 12, 'insert': 13}"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ",jmr. isai il a vercy obiginal asist ib his mdiutm  aud whnt time s ia nthsere ?,"{'total_alterations': 21, 'delete': 6, 'replace': 8, 'insert': 7}"
0,my reaction in a word : disappointment . ,fmy reacsigon o a pwrd q disavppoiltment .,"{'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5}"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylo appears ja haa blobwo zis entirez bmudgezt on soundtgpack righsp jwd cuhad notting aegft voveqr pfhor jeoks .z,"{'total_alterations': 30, 'delete': 5, 'replace': 9, 'insert': 16}"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,s rubjehct aihe ttrhis skhould jlinspire reaction iv pts audiefncz  tht piknist doe not f,"{'total_alterations': 24, 'delete': 6, 'replace': 7, 'insert': 11}"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","while unaifputed r z't exlatly a hgh ,fe bit i an griptikg  tid llttvle movcfe rht akcs mr. hi higel rjhan eht 's been n a whilue r","{'total_alterations': 37, 'delete': 12, 'replace': 15, 'insert': 10}"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . , taes tlemt us mpake s lifelesr molvie abtu the most heinou mwn syho mevefr xlivd y.,"{'total_alterations': 24, 'delete': 7, 'replace': 10, 'insert': 7}"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",esrite mhe 2gyd ajniation m ahj wildx thorberryss mcovii makms jo  surpibsingly cinemat fexprience g,"{'total_alterations': 30, 'delete': 12, 'replace': 8, 'insert': 10}"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",whethxr oou ike rtpp music l loatlee  i myouz c n't xny ewthehr hm tagic lboss gof twoc young e in ewthe pmaime o ther tlemt  jhe poweo jf thih movie .,"{'total_alterations': 43, 'delete': 16, 'replace': 15, 'insert': 12}"
0,directed in a paint-by-numbers manner . ,diaectd swn j paint-b-numbeus manwnrr a,"{'total_alterations': 12, 'delete': 3, 'replace': 6, 'insert': 3}"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",wvelocity reepresets everyhng wronyg ilh 'h'b inepedent ifil 'v asrw ip ocommodivfied d sold-owp ccontcept locn vfhe americn filmmxking xsene w,"{'total_alterations': 40, 'delete': 12, 'replace': 8, 'insert': 20}"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",ivt es hhfe cpharm k thsen rigiqnal amercanx hodd mones k cfesting os tsheh gorgfohs v ramshackle lagdscap of tyhe filvmumaker 'ss motherland gp,"{'total_alterations': 40, 'delete': 8, 'replace': 16, 'insert': 16}"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . , steven soderbegh 'sl  solari 'd vas q failure i ss a yglorioua faroure .,"{'total_alterations': 21, 'delete': 9, 'replace': 5, 'insert': 7}"
0,the film tries too hard to be funny and tries too hard to be hip . ,thgen yilm tizes toqo hard to e fzunny and tries owo trd to be hipa yt,"{'total_alterations': 18, 'delete': 6, 'replace': 2, 'insert': 10}"
1,filmmakers who can deftly change moods are treasures and even marvels . ,filmkers wsuo cdz daftly chunle mqocods urhe treasures nd evc arvels e,"{'total_alterations': 21, 'delete': 5, 'replace': 12, 'insert': 4}"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",t ealitys to tce uew live-actiok pidnocchiow  mdireted  coowrwote nd stharre ik ordersg oy ie grotesqu n,"{'total_alterations': 31, 'delete': 15, 'replace': 5, 'insert': 11}"
0,manages to show life in all of its banality when the intention is quite the opposite . ,yanages tuy ihos xlife nn asllv op ity banality whut te entention s juite th bppositte ,"{'total_alterations': 24, 'delete': 5, 'replace': 13, 'insert': 6}"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",iit 'ed so gqd that ts reentles f oluished wiyp wncan witpstan net zly ined schol productions b kbut xcven toiver parxker 's msovie adaptatipd t.q,"{'total_alterations': 41, 'delete': 12, 'replace': 14, 'insert': 15}"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ",hile bj hic p has learned w trcks x thlu icks alni mre nt enough t salvage tips lineloss bocxihg dfilm ,"{'total_alterations': 31, 'delete': 13, 'replace': 12, 'insert': 6}"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",toyn txe els io thzo lng comis ao simidlardy mowrosa afno humoless horo moviem thyft  althoaigh flxawd i ik k  comtended qfofr icts straiqght-ahead approacv to crceepiness z,"{'total_alterations': 49, 'delete': 16, 'replace': 12, 'insert': 21}"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,wdhat wtals ogce orcxiginal sasm been co-ote sno freequwntly xat it n sem pedestrxrn r,"{'total_alterations': 25, 'delete': 9, 'replace': 6, 'insert': 10}"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . "," spellnbnding afrhan filvm abodt ghe modern conditof ifp rootessess ,k q tae experbiencxed a milyious arond tb goobe sn","{'total_alterations': 36, 'delete': 12, 'replace': 16, 'insert': 8}"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ",zit wils gip evjen viewelsa whovp age n' sinterlested in vp f ms vyit uqs to he hearit ofl amlrica soiety ixr u unnerving way .s,"{'total_alterations': 34, 'delete': 10, 'replace': 9, 'insert': 15}"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,m romanticu cmed enriched xby  shab zyoe qsor manners nb oores nl,"{'total_alterations': 19, 'delete': 5, 'replace': 9, 'insert': 5}"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,cte chacactor ol aigzaug ixr nott xsfficiently devetlopjed i suport apm uflm convctructed arosknd himc .,"{'total_alterations': 28, 'delete': 5, 'replace': 10, 'insert': 13}"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","i ' of thl quylityq ou a sessjer hariso forr mmovwie z eix days e, sqeen nilhgts n mabe   zthat dreadful sabrowina temahe .","{'total_alterations': 34, 'delete': 12, 'replace': 9, 'insert': 13}"
1,"beautifully observed , miraculously unsentimental comedy-drama . ",bdeatifully obdsejrved jp miraculoousle unsentimenugtal comedy-idramb ,"{'total_alterations': 14, 'delete': 2, 'replace': 4, 'insert': 8}"
0,a sequence of ridiculous shoot - 'em - up scenes . ,j sequenc qf riaiculous seoot - 'm f ukh scenes z.o,"{'total_alterations': 14, 'delete': 5, 'replace': 3, 'insert': 6}"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,x refkshingly uincisie is grpnt thzl fo the fst xtime h cgll lrobably sppeavl mogrg po ruys han no their girlfriexdqs h duag emhem te nis moavme tr ihe hugh facir j,"{'total_alterations': 48, 'delete': 14, 'replace': 25, 'insert': 9}"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,(a a lj dd uttrery ccarminc fnj hilaridus ilm txiat remindekd me oy thj biest q thhp disneyp tomedites fom te 60s ,"{'total_alterations': 31, 'delete': 6, 'replace': 15, 'insert': 10}"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",thebe f nz't nmaray anough dn hreq  drspitoe tyhe uprelsence of xoe zpfealing eingrhdients h,"{'total_alterations': 26, 'delete': 6, 'replace': 12, 'insert': 8}"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",nine quzeens s nrtv bnnly ahban eak frightningl capable detut andn gfenre pxecg y buth aly dat snapshotg f n dangproup podlitical situation oobn te varg q zoming v s hyad .,"{'total_alterations': 47, 'delete': 12, 'replace': 17, 'insert': 18}"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","taa directrk ows how m aplf textuau glo , bt h portrait of eo-as-war is sircictly sitcom ","{'total_alterations': 29, 'delete': 15, 'replace': 10, 'insert': 4}"
1,old-form moviemaking at its best . ,old-foiym modiemking  mtv bes p,"{'total_alterations': 10, 'delete': 4, 'replace': 5, 'insert': 1}"
1,leigh 's film is full of memorable performances from top to bottom . ,leignh 'is fgjlm  full o emoable perormances feroom tod pbo bozttm w,"{'total_alterations': 20, 'delete': 8, 'replace': 4, 'insert': 8}"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",thanl  swott 'uz charismatic rgeh ankdn eisenberog tt swee nphe d rgogewr doge is nne off tqe mo compelqling varatons zon jn khe combpanyb of enl ,"{'total_alterations': 43, 'delete': 17, 'replace': 12, 'insert': 14}"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",thuh aoonlighn mille zsl rpete wth achclaomed actors wndj acresses awb tckgles a asubject tt ' potentilly mofwing h tt moiz h ztoo predicable angd to self-cinsctious n reap m level  high dbraa p,"{'total_alterations': 59, 'delete': 25, 'replace': 19, 'insert': 15}"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,q greatoi ensemble cat cu n'wg lijh this deartqelt enterprise oxua fl e famzliar r,"{'total_alterations': 23, 'delete': 4, 'replace': 14, 'insert': 5}"
1,one of the more intelligent children 's movies to hit theaters this year . ,oned k thu morxe ntelligemnt chizdretn 'ls movies tod hfoit thevtebs hxis rar fj,"{'total_alterations': 21, 'delete': 4, 'replace': 7, 'insert': 10}"
1,it 's fun lite . ,iqt 's funf lite a,"{'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2}"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,qzou wi emerrge with as earer view ow o e getmrs ofz justice giyd vn ndf tne eahth reparh cdome z azhare artime alongsi tht farm rtgeport x,"{'total_alterations': 41, 'delete': 16, 'replace': 14, 'insert': 11}"
1,"smart , provocative and blisteringly funny . ","mar ,m prvocatie n byisterinely sunnay s","{'total_alterations': 13, 'delete': 7, 'replace': 3, 'insert': 3}"
0,do not see this film . ,dgo not usge zhis ilm .,"{'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3}"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","lss dizzyilng thcfan juse diz b,z gth jaun as upracticablly oyvr before iz begen u","{'total_alterations': 23, 'delete': 8, 'replace': 5, 'insert': 10}"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",philp the ixceas vaout techno-satation jore fak bfrom iovehl  ey 'e pvreseted wipch f wry dqarkw bghumor o,"{'total_alterations': 30, 'delete': 9, 'replace': 9, 'insert': 12}"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ",fxopr movie loersu  well s opera lovrrs d tosm is b real treat t,"{'total_alterations': 18, 'delete': 7, 'replace': 6, 'insert': 5}"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","atnhis is fe soft f rly acwon hvlick whee ne concindence pcmmls pnothe  narratse neczessity bs a drunken rodundhouse ,vq am whateuver pansesx forc logcy sx  facltoi af the lt lsot deyvicv lreft stndig p","{'total_alterations': 59, 'delete': 25, 'replace': 13, 'insert': 21}"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",f cymu de  ctosr h cn rate co tuhe vseaach fqr innerr peacqe be daramatially deiting thx livcs on othero onstagy rg then esthei 's estry is m compzellking queg vor trut oo,"{'total_alterations': 50, 'delete': 20, 'replace': 14, 'insert': 16}"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,feers gbtoo fomulic yndm qo amilir ao pyodue tth transgressiv thdillp  eal undeoground wfjork ,"{'total_alterations': 30, 'delete': 14, 'replace': 9, 'insert': 7}"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,...a wityh `w` qe qourn idmntity 'j wve retr et the more treadiitional aciox geae d.,"{'total_alterations': 24, 'delete': 8, 'replace': 7, 'insert': 9}"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",itm haunm xfyou  yu ca d't foget wt g o admbire its concepton av ae uablo a rezonve some wf tsfe confuseons zyou ua owhil waqchjng it .,"{'total_alterations': 39, 'delete': 13, 'replace': 17, 'insert': 9}"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",uwiter/director jo casrnahan k'z gwriwmy crme damag is  manual  precinca liches c bt dto mowvxes beast ejvough to cozr itwbs rlunk dicloue nd lpsesk in lomicp c.,"{'total_alterations': 46, 'delete': 17, 'replace': 10, 'insert': 19}"
