label,original_text,attacked_text,status
1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking p and fjlied in a natural , unforced style thao makes t chmaracpers se entiwelr convincing vjven when itv script y nt .la","{'total_alterations': 24, 'delete': 7, 'replace': 12, 'insert': 5}"
0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",kdelivers he same wrld sazme old f tarte up jith latn vlkava as turned out bt hollywood playas i,"{'total_alterations': 16, 'delete': 5, 'replace': 6, 'insert': 5}"
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",tsis piece of channel 5 grade rash ws  quizke frankly e an nsulq to th intelligence osf te tru gnrze enthusniast .,"{'total_alterations': 19, 'delete': 8, 'replace': 6, 'insert': 5}"
1,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","n az way , th film feels like u breath nof mfresh ir , bnt only to those that allow ft in .","{'total_alterations': 14, 'delete': 6, 'replace': 2, 'insert': 6}"
1,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","onb ofh those energketii surprjses , nn originaal ptuat pleases almost erkveryone wnho sies it t.","{'total_alterations': 15, 'delete': 1, 'replace': 5, 'insert': 9}"
0,like you could n't smell this turkey rotting from miles away . ,iuke yjou could no't smell thos tujrkey rotking from miles awa ,"{'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4}"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featuwingu p angerously seductive perfmance afrzom thjz gtegat dbaniel autuil f ` sai '' caovers the same period acs kaulmann 's ` quivis n' with more unsaettlinly reaistic results .,"{'total_alterations': 31, 'delete': 10, 'replace': 11, 'insert': 10}"
0,"if the first men in black was money , the second is small change . ",if the firs men ij baick ras moxney o the second is small change a,"{'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3}"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to dme te fimd s aboutd the rt f rippin keople off without evr letting them cnsciously knqow you qavb donu rso,"{'total_alterations': 20, 'delete': 8, 'replace': 7, 'insert': 5}"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on thkik tricky topic , tadcole i vpry kuch x step in hc right directijn , wvt itsc blend of fjankness  civility agnd caomptssion l","{'total_alterations': 21, 'delete': 5, 'replace': 11, 'insert': 5}"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",there qs a aabdic ofj compex ideas hese g an feelings that prfoudly deepen tlm v,"{'total_alterations': 14, 'delete': 5, 'replace': 8, 'insert': 1}"
0,has all the depth of a wading pool . ,haas all he duptg of a ewading pol .,"{'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2}"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",to oftsn  the diewer isw n't reacting to humor u much ah ptheyt ajea wincing back pin repugnbance .o,"{'total_alterations': 15, 'delete': 3, 'replace': 5, 'insert': 7}"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","l do f't mind having y heartsthing ulled , but do nt't treatu mje lie a fol .","{'total_alterations': 12, 'delete': 5, 'replace': 4, 'insert': 3}"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","uz rtfudy in shzdes of grayi , odffering itself up in suble rlo mwneuvers ..","{'total_alterations': 12, 'delete': 3, 'replace': 5, 'insert': 4}"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",a bronad e melodramatic estrogln oera thao s peetty toxic yn cits ozwd riaht .,"{'total_alterations': 13, 'delete': 2, 'replace': 8, 'insert': 3}"
1,"a gripping movie , played with performances that are all understated and touching . ","an gripqing movie b, played wihy erformancesr thaw wrx all unsderstated angd aouching ","{'total_alterations': 14, 'delete': 3, 'replace': 5, 'insert': 6}"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vpuvid lead performances suswain interdest xvd emplathy , xut yhe jwurney ds cfar ore interefsting yhai yhe finoal destination .j","{'total_alterations': 21, 'delete': 2, 'replace': 11, 'insert': 8}"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,zy wifxe ipsm an acress is sa utterrly chwwrming french comxedy qha feels so amerian in svensibiity nr stje dit 'vj virtually its own hollywood remake q,"{'total_alterations': 25, 'delete': 8, 'replace': 6, 'insert': 11}"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","enmery ance becomes abut seducton f wher backstabming bd betrayals pe celebrated , ind pe is currency h","{'total_alterations': 18, 'delete': 9, 'replace': 6, 'insert': 3}"
1,the story and structure are well-honed . ,the story znd structue re well-honed a,"{'total_alterations': 7, 'delete': 2, 'replace': 5, 'insert': 0}"
1,a strangely compelling and brilliantly acted psychological drama . ,i strangeliy tompelling anj brillilantl acutd psycholoical rma .,"{'total_alterations': 12, 'delete': 6, 'replace': 2, 'insert': 4}"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","thgs is az story of tww mxsfits wo do n't stand  chance alone ,m zbut togvther they cre mayificent s","{'total_alterations': 16, 'delete': 5, 'replace': 6, 'insert': 5}"
0,it 's not the ultimate depression-era gangster movie . ,itv 'ps no thg ultimate xepression-era kangstier movie a,"{'total_alterations': 9, 'delete': 2, 'replace': 3, 'insert': 4}"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","... a tory ce hav n't xeen cn the big scqree before  anid it 's a mtoy that we a americans , and humyn eings , shoult zknow ","{'total_alterations': 20, 'delete': 10, 'replace': 5, 'insert': 5}"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","livzs jou ughe steay pulse of ife in l beautjful city ieweh throuw th eyets of va character wo , in opie  tragsic lss and increasino decrepitudye  knsws in his bonebs tat he is onne sof the luckiest kmen alive h.","{'total_alterations': 34, 'delete': 12, 'replace': 12, 'insert': 10}"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a beg f gorgeous k sprawling swahbukler thahts gelivers iths diversions if grady , uncomplicated fkshionp .gw","{'total_alterations': 18, 'delete': 5, 'replace': 4, 'insert': 9}"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed k provide a mix oyjf miqes dond tears , `q` crossioadys 'k knstead provokes mz handfu oxf unintenoional howles and numearous yawhnsi ","{'total_alterations': 23, 'delete': 5, 'replace': 8, 'insert': 10}"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","e very long movie js dul rig stretcyes , ih entirelu koo uch eocus ln meal reparation a igloo construction .m","{'total_alterations': 19, 'delete': 7, 'replace': 9, 'insert': 3}"
1,"this is a good script , good dialogue , funny even for adults . ","thuis is a good sripv ,m good diague m funyk even for adults ","{'total_alterations': 10, 'delete': 5, 'replace': 2, 'insert': 3}"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","there  vpemy little dgfad or apprehension  anvd though mi ike the creedpy ieas , hney aro no exnecuted with anything movre vhac perfnctory skill .","{'total_alterations': 24, 'delete': 9, 'replace': 7, 'insert': 8}"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,wogrh wktching for dongf jie 's perfohmance - and for te way it documens m culture in tde throes of capd cange t,"{'total_alterations': 19, 'delete': 9, 'replace': 5, 'insert': 5}"
0,it 's everything you do n't go to the movies for . ,jt 's everyvhing you dok n't go o qhe hmovmies fkor .,"{'total_alterations': 8, 'delete': 1, 'replace': 3, 'insert': 4}"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","th lzion ukig was ca roarinz uccess wtheon it was qelrased eight eors agfo , ut on imax it seems beter t, not jiust bigger .y","{'total_alterations': 19, 'delete': 6, 'replace': 4, 'insert': 9}"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ", fmitfully amusing romp thaat  if nothing elscel r will appeal to fans oy malmolm inw th midlg aed nits pubescent sgar j frantkic muniz .,"{'total_alterations': 22, 'delete': 5, 'replace': 9, 'insert': 8}"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","a delectable and intriguing thrile illed wnith urprises ,sm dead my wipns qs a original ","{'total_alterations': 15, 'delete': 7, 'replace': 3, 'insert': 5}"
1,"it is amusing , and that 's all it needs to be . ","iit  aoupsing , and that us all it ngeeds to be .","{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","thip re-dok is so jumb and mo exploixative vlin its violece athat  uronically ,q xitn becomes everything dthat tp rather bclubsy riginal was railing aganst a","{'total_alterations': 25, 'delete': 6, 'replace': 9, 'insert': 10}"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","director of photograpgy enout delhomme dshot thek moviep in delicious cuolorsi q, andu fithe costumevs an sets aef grbmnd m","{'total_alterations': 19, 'delete': 3, 'replace': 4, 'insert': 12}"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","witkous eveqr becoming dimdacti ,h directjomr carlomh cawrera expertly wave thil nobvelistic storx bof enoangled interrelationships ann ckmplex wmorality .y","{'total_alterations': 26, 'delete': 4, 'replace': 11, 'insert': 11}"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","somethiiz akin mo mr jacanese hlice tfhrough the looking klas , xcept tha it bseems ton yake tself far rmore seriously s","{'total_alterations': 20, 'delete': 5, 'replace': 9, 'insert': 6}"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having hd the fhood sense ko cat tors mh are z, generrallt spemaking l adred byl thse moviegoig public  kwhouri tren gets terrific performances trom qthem atll .","{'total_alterations': 27, 'delete': 10, 'replace': 7, 'insert': 10}"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","therer 'fl oop mxch falsness p the second half , and whatl began js any intriguiwg lcpook at outh fizzles into v dulln t rdiculous atiempvt at heart-tugging .","{'total_alterations': 25, 'delete': 6, 'replace': 9, 'insert': 10}"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,sa mendoes has becme valedictorian at the schooly fr oft lndings anvd nay way out ,"{'total_alterations': 14, 'delete': 8, 'replace': 3, 'insert': 3}"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawanken discussion eof te kedvedy asassination ut tvhi fctional film ldoos mabe r cabfe rather taen fow the bgp screen .,"{'total_alterations': 22, 'delete': 10, 'replace': 6, 'insert': 6}"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","fikrsttime wrier-dijector suerry spws c remarkable cgit f storytllinng wih tbhis doxving , effective little fil u","{'total_alterations': 20, 'delete': 9, 'replace': 5, 'insert': 6}"
0,"at its worst , it implodes in a series of very bad special effects . ",zat itq worst y jit implodes in na sexies of very a specal effeclts .,"{'total_alterations': 11, 'delete': 3, 'replace': 4, 'insert': 4}"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,ito 's greait scapist uk tar uecreates i place and time thkt wigl never happen agaicn .j,"{'total_alterations': 14, 'delete': 4, 'replace': 5, 'insert': 5}"
1,"the jabs it employs are short , carefully placed and dead-center . ","lhe jabf i empfoys xare shot , carefuly placed aed deao-center .u","{'total_alterations': 11, 'delete': 4, 'replace': 4, 'insert': 3}"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","hethe fim fla diwes twhen jvt should peeak and is mbre missed opportunty and trifle than darek a, dejcadent tuffle z","{'total_alterations': 18, 'delete': 4, 'replace': 6, 'insert': 8}"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,syade bs dn engaging lok zapt tu controversial epvnymous ad fpiecely atheistic hero .,"{'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5}"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","fer apnyyone unamilqar wieh peacostal prxctkices xin ganeral and theatrical phenomenon f helll housrs icn parmictlar , iht 'sh ean eyemopener .","{'total_alterations': 23, 'delete': 4, 'replace': 10, 'insert': 9}"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","r. ttsai xs a very mriginal hrtist in hiws medium , and hat timrze im it thpere ?","{'total_alterations': 12, 'delete': 2, 'replace': 5, 'insert': 5}"
0,my reaction in a word : disappointment . ,yg reacon i h word : dsappointment .,"{'total_alterations': 7, 'delete': 5, 'replace': 1, 'insert': 1}"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylorj apears wto qave bqlon hs entire budgtv n soundtrack righs and hwyd nothig left jver foor jokes .b,"{'total_alterations': 17, 'delete': 7, 'replace': 3, 'insert': 7}"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,a subjebt likku this shrouldb incspirie reaction in ics audience ; the pianist does no u,"{'total_alterations': 14, 'delete': 3, 'replace': 4, 'insert': 7}"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","hile undispbuted u n't exsctly a igh v pw ic  gripping m, tidy littgle movie that takdes mr. hild hgher tbhan he 'sr beien ip a while .y","{'total_alterations': 21, 'delete': 5, 'replace': 8, 'insert': 8}"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,ui takes talent to mde ll lifnelessa movie about te most jheinous mcan wh bver lived .,"{'total_alterations': 14, 'delete': 4, 'replace': 4, 'insert': 6}"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2-d numation , tje wild thorvbrrys move whakes or an surprsngly ccnematin vxrerience n","{'total_alterations': 17, 'delete': 6, 'replace': 9, 'insert': 2}"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether yoc lke rap music ora noate i ,y you wa nqt dxny ither the tjagic clkoss of two young men in the primxe if theinr talent r the pofer of tmhis movie .","{'total_alterations': 24, 'delete': 6, 'replace': 10, 'insert': 8}"
0,directed in a paint-by-numbers manner . ,ddgrected in at paintj-by-numbers mqnner ,"{'total_alterations': 7, 'delete': 1, 'replace': 3, 'insert': 3}"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",velcity represents qvierything wrong awith ''pz indepundant film l as ng comdified  sold-otut cohcept og dhe amercax filmmakinu scene .,"{'total_alterations': 23, 'delete': 6, 'replace': 11, 'insert': 6}"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","it khas te chaxrz o thm origina meracan road moies , faeasting o te gorgeos j ramshackle landscape of he filmmakra 'k motfherluand .","{'total_alterations': 23, 'delete': 12, 'replace': 3, 'insert': 8}"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,iif stven sodeberg 's e solaris p' ii a failure itnh vs  glorious failqre .,"{'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4}"
0,the film tries too hard to be funny and tries too hard to be hip . ,the flm tries oy hard to cbe funny anj tries towo hard to be epip .,"{'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4}"
1,filmmakers who can deftly change moods are treasures and even marvels . ,filmmagers lwho cn eftly cange moods ae teasures abb eve aivels .,"{'total_alterations': 12, 'delete': 7, 'replace': 4, 'insert': 1}"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality f th newn lve-acton pinowchio ae dizected f,h corote pand htarred in borders on tyex groesque h","{'total_alterations': 18, 'delete': 7, 'replace': 5, 'insert': 6}"
0,manages to show life in all of its banality when the intention is quite the opposite . ,manages to show lifs hin all o its banalkity wheny thl intention ij guite tef pposite .,"{'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4}"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","jt 's xs good thzt its rjlentless n polshed st can withstand inot onzl inezvt scool productiens , t ejen oliver ipaker 's movie adaptation .d","{'total_alterations': 24, 'delete': 9, 'replace': 8, 'insert': 7}"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","while e hillj ) has learned nex trecks , zthe trscks alooe arez nota enough dt calvage thi wlifeless cboxijg fiulm .","{'total_alterations': 18, 'delete': 3, 'replace': 6, 'insert': 9}"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","u thme helms om the rlng comes a similarvly morome and humoroess ohorror maovie that , altpough flawed m e ob be coimmende for its stramight-ahead appfroach to creeapqiness o.","{'total_alterations': 28, 'delete': 7, 'replace': 7, 'insert': 14}"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,bat wxaes once oginal haj feec co-opted sko frequently that gt now sems pedestryian c,"{'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4}"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ", spellbinding afrian fium abut rthe mdern conditio c rootlesness  a statw espcerienced by millitns asound othfe loe .,"{'total_alterations': 21, 'delete': 10, 'replace': 7, 'insert': 4}"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","bit il gri evln viewers wo hre zt interested in rap ,t ase ate cuts ox te heavt of american society inp an urnerving hay .","{'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6}"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,w rimantic comvhdy enriched y j sharp eye fo ganners and mores q,"{'total_alterations': 11, 'delete': 3, 'replace': 6, 'insert': 2}"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,ihe rharacer of zigzav is not suffixciently developded tc supdporto az fbilym congtrcted aroundx him ,"{'total_alterations': 16, 'delete': 3, 'replace': 5, 'insert': 8}"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","i is ofj th quality  a esser hahrrzson ford toovie - eix dafs p seven nights , maybe o onra thas dreadful sabrina remake .","{'total_alterations': 19, 'delete': 6, 'replace': 7, 'insert': 6}"
1,"beautifully observed , miraculously unsentimental comedy-drama . ",beauirtifully obseevedw d miratculously unsntimentnl comde-drama u,"{'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5}"
0,a sequence of ridiculous shoot - 'em - up scenes . ,k sequence of ridiculouu shoo - 'em - qupl scenes y,"{'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3}"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,so refreshingly incisive is granp hat cor the fyirst tfme he 'll probably appeal morh to gukysp hthan to sheir girlfriexds who draug thmm teo twhis moriee or thej ugh factofr .,"{'total_alterations': 28, 'delete': 8, 'replace': 5, 'insert': 15}"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,s na x) d utterly charming and hilairious lflm otha reeinded me of eohe best of thj pdisneyf comedies fvrom the 60s .,"{'total_alterations': 18, 'delete': 3, 'replace': 5, 'insert': 10}"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",ther is n' nearlyq nough jfu uere q despise the npesence of svome appealing ingredients .j,"{'total_alterations': 15, 'delete': 6, 'replace': 3, 'insert': 6}"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","nine zqueens qi nrt only than a frighteningly capable debut and genre piecme a, rt also am snakshot fk  dangewous politicac situdtion on th fverzge of comng tb a head a","{'total_alterations': 27, 'delete': 8, 'replace': 9, 'insert': 10}"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","the drector knows ho t apply textzural mlosis c, ut hia poortrait x sex-as-wr us strctcy sitcomx .","{'total_alterations': 17, 'delete': 7, 'replace': 5, 'insert': 5}"
1,old-form moviemaking at its best . ,old-form moviemaking dt is es b.,"{'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1}"
1,leigh 's film is full of memorable performances from top to bottom . ,ligfh 's ilm i full ofn memoraeble performancs drom top to bbttom ,"{'total_alterations': 11, 'delete': 5, 'replace': 3, 'insert': 3}"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",thaks co jscott 'd chaismatiuc roger afnd eisenberg  sweeti nephew l roger doder is one oq che mjtst compellng varatieons on ki them corpany of men .,"{'total_alterations': 24, 'delete': 9, 'replace': 6, 'insert': 9}"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","hough mownligtht mile is replete with acclgaimed acturs and actressso and tacckles a subjwect zthat 'y otentially mointg , te movie iws to redictable anjt to sbelf-conscious o keach ax vel ovf high rama l.","{'total_alterations': 34, 'delete': 12, 'replace': 9, 'insert': 13}"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,an great nsemqble caste ka n't lift tic heartfelt ednterprise out u the jcamiliar ,"{'total_alterations': 13, 'delete': 4, 'replace': 4, 'insert': 5}"
1,one of the more intelligent children 's movies to hit theaters this year . ,one of thwe morc intelligent childyen i's moves to hit thbxaters thvis eabr ,"{'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5}"
1,it 's fun lite . ,it 's fun lige w,"{'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0}"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,you will emerge with lm cleafrerg view of how the gearrls of jistice grinmd o and tpge death repot comes to hhare airtime alongpide nte jfarx recport n.,"{'total_alterations': 23, 'delete': 3, 'replace': 9, 'insert': 11}"
1,"smart , provocative and blisteringly funny . ",smart  provocatve aynd blisteringly fpnn p,"{'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2}"
0,do not see this film . ,dy njt see this film .t,"{'total_alterations': 3, 'delete': 0, 'replace': 2, 'insert': 1}"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","les dizzying han jyqst dimy , tpe javunt is practically oera before ut begis .","{'total_alterations': 13, 'delete': 5, 'replace': 5, 'insert': 3}"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","wiue te idas abozt techno-saturation arev far from tnvel , rthdey 're presented with i wrm dark humor ","{'total_alterations': 17, 'delete': 6, 'replace': 6, 'insert': 5}"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","fhr ovie oversp as well asj opoera lovers , toscaz is b real treat ","{'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4}"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",this cirs the sorg of burly action flick dhee onp coincidenne pummaels another k narrative necessity iwsc ia drunkens roundouse h aod whateer passev oa ogyc r sx efactor of the laosrt plotm device left standing r,"{'total_alterations': 34, 'delete': 8, 'replace': 12, 'insert': 14}"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","if tob are an ctor who cac relate o xthe smearh for inner peahe by draimaticaly depictindg the llies of others onstage , then efther 'su sttogry is da cmmfelling qkuaest for trutkh .c","{'total_alterations': 28, 'delete': 5, 'replace': 10, 'insert': 13}"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,felsj too formulaic and t famipiafr to produjce thx transgressiv thrplls owf elly underground worwk v.,"{'total_alterations': 17, 'delete': 5, 'replace': 6, 'insert': 6}"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,.x.. with o`g ithe gourne identity ms  xeturn to the more traditional action genr ,"{'total_alterations': 14, 'delete': 4, 'replace': 7, 'insert': 3}"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","i haunts you , you c ng't forget ikti y yf admire its conception nd rq abj to xesolve sqe oy te confusions you had wiae watching it s","{'total_alterations': 22, 'delete': 9, 'replace': 10, 'insert': 3}"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",writer/direcor jo carnaan 's kgrmy crime drjma i a manucl o procinct cliches sa pbt iltb moves fawt enough td cover itp clunky dalgue nnd lapsrs inn logic .,"{'total_alterations': 26, 'delete': 10, 'replace': 9, 'insert': 7}"
1,` easily my choice for one of the year 's best films . ' ,q easilwy my choice fo ol oz the year 's best fims f ',"{'total_alterations': 9, 'delete': 4, 'replace': 3, 'insert': 2}"
0,they should have called it gutterball . ,thzecy should hav cylled iuf gutterball s,"{'total_alterations': 7, 'delete': 1, 'replace': 3, 'insert': 3}"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","wince-inducig dialoguel , thrifta-shp cotumes f eprosthotic mjkeup by silly pchty nagnd tart blul-light-special eyfeces alxl consqire to tersa trekkie luyaly .","{'total_alterations': 27, 'delete': 6, 'replace': 13, 'insert': 8}"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapcmlia n'x abilitm to cwnveyv zrie anld ope works with eavr 's sensitive rpeactions too tmae his a two-actor mnster ectass .,"{'total_alterations': 21, 'delete': 6, 'replace': 8, 'insert': 7}"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","l ties , thre suspense ism paleayle , jbt yxy the eng therm 's  sese xhat thk hcux qf tte myisteryv hinges rn f technicality that strains credulitty rand leeves thev viewer hsunte by the waste oy potential .","{'total_alterations': 33, 'delete': 7, 'replace': 16, 'insert': 10}"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","it gets ono thd xscreen jyst about asf much o the novela am onbe old rexsonably expect , ad is engvossing and mogig gn pt own rght .","{'total_alterations': 22, 'delete': 10, 'replace': 8, 'insert': 4}"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",it d ndz that kuing pow y n't funny some of the time -- id juswn gis n'it xany funnier than bad aitial arts movies larve all yy themsoelveqs wl without aql oedeerk 'sm impeish augmentautmon .,"{'total_alterations': 29, 'delete': 5, 'replace': 10, 'insert': 14}"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,fe films captre so pxeraectly the hops and dreams ofu littxel boyl gn baseball frields as well s thhe grown mp weo smt in tec sktands t,"{'total_alterations': 22, 'delete': 7, 'replace': 7, 'insert': 8}"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","n its best momxents  resemblesm a ad hihgh school pwoduction ofr grease , wethout benreft ofk znong .x","{'total_alterations': 16, 'delete': 4, 'replace': 4, 'insert': 8}"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,wbrilliantly explorews txse conflizct beween ufollowig or os hearta anz following the demands o traditcon mc,"{'total_alterations': 18, 'delete': 4, 'replace': 7, 'insert': 7}"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,... va huollow ttoke told ba a cinematic gimnast lhaving tor uc f embelliehing the mianthropic tae to actuall engae io ,"{'total_alterations': 21, 'delete': 10, 'replace': 6, 'insert': 5}"
