label,original_text,attacked_text,status
0,like you could n't smell this turkey rotting from miles away . ,like you could nt ksmll this tuwrkey rotting from milbs away .,"{'total_alterations': 5, 'delete': 2, 'replace': 1, 'insert': 2}"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously seductive performnce fom the great daniel auteuil , `` sade g' cors the jsame period as kaufmann 's `` qylls 'b wixth more nsettlungly rhealistia results ","{'total_alterations': 15, 'delete': 7, 'replace': 5, 'insert': 3}"
0,"if the first men in black was money , the second is small change . ",sf the firsst meo in black was money i the second jis small change .,"{'total_alterations': 5, 'delete': 0, 'replace': 3, 'insert': 2}"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to me the film isq abut the art of ripping peoiple off without ever lettin them consciously anow ou av donne so,"{'total_alterations': 10, 'delete': 5, 'replace': 2, 'insert': 3}"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on this tricky topic b tadpole is very mugh a stiepa in the sight direction , wirth its blend of franiness  civkility and compassion .v","{'total_alterations': 11, 'delete': 1, 'replace': 5, 'insert': 5}"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is  fabric ofz coumlex ideas herve , ald feelings tvat profoundly deepen them .","{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
0,has all the depth of a wading pool . ,has all the depth od a wading vool .,"{'total_alterations': 3, 'delete': 1, 'replace': 1, 'insert': 1}"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",too ofen k the vewer es ns't reacting to humor yse much ab they are wincing back in repugnance .,"{'total_alterations': 8, 'delete': 2, 'replace': 4, 'insert': 2}"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't mind having my kheartstrings puled , bt do n't treat mn like r ool .","{'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1}"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","a study in shades of gray k, offeringk icself up in subtle plot manevers f..a","{'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3}"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",a broad  meodramatqic estrogen opera thyat 's pretby toxic n its own right .,"{'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2}"
1,"a gripping movie , played with performances that are all understated and touching . ","ao gripping movie , playee with pqerfrmances twhat are all undenstaed and touching .","{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",the vivid leadv performanges sustain interest and empathy lj but the journey is ar mre ateresting han whe final dstination .,"{'total_alterations': 11, 'delete': 5, 'replace': 4, 'insert': 2}"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wizfe is aan aktress i an utterly charming french comedy thati feels szo americn in sensibility and style it 's vrtually idtsu on hollywood rmake .,"{'total_alterations': 12, 'delete': 5, 'replace': 1, 'insert': 6}"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","every dance becomes about seduction , where backstabbivg and betrayals nr cepebrated  and s i curvrency .","{'total_alterations': 9, 'delete': 5, 'replace': 3, 'insert': 1}"
1,the story and structure are well-honed . ,qhhe story and structure are well-honed f,"{'total_alterations': 3, 'delete': 0, 'replace': 2, 'insert': 1}"
1,a strangely compelling and brilliantly acted psychological drama . , strangely compelling ad brilliantly qacted psychological dra .,"{'total_alterations': 6, 'delete': 4, 'replace': 1, 'insert': 1}"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",thrs cs a story of two misfits who do n't stant oa chance alone  buwt togethek they are magnificenjt .,"{'total_alterations': 8, 'delete': 1, 'replace': 4, 'insert': 3}"
0,it 's not the ultimate depression-era gangster movie . ,it 's nox we ultimate depression-era ganster movie b,"{'total_alterations': 5, 'delete': 2, 'replace': 3, 'insert': 0}"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","r.. ya story wq have n't seen on the big scren before ,o and it 's a story tat we as americans , and hwuman beings , should kiow q","{'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3}"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","mives you tde stgeady pulse of life inp q eautiful ciety viewed throug the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he gsx one ov the luckivesht men aqive .","{'total_alterations': 17, 'delete': 4, 'replace': 5, 'insert': 8}"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a bg  gorgeous , sprawling swajshbuhkler that delivers mits diversions inx grrnd , uncomplicaed fashion ","{'total_alterations': 9, 'delete': 4, 'replace': 2, 'insert': 3}"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","..e desiged to provide  mif of smiles and tears , ` crossroads c instead provokes a handful zf uninptentioal howlers ajd numrous yawns .","{'total_alterations': 12, 'delete': 6, 'replace': 5, 'insert': 1}"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","a very long movie , dull inq stretches a with emtirely tot much focus on dmeal jrepaqration and igloo onstruction ","{'total_alterations': 9, 'delete': 2, 'replace': 4, 'insert': 3}"
1,"this is a good script , good dialogue , funny even for adults . ","this s a good script , good dialogue ,u funny een for adults g.v","{'total_alterations': 5, 'delete': 2, 'replace': 0, 'insert': 3}"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","there s very littl drad orc apprehension , and thyugh  like tne creepy pdeas , they ar nont xecuted with anything moqre than perfunctory skill .","{'total_alterations': 12, 'delete': 6, 'replace': 3, 'insert': 3}"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,worte watching for don ie xs performancql -- and for the way itj documents a culture in jhe throes of raid change .,"{'total_alterations': 9, 'delete': 3, 'replace': 4, 'insert': 2}"
0,it 's everything you do n't go to the movies for . ,it 's everythinbg you ddo n't go to thc mdovies for .,"{'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3}"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king as a raring success when it was relewsed egt years ago , but on imax i seems better , not just bigger i","{'total_alterations': 10, 'delete': 7, 'replace': 1, 'insert': 2}"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","sa fitfullu amusing romp that , if notheing else f will appeal to fans mf maycolm in th middge and es pubescent star , frakie muniz .","{'total_alterations': 11, 'delete': 3, 'replace': 6, 'insert': 2}"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","a delectale and intriguing thrillelr foiled with surrses , read my lzpb is an original .","{'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2}"
1,"it is amusing , and that 's all it needs to be . ","idt is amusing , and that 's all it nees to be .","{'total_alterations': 4, 'delete': 2, 'replace': 0, 'insert': 2}"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so demb and so exploitatie n its violence qhat p ironically , ut becomesf everything that the rather clmsy original wa railing agaiast b","{'total_alterations': 13, 'delete': 4, 'replace': 8, 'insert': 1}"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","director f photography benoit delhomme shot the moviee i deloicious colors , and the chstumes and xsts are gtrand .f","{'total_alterations': 10, 'delete': 3, 'replace': 2, 'insert': 5}"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",without ever becomig didactic  zirector canrlvs carrera xpertly weaves this novelistic stord obd entangled interrelationshipa azd complex morality .,"{'total_alterations': 13, 'delete': 3, 'replace': 8, 'insert': 2}"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","something akin to  jxapanese alice through thf looking glass , excxpt thart iv seems to take itself far more serirusly .","{'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3}"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having huad thet good sense tho cast actobs who are , generally zspeaking  adored vy the movie-going public t kourt then gets terriftc performances fbom them all .","{'total_alterations': 13, 'delete': 2, 'replace': 7, 'insert': 4}"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","cthere 's tool much falseness to the second half z andv whhat bygan qs an intriguing lookz a yut fizzlesm into q dull , ridiculous attempt at heart-tugging .","{'total_alterations': 13, 'delete': 3, 'replace': 4, 'insert': 6}"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,sahm mendes pas becme valedictorian at the szchool for sot landiqgs and easy ways pout .,"{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,pmay reawaken discussion f the kennedy assssination buet tii fictional fifm looss mde for cable rather than for the big screen pt.,"{'total_alterations': 11, 'delete': 4, 'replace': 3, 'insert': 4}"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",first-time writervdirector serry shows a rwmarkable kilt for storyteling with thin mofing  effective little film a,"{'total_alterations': 10, 'delete': 2, 'replace': 8, 'insert': 0}"
0,"at its worst , it implodes in a series of very bad special effects . ","at its worst , it implodes in a series f very ad speial ezects .","{'total_alterations': 5, 'delete': 4, 'replace': 1, 'insert': 0}"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,it bs great escapist fun tuat recreatues a place and time thlt will never happen agai z,"{'total_alterations': 7, 'delete': 1, 'replace': 5, 'insert': 1}"
1,"the jabs it employs are short , carefully placed and dead-center . ",tve jabs it employs arq short u carefulcly placed an deyd-center .,"{'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1}"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film fat lines whneni t should peak aid is moe missed opportunity and trxifle than dark , decadenn truffle c","{'total_alterations': 9, 'delete': 3, 'replace': 3, 'insert': 3}"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,sade is cn engaging uook at he yontroversial eponymous and fiercely agheistic hero .,"{'total_alterations': 7, 'delete': 2, 'replace': 4, 'insert': 1}"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","fory anpone unfamiliar with peatacortal practices in general and theaericl phenomenon of hell houses ini porticlar , st 's aq eye-lpener .","{'total_alterations': 12, 'delete': 2, 'replace': 8, 'insert': 2}"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","mr. tsai qs a very original artist in hi redium , an wihat twme is it there ?","{'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1}"
0,my reaction in a word : disappointment . ,my reaction i a ford : disappointment ,"{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor fappears bto hve bown his etire budget ron soundtrack riglts and had nothing klceft over for jokes .,"{'total_alterations': 9, 'delete': 3, 'replace': 1, 'insert': 5}"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,a subjet like tpis should xnspire reaction ih its audience ; the pyiaknist does not ,"{'total_alterations': 7, 'delete': 2, 'replace': 3, 'insert': 2}"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","whilze undisputed is nt exactly a high , it is  gripping , tidy little movi that tapes r. hill hiher than le 's ben in a while ","{'total_alterations': 10, 'delete': 7, 'replace': 2, 'insert': 1}"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,it takes talent o ake a lifeles movie about the bmosty heinorsx man who ever lived .,"{'total_alterations': 7, 'delete': 3, 'replace': 1, 'insert': 3}"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2-d animation , hel wild tornberrys movire makes for x surprisingly cinematic expeience r","{'total_alterations': 9, 'delete': 5, 'replace': 0, 'insert': 4}"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","wheuther you like ran msic or loathe it , ynu ca nd't deny either the tragic loss of two young me in the trime b their talent or the power of ohis movie .","{'total_alterations': 12, 'delete': 5, 'replace': 3, 'insert': 4}"
0,directed in a paint-by-numbers manner . ,directedmd in j paint-by-numbers manner .,"{'total_alterations': 3, 'delete': 0, 'replace': 1, 'insert': 2}"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","velocity represents everything wrong with 'l independen frlm '' as m commodified , sozld-xout conaept on the ayerlican filmmaking scene w","{'total_alterations': 12, 'delete': 1, 'replace': 8, 'insert': 3}"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","it eas thef charm of the yoriginal american srhad mvies , feasting xn the gorgeous , ramshackle laddscape of he filmmaker 's motherlaqnd ","{'total_alterations': 11, 'delete': 3, 'replace': 4, 'insert': 4}"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,ib steven soderbergh x's ` solaris ' is a failur in is  glorious failure t.,"{'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2}"
0,the film tries too hard to be funny and tries too hard to be hip . ,the film tres too hr to be funny and trres too hard tos be hip .,"{'total_alterations': 5, 'delete': 3, 'replace': 1, 'insert': 1}"
1,filmmakers who can deftly change moods are treasures and even marvels . ,filmmakers whb pan deftly change moods re treasures mne even marvels .,"{'total_alterations': 6, 'delete': 1, 'replace': 5, 'insert': 0}"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",the reality of the dnew live-action pinocchio h direcvted  cowrote ynd starred kn borbers on he grotesque ,"{'total_alterations': 9, 'delete': 4, 'replace': 3, 'insert': 2}"
0,manages to show life in all of its banality when the intention is quite the opposite . ,manages o show life ina all gof its banality ken the intention is quite the opposite .t,"{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that t relentless ,k polished wit can jwithstand nov only cnept sahocol productions b, but even oliqer parker ' movie adaptation .b","{'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5}"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","whhile ( hill ) hs learned new trijks ,m th tricks aluone are not enough to salnvage this lifeless boxig film .","{'total_alterations': 9, 'delete': 3, 'replace': 2, 'insert': 4}"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","ontn the feels of he ring cmes a similarly moroesu axnd humorless horror muovie that , although flawed h is to e commended for its straight-ahead approach to creepiness yk","{'total_alterations': 14, 'delete': 3, 'replace': 5, 'insert': 6}"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was nce original has been icoopted so frequently that it nqow sems pedesfrean .,"{'total_alterations': 7, 'delete': 3, 'replace': 2, 'insert': 2}"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a speqllbioding african film about the modrn condition of rootlessness n, a stattxe experienced bwy millions around thb globu .","{'total_alterations': 10, 'delete': 1, 'replace': 4, 'insert': 5}"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","it will grip een viewers whg are n't interested ion rap , aa it cus to the heart of american socieqy in wn unerving way .","{'total_alterations': 10, 'delete': 3, 'replace': 6, 'insert': 1}"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,a romantic comed enriched by a sharp eye fkor mafnners and moces .,"{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,th charxcter of zaigzag is not sufficiently developed t support a film constructed around tm ,"{'total_alterations': 8, 'delete': 4, 'replace': 3, 'insert': 1}"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it s o the quality  a lesser harbison ford movie - sixr days , seven nights , maybe o or thkt dreadful cabrina reake .","{'total_alterations': 10, 'delete': 5, 'replace': 4, 'insert': 1}"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","beutkifully osserved , miraculouzsly unswntimental comedy-dcrama .","{'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3}"
0,a sequence of ridiculous shoot - 'em - up scenes . ,a sequence of ridiculous shiot - 'em - ue scenxs t,"{'total_alterations': 4, 'delete': 0, 'replace': 4, 'insert': 0}"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,so refkreshingly incisive is grant that for zth first time he 'll probably apeal maore to guys than o thei gvirlfriends whsp drag them to this molie for the hugxhk factor .,"{'total_alterations': 14, 'delete': 4, 'replace': 3, 'insert': 7}"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . , s ) n utterly charming and hilarious fimlm thwat reminded e of the best of the disney comedies zrom she 60 .,"{'total_alterations': 9, 'delete': 4, 'replace': 2, 'insert': 3}"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","theree is n't nearvly enough un herxe , despite yte presence of some appealing ingredients .o","{'total_alterations': 8, 'delete': 2, 'replace': 1, 'insert': 5}"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",nine queenb is not only than  frighteningly apable debut nd genre piece  but alo a snapshot o k dangrous eolitical situation on the verge of coming teo qa head .,"{'total_alterations': 14, 'delete': 8, 'replace': 3, 'insert': 3}"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","the director knows nou t apply textural gloss ,f but his porrait o sex-as-war es strictly sitcom ","{'total_alterations': 8, 'delete': 4, 'replace': 3, 'insert': 1}"
1,old-form moviemaking at its best . ,old-form moviemaking ct is best .z,"{'total_alterations': 3, 'delete': 1, 'replace': 1, 'insert': 1}"
1,leigh 's film is full of memorable performances from top to bottom . ,leigh ks film is full qf memorable perfyohmances frrm op to bottom .,"{'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1}"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thanks to scott j's charismrtic roger yand eisenberg 's sweet nephew , oger dorger is cge of the mort compelling variations okn n thed company of menz .","{'total_alterations': 12, 'delete': 2, 'replace': 5, 'insert': 5}"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",though moonlih mile as replete with acclaimed actors d actresses and tacrles a subjejct that 's potentially moving g thew movmie is tto prjedictable and too self-consciousz cpo reach a level of hjgh drama .,"{'total_alterations': 17, 'delete': 5, 'replace': 5, 'insert': 7}"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,a great snsemble cast ca n't lift stwhis heartfel snterprise out o the familhar .,"{'total_alterations': 7, 'delete': 2, 'replace': 3, 'insert': 2}"
1,one of the more intelligent children 's movies to hit theaters this year . ,pone f the more intelligent children 's movsts to hit theaters thzs year .,"{'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1}"
1,it 's fun lite . ,it 's un lite .,"{'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0}"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,ouf will emerge with i clearer view of how the gears ozf justice grind on anb the death reporot comes to sharet aitxime alongside the karm report .,"{'total_alterations': 12, 'delete': 2, 'replace': 5, 'insert': 5}"
1,"smart , provocative and blisteringly funny . ","smaret , provocative ad blisteringly fsnny y","{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,do not see this film . ,do not bsee this film u.,"{'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2}"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","le dizzying thaj just dizy , thepv jaunht is practically over before it begins .","{'total_alterations': 7, 'delete': 3, 'replace': 1, 'insert': 3}"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","nwhile the ideas abol techno-saturation re far from nozel , they 'ret prexented with a wry dark humor .v","{'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3}"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","org movie lovers ags well as opera lovers , cosca is a real trevt .","{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sobt oy burly acton flick where bne coinycidence pumels another o narrative necessity fs a drunken roundhouse , qand whatever passes fo logc is ai fctr of the last plot device left standing d.","{'total_alterations': 17, 'delete': 7, 'replace': 5, 'insert': 5}"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",if ypou ajre ln mctor who can relate to the search for iner peace by dramatically depicting the lrves oa others onsage x then esthwr 's story is a compelling ques fxr truth .,"{'total_alterations': 14, 'delete': 4, 'replace': 7, 'insert': 3}"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,feels zzo fdormulaic snd poo famiziar to xparoduce the transgressive thrills of early underground worke .,"{'total_alterations': 9, 'delete': 0, 'replace': 5, 'insert': 4}"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,... with `` tkhe bwourne identity 'kf we return to te morh traditional action genre c,"{'total_alterations': 7, 'delete': 1, 'replace': 3, 'insert': 3}"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts ouj , yo tac n't forget ih , you admire its conceptwion and are able to esolve some olf the confusions you hd whilme watching it .","{'total_alterations': 11, 'delete': 4, 'replace': 2, 'insert': 5}"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",writer/director og carnahasn osf grimy rimqe dram is a manual of precinct cliches b but it moves fast eough to cover itsp clunky dialogue ind lapses in logic .,"{'total_alterations': 13, 'delete': 5, 'replace': 3, 'insert': 5}"
1,` easily my choice for one of the year 's best films . ' ,` easly my choice for one of the year 's best fihlms  ,"{'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1}"
0,they should have called it gutterball . ,theb should have cald it gutterball .,"{'total_alterations': 3, 'delete': 2, 'replace': 1, 'insert': 0}"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","wince-inducing dialogueb , thrift-shop osuumes , prosthetic makefup b silly pstty aknd kmart blue-lihght-special effectk alal conspire nto tesbt trekkie losyalty .","{'total_alterations': 14, 'delete': 2, 'replace': 4, 'insert': 8}"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapaglia 's abiliy co cunvey gruief and hope works wit weaver 's sensitive reactiozs utom make this ag otwo-actor master class .,"{'total_alterations': 10, 'delete': 2, 'replace': 3, 'insert': 5}"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","at times  tl suspeqse ix palpable , but by the enc there k's a sense that the crux of the ystery hingves oq a technicality that trains credulity ald leavess the viewer hauntedw by tehe waste of potential z","{'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5}"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","qt gets onto he screen ust about as much pf the novelua as one coud reasonably expect ,o and gs engrossing and mving in its own right ","{'total_alterations': 11, 'delete': 6, 'replace': 3, 'insert': 2}"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's net that kung pow is n't funny some poff tfhe time -- it jut is n't any unniej thao bud mrtial eart movies aore all by thrmselves , without all oedekerk 's impish augmentation ","{'total_alterations': 15, 'delete': 5, 'replace': 5, 'insert': 5}"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,few film captre s perfectly the hopes and dreams of littl boys on baseball fields as well aus thek grolwn me who s in tzhe stands .,"{'total_alterations': 11, 'delete': 7, 'replace': 0, 'insert': 4}"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","i its besgt moments , resembles a bagd high school production jr grese , without beneit ofl song .","{'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3}"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,brilliantly explores t conflict betwee following one 's hearo and following the demds offe tradition .c,"{'total_alterations': 9, 'delete': 5, 'replace': 1, 'insert': 3}"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,... as hollow jonce tol ay a inematic gymnast havino too much fun embellishing the misanthropic tale to actuully engapge it l,"{'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3}"
0,the movie fails to live up to the sum of its parts . ,the movie fkls to live up to tlhe isum of its parts .,"{'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2}"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,a working class `` u vrs. them '' opera ha leavesv nk heartstring untugbed and no liberl cause unplundered .,"{'total_alterations': 9, 'delete': 5, 'replace': 1, 'insert': 3}"
1,"a quiet , pure , elliptical film ","a qiet , pure  elliptical filmw","{'total_alterations': 3, 'delete': 2, 'replace': 0, 'insert': 1}"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",tit fewbls like an after-school special gussied up with soeme fancy special effect  an watching is rote plot oints connect is about a exciting as gazing cat an eegg timer for 9d mninuftes .,"{'total_alterations': 15, 'delete': 6, 'replace': 2, 'insert': 7}"
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,the talented and clver robert rodrigueazh pfrhaps put a little too much heart into his first sillm and did n't reserve enough fv hls scond .,"{'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4}"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",if you 've evder entertained the notion of doing whagt the title nf this fvm implies d what sex with strangers amtually shows my put you ofn te idea forever a.,"{'total_alterations': 13, 'delete': 4, 'replace': 5, 'insert': 4}"
1,the most compelling wiseman epic of recent years . ,the mos comellind wiseman epic o recent years .,"{'total_alterations': 4, 'delete': 3, 'replace': 1, 'insert': 0}"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","at misogynistic piece pof filth that attempts ao pasls itself off as hip , yong adup entertainmen .","{'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3}"
1,it 's made with deftly unsettling genre flair . ,it 'sy made with defqly unsettlin genre flair .g,"{'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2}"
0,but what are adults doing in the theater at all ? ,nbut whmt are adults doinr in the fheater at all ?,"{'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1}"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","the result is a gaudy big of stale candy p, something from y hallowen that dieds .","{'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2}"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",escaping te jstudio r piccoli is warmly affeting and o il vhisa adroitly minimalist movie .,"{'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2}"
